region	chr	midPos	Nsites
(75,98)(34686,37525)(33000,38000)	AgamP4_3L	35500	25	0.006376
(75,98)(34686,37525)(34000,39000)	AgamP4_3L	36500	25	0.006376
(76,98)(35177,37525)(35000,40000)	AgamP4_3L	37500	24	0.006135
(88,98)(36069,37525)(36000,41000)	AgamP4_3L	38500	12	0.006110
(94,98)(37166,37525)(37000,42000)	AgamP4_3L	39500	6	0.005222
(99,103)(58111,58958)(54000,59000)	AgamP4_3L	56500	6	0.026831
(99,106)(58111,59906)(55000,60000)	AgamP4_3L	57500	9	0.020961
(99,108)(58111,60858)(56000,61000)	AgamP4_3L	58500	11	0.018878
(99,111)(58111,61850)(57000,62000)	AgamP4_3L	59500	14	0.017161
(99,112)(58111,62490)(58000,63000)	AgamP4_3L	60500	15	0.016416
(104,113)(59164,63645)(59000,64000)	AgamP4_3L	61500	11	0.010511
(107,121)(60576,64746)(60000,65000)	AgamP4_3L	62500	16	0.019805
(109,124)(61170,65242)(61000,66000)	AgamP4_3L	63500	17	0.018231
(112,127)(62490,66356)(62000,67000)	AgamP4_3L	64500	17	0.018024
(113,131)(63645,67829)(63000,68000)	AgamP4_3L	65500	20	0.015075
(114,133)(64109,68797)(64000,69000)	AgamP4_3L	66500	21	0.013584
(122,136)(65238,69715)(65000,70000)	AgamP4_3L	67500	16	0.005191
(125,136)(66161,69715)(66000,71000)	AgamP4_3L	68500	13	0.004761
(128,140)(67197,71968)(67000,72000)	AgamP4_3L	69500	14	0.002694
(132,162)(68412,72912)(68000,73000)	AgamP4_3L	70500	32	0.000452
(134,179)(69530,73962)(69000,74000)	AgamP4_3L	71500	47	0.000547
(137,196)(71839,74982)(70000,75000)	AgamP4_3L	72500	61	0.001442
(137,213)(71839,75994)(71000,76000)	AgamP4_3L	73500	78	0.002356
(141,216)(72006,76889)(72000,77000)	AgamP4_3L	74500	77	0.002845
(163,219)(73002,77739)(73000,78000)	AgamP4_3L	75500	58	0.004834
(180,219)(74008,77739)(74000,79000)	AgamP4_3L	76500	41	0.006561
(197,220)(75041,79962)(75000,80000)	AgamP4_3L	77500	25	0.006994
(214,226)(76530,80654)(76000,81000)	AgamP4_3L	78500	14	0.010111
(217,226)(77045,80654)(77000,82000)	AgamP4_3L	79500	11	0.008558
(220,229)(79962,82936)(78000,83000)	AgamP4_3L	80500	11	0.012107
(220,230)(79962,83313)(79000,84000)	AgamP4_3L	81500	12	0.011677
(221,230)(80449,83313)(80000,85000)	AgamP4_3L	82500	11	0.012803
(227,230)(82026,83313)(81000,86000)	AgamP4_3L	83500	5	0.016408
(227,232)(82026,86374)(82000,87000)	AgamP4_3L	84500	7	0.011555
(230,237)(83313,87847)(83000,88000)	AgamP4_3L	85500	9	0.005602
(231,244)(86253,88883)(84000,89000)	AgamP4_3L	86500	15	0.000540
(231,257)(86253,89971)(85000,90000)	AgamP4_3L	87500	28	0.003027
(231,264)(86253,90939)(86000,91000)	AgamP4_3L	88500	35	0.001927
(233,266)(87272,91800)(87000,92000)	AgamP4_3L	89500	35	0.003289
(238,270)(88203,92395)(88000,93000)	AgamP4_3L	90500	34	0.002724
(245,277)(89058,93470)(89000,94000)	AgamP4_3L	91500	34	0.005291
(258,280)(90055,94463)(90000,95000)	AgamP4_3L	92500	24	0.005732
(265,280)(91783,94463)(91000,96000)	AgamP4_3L	93500	17	0.009459
(267,280)(92040,94463)(92000,97000)	AgamP4_3L	94500	15	0.008019
(271,283)(93296,97973)(93000,98000)	AgamP4_3L	95500	14	0.009651
(278,285)(94453,98081)(94000,99000)	AgamP4_3L	96500	9	0.010472
(281,285)(97941,98081)(95000,100000)	AgamP4_3L	97500	6	0.011068
(281,285)(97941,98081)(96000,101000)	AgamP4_3L	98500	6	0.011068
(281,287)(97941,101773)(97000,102000)	AgamP4_3L	99500	8	0.009136
(284,300)(98030,102977)(98000,103000)	AgamP4_3L	100500	18	0.009286
(286,311)(101730,103962)(99000,104000)	AgamP4_3L	101500	27	0.008313
(286,322)(101730,104796)(100000,105000)	AgamP4_3L	102500	38	0.008136
(286,332)(101730,105948)(101000,106000)	AgamP4_3L	103500	48	0.009281
(288,352)(102430,106978)(102000,107000)	AgamP4_3L	104500	66	0.006859
(301,371)(103078,107940)(103000,108000)	AgamP4_3L	105500	72	0.007683
(312,386)(104012,108901)(104000,109000)	AgamP4_3L	106500	76	0.006378
(323,396)(105333,109967)(105000,110000)	AgamP4_3L	107500	75	0.005639
(333,405)(106029,110991)(106000,111000)	AgamP4_3L	108500	74	0.004136
(353,416)(107076,111598)(107000,112000)	AgamP4_3L	109500	65	0.004764
(372,422)(108064,112963)(108000,113000)	AgamP4_3L	110500	52	0.002478
(387,427)(109006,113470)(109000,114000)	AgamP4_3L	111500	42	0.002990
(397,430)(110063,114354)(110000,115000)	AgamP4_3L	112500	35	0.004010
(406,435)(111161,115944)(111000,116000)	AgamP4_3L	113500	31	0.004801
(417,436)(112642,116709)(112000,117000)	AgamP4_3L	114500	21	0.006173
(423,439)(113067,117880)(113000,118000)	AgamP4_3L	115500	18	0.005833
(428,441)(114305,118647)(114000,119000)	AgamP4_3L	116500	15	0.005556
(431,441)(115131,118647)(115000,120000)	AgamP4_3L	117500	12	0.003596
(436,446)(116709,120622)(116000,121000)	AgamP4_3L	118500	12	0.014350
(437,447)(117155,121021)(117000,122000)	AgamP4_3L	119500	12	0.014489
(440,449)(118014,122960)(118000,123000)	AgamP4_3L	120500	11	0.016991
(442,452)(120376,123715)(119000,124000)	AgamP4_3L	121500	12	0.014342
(442,453)(120376,124321)(120000,125000)	AgamP4_3L	122500	13	0.013954
(447,457)(121021,125937)(121000,126000)	AgamP4_3L	123500	12	0.001053
(448,461)(122457,126853)(122000,127000)	AgamP4_3L	124500	15	0.002446
(450,461)(123337,126853)(123000,128000)	AgamP4_3L	125500	13	0.001846
(453,462)(124321,128877)(124000,129000)	AgamP4_3L	126500	11	0.003608
(454,463)(125765,129149)(125000,130000)	AgamP4_3L	127500	11	0.002629
(458,465)(126028,130964)(126000,131000)	AgamP4_3L	128500	9	0.002916
(462,466)(128877,131128)(127000,132000)	AgamP4_3L	129500	6	0.003568
(462,467)(128877,132079)(128000,133000)	AgamP4_3L	130500	7	0.002785
(463,467)(129149,132079)(129000,134000)	AgamP4_3L	131500	6	0.001306
(464,467)(130709,132079)(130000,135000)	AgamP4_3L	132500	5	0.002031
(466,469)(131128,135906)(131000,136000)	AgamP4_3L	133500	5	0.003645
(467,476)(132079,136966)(132000,137000)	AgamP4_3L	134500	11	0.005047
(468,479)(135888,137918)(133000,138000)	AgamP4_3L	135500	13	0.007456
(468,483)(135888,138936)(134000,139000)	AgamP4_3L	136500	17	0.008999
(468,484)(135888,139035)(135000,140000)	AgamP4_3L	137500	18	0.008518
(470,486)(136090,140909)(136000,141000)	AgamP4_3L	138500	18	0.011644
(477,488)(137497,141826)(137000,142000)	AgamP4_3L	139500	13	0.016321
(480,490)(138185,142684)(138000,143000)	AgamP4_3L	140500	12	0.015641
(484,513)(139035,143998)(139000,144000)	AgamP4_3L	141500	31	0.010597
(485,526)(140234,144961)(140000,145000)	AgamP4_3L	142500	43	0.009560
(487,531)(141660,145630)(141000,146000)	AgamP4_3L	143500	46	0.008588
(489,532)(142244,146271)(142000,147000)	AgamP4_3L	144500	45	0.007406
(491,536)(143268,147651)(143000,148000)	AgamP4_3L	145500	47	0.006916
(514,536)(144183,147651)(144000,149000)	AgamP4_3L	146500	24	0.005095
(527,536)(145040,147651)(145000,150000)	AgamP4_3L	147500	11	0.003501
(532,536)(146271,147651)(146000,151000)	AgamP4_3L	148500	6	0.000047
(533,536)(147262,147651)(147000,152000)	AgamP4_3L	149500	5	0.000549
(537,539)(152070,152984)(148000,153000)	AgamP4_3L	150500	4	0.002598
(537,545)(152070,153899)(149000,154000)	AgamP4_3L	151500	10	0.002515
(537,548)(152070,154895)(150000,155000)	AgamP4_3L	152500	13	0.001515
(537,549)(152070,155155)(151000,156000)	AgamP4_3L	153500	14	0.001801
(537,553)(152070,156810)(152000,157000)	AgamP4_3L	154500	18	0.004148
(540,558)(153282,157943)(153000,158000)	AgamP4_3L	155500	20	0.007710
(546,575)(154098,158705)(154000,159000)	AgamP4_3L	156500	31	0.008048
(549,586)(155155,159804)(155000,160000)	AgamP4_3L	157500	39	0.008721
(550,589)(156366,160886)(156000,161000)	AgamP4_3L	158500	41	0.008670
(554,589)(157005,160886)(157000,162000)	AgamP4_3L	159500	37	0.008346
(559,593)(158227,162772)(158000,163000)	AgamP4_3L	160500	36	0.009584
(576,596)(159035,163601)(159000,164000)	AgamP4_3L	161500	22	0.010726
(587,598)(160073,164677)(160000,165000)	AgamP4_3L	162500	13	0.012844
(590,602)(162150,165917)(161000,166000)	AgamP4_3L	163500	14	0.012408
(590,605)(162150,166684)(162000,167000)	AgamP4_3L	164500	17	0.011463
(594,607)(163078,167873)(163000,168000)	AgamP4_3L	165500	15	0.006151
(597,609)(164248,168910)(164000,169000)	AgamP4_3L	166500	14	0.005713
(599,611)(165122,169592)(165000,170000)	AgamP4_3L	167500	14	0.004681
(603,614)(166249,170605)(166000,171000)	AgamP4_3L	168500	13	0.002956
(606,619)(167419,171992)(167000,172000)	AgamP4_3L	169500	15	0.003101
(608,625)(168527,172661)(168000,173000)	AgamP4_3L	170500	19	0.001645
(610,633)(169413,173741)(169000,174000)	AgamP4_3L	171500	25	0.005351
(612,645)(170154,174933)(170000,175000)	AgamP4_3L	172500	35	0.005646
(615,654)(171013,175898)(171000,176000)	AgamP4_3L	173500	41	0.008403
(620,656)(172042,176736)(172000,177000)	AgamP4_3L	174500	38	0.008383
(626,659)(173456,177789)(173000,178000)	AgamP4_3L	175500	35	0.008611
(634,672)(174015,178991)(174000,179000)	AgamP4_3L	176500	40	0.006545
(646,674)(175020,179338)(175000,180000)	AgamP4_3L	177500	30	0.006955
(655,683)(176612,180974)(176000,181000)	AgamP4_3L	178500	30	0.003559
(657,687)(177074,181906)(177000,182000)	AgamP4_3L	179500	32	0.005231
(660,688)(178143,182720)(178000,183000)	AgamP4_3L	180500	30	0.005430
(673,694)(179199,183791)(179000,184000)	AgamP4_3L	181500	23	0.013380
(675,695)(180036,184486)(180000,185000)	AgamP4_3L	182500	22	0.013270
(684,698)(181056,185717)(181000,186000)	AgamP4_3L	183500	16	0.015390
(688,705)(182720,186975)(182000,187000)	AgamP4_3L	184500	19	0.010824
(689,708)(183212,187564)(183000,188000)	AgamP4_3L	185500	21	0.009188
(695,709)(184486,188706)(184000,189000)	AgamP4_3L	186500	16	0.003220
(696,712)(185117,189778)(185000,190000)	AgamP4_3L	187500	18	0.003902
(699,714)(186206,190997)(186000,191000)	AgamP4_3L	188500	17	0.001728
(706,714)(187101,190997)(187000,192000)	AgamP4_3L	189500	10	0.001216
(709,716)(188706,192628)(188000,193000)	AgamP4_3L	190500	9	0.004362
(710,720)(189003,193763)(189000,194000)	AgamP4_3L	191500	12	0.009544
(713,725)(190921,194830)(190000,195000)	AgamP4_3L	192500	14	0.006613
(715,728)(192597,195993)(191000,196000)	AgamP4_3L	193500	15	0.007016
(715,732)(192597,196990)(192000,197000)	AgamP4_3L	194500	19	0.008292
(717,742)(193390,197822)(193000,198000)	AgamP4_3L	195500	27	0.007341
(721,746)(194159,198808)(194000,199000)	AgamP4_3L	196500	27	0.004646
(726,749)(195355,199740)(195000,200000)	AgamP4_3L	197500	25	0.006876
(729,753)(196438,200984)(196000,201000)	AgamP4_3L	198500	26	0.006641
(733,754)(197037,201701)(197000,202000)	AgamP4_3L	199500	23	0.004374
(743,760)(198390,202883)(198000,203000)	AgamP4_3L	200500	19	0.004549
(747,765)(199598,203495)(199000,204000)	AgamP4_3L	201500	20	0.005744
(750,765)(200070,203495)(200000,205000)	AgamP4_3L	202500	17	0.003526
(754,765)(201701,203495)(201000,206000)	AgamP4_3L	203500	13	0.004259
(755,766)(202082,206563)(202000,207000)	AgamP4_3L	204500	13	0.005719
(761,769)(203064,207917)(203000,208000)	AgamP4_3L	205500	10	0.000924
(766,770)(206563,208736)(204000,209000)	AgamP4_3L	206500	6	-0.002744
(766,770)(206563,208736)(205000,210000)	AgamP4_3L	207500	6	-0.002744
(766,773)(206563,210494)(206000,211000)	AgamP4_3L	208500	9	-0.002458
(767,773)(207003,210494)(207000,212000)	AgamP4_3L	209500	8	-0.002391
(770,774)(208736,212945)(208000,213000)	AgamP4_3L	210500	6	0.000474
(771,774)(210174,212945)(209000,214000)	AgamP4_3L	211500	5	0.002465
(771,774)(210174,212945)(210000,215000)	AgamP4_3L	212500	5	0.002465
(774,778)(212945,215924)(211000,216000)	AgamP4_3L	213500	6	0.006502
(774,782)(212945,216928)(212000,217000)	AgamP4_3L	214500	10	0.009387
(775,788)(215091,217780)(213000,218000)	AgamP4_3L	215500	15	0.006680
(775,802)(215091,218982)(214000,219000)	AgamP4_3L	216500	29	0.006251
(775,802)(215091,218982)(215000,220000)	AgamP4_3L	217500	29	0.006251
(779,802)(216075,218982)(216000,221000)	AgamP4_3L	218500	25	0.006215
(783,802)(217142,218982)(217000,222000)	AgamP4_3L	219500	21	0.004534
(789,802)(218165,218982)(218000,223000)	AgamP4_3L	220500	15	0.005822
(803,810)(230304,230975)(226000,231000)	AgamP4_3L	228500	9	0.006314
(803,810)(230304,230975)(227000,232000)	AgamP4_3L	229500	9	0.006314
(803,810)(230304,230975)(228000,233000)	AgamP4_3L	230500	9	0.006314
(803,810)(230304,230975)(229000,234000)	AgamP4_3L	231500	9	0.006314
(803,810)(230304,230975)(230000,235000)	AgamP4_3L	232500	9	0.006314
(811,821)(236119,236952)(232000,237000)	AgamP4_3L	234500	12	0.000830
(811,837)(236119,237853)(233000,238000)	AgamP4_3L	235500	28	0.009301
(811,851)(236119,238989)(234000,239000)	AgamP4_3L	236500	42	0.015562
(811,873)(236119,239977)(235000,240000)	AgamP4_3L	237500	64	0.010067
(811,882)(236119,240653)(236000,241000)	AgamP4_3L	238500	73	0.008869
(822,882)(237020,240653)(237000,242000)	AgamP4_3L	239500	62	0.010252
(838,882)(238115,240653)(238000,243000)	AgamP4_3L	240500	46	0.008641
(852,882)(239028,240653)(239000,244000)	AgamP4_3L	241500	32	0.001713
(874,882)(240081,240653)(240000,245000)	AgamP4_3L	242500	10	0.001652
(883,888)(252212,252580)(248000,253000)	AgamP4_3L	250500	7	0.009051
(883,892)(252212,253935)(249000,254000)	AgamP4_3L	251500	11	0.009543
(883,903)(252212,254710)(250000,255000)	AgamP4_3L	252500	22	0.007304
(883,908)(252212,255650)(251000,256000)	AgamP4_3L	253500	27	0.008228
(883,922)(252212,256935)(252000,257000)	AgamP4_3L	254500	41	0.008181
(889,938)(253163,257950)(253000,258000)	AgamP4_3L	255500	51	0.007000
(893,953)(254343,258943)(254000,259000)	AgamP4_3L	256500	62	0.006953
(904,957)(255341,259780)(255000,260000)	AgamP4_3L	257500	55	0.010686
(909,960)(256147,260255)(256000,261000)	AgamP4_3L	258500	53	0.011297
(923,960)(257025,260255)(257000,262000)	AgamP4_3L	259500	39	0.012512
(939,960)(258007,260255)(258000,263000)	AgamP4_3L	260500	23	0.017754
(954,960)(259390,260255)(259000,264000)	AgamP4_3L	261500	8	0.039981
(958,960)(260020,260255)(260000,265000)	AgamP4_3L	262500	4	0.025199
(961,962)(267758,267795)(263000,268000)	AgamP4_3L	265500	3	0.004539
(961,969)(267758,268578)(264000,269000)	AgamP4_3L	266500	10	0.007362
(961,971)(267758,269818)(265000,270000)	AgamP4_3L	267500	12	0.013327
(961,972)(267758,270002)(266000,271000)	AgamP4_3L	268500	13	0.016227
(961,982)(267758,271999)(267000,272000)	AgamP4_3L	269500	23	0.009590
(963,1004)(268006,272999)(268000,273000)	AgamP4_3L	270500	43	0.007131
(970,1022)(269001,273884)(269000,274000)	AgamP4_3L	271500	54	0.005273
(972,1035)(270002,274790)(270000,275000)	AgamP4_3L	272500	65	0.007582
(973,1039)(271672,275596)(271000,276000)	AgamP4_3L	273500	68	0.007145
(983,1039)(272003,275596)(272000,277000)	AgamP4_3L	274500	58	0.007687
(1005,1039)(273003,275596)(273000,278000)	AgamP4_3L	275500	36	0.009702
(1023,1039)(274192,275596)(274000,279000)	AgamP4_3L	276500	18	0.019709
(1036,1039)(275366,275596)(275000,280000)	AgamP4_3L	277500	5	0.008143
(1040,1043)(282462,282699)(278000,283000)	AgamP4_3L	280500	5	0.007107
(1040,1045)(282462,283101)(279000,284000)	AgamP4_3L	281500	7	0.020310
(1040,1045)(282462,283101)(280000,285000)	AgamP4_3L	282500	7	0.020310
(1040,1046)(282462,285071)(281000,286000)	AgamP4_3L	283500	8	0.018736
(1040,1046)(282462,285071)(282000,287000)	AgamP4_3L	284500	8	0.018736
(1044,1050)(283073,287964)(283000,288000)	AgamP4_3L	285500	8	0.018835
(1046,1054)(285071,288888)(284000,289000)	AgamP4_3L	286500	10	0.012916
(1046,1058)(285071,289921)(285000,290000)	AgamP4_3L	287500	14	0.009052
(1047,1063)(287414,290960)(286000,291000)	AgamP4_3L	288500	18	0.012972
(1047,1064)(287414,291964)(287000,292000)	AgamP4_3L	289500	19	0.012743
(1051,1071)(288214,292809)(288000,293000)	AgamP4_3L	290500	22	0.011592
(1055,1077)(289465,293866)(289000,294000)	AgamP4_3L	291500	24	0.015942
(1059,1077)(290122,293866)(290000,295000)	AgamP4_3L	292500	20	0.018311
(1064,1078)(291964,295716)(291000,296000)	AgamP4_3L	293500	16	0.017104
(1065,1078)(292093,295716)(292000,297000)	AgamP4_3L	294500	15	0.017524
(1072,1078)(293296,295716)(293000,298000)	AgamP4_3L	295500	8	0.027389
(1078,1080)(295716,298416)(294000,299000)	AgamP4_3L	296500	4	0.015444
(1078,1081)(295716,299006)(295000,300000)	AgamP4_3L	297500	5	0.030405
(1079,1084)(298325,300964)(296000,301000)	AgamP4_3L	298500	7	0.023916
(1079,1095)(298325,301828)(297000,302000)	AgamP4_3L	299500	18	0.011802
(1079,1100)(298325,302860)(298000,303000)	AgamP4_3L	300500	23	0.010829
(1081,1103)(299006,303725)(299000,304000)	AgamP4_3L	301500	24	0.008410
(1082,1104)(300903,304421)(300000,305000)	AgamP4_3L	302500	24	0.003354
(1085,1107)(301010,305547)(301000,306000)	AgamP4_3L	303500	24	0.004863
(1096,1107)(302460,305547)(302000,307000)	AgamP4_3L	304500	13	0.007040
(1101,1107)(303108,305547)(303000,308000)	AgamP4_3L	305500	8	0.007088
(1104,1107)(304421,305547)(304000,309000)	AgamP4_3L	306500	5	0.011127
(1105,1109)(305155,309290)(305000,310000)	AgamP4_3L	307500	6	0.011843
(1108,1113)(309131,310958)(306000,311000)	AgamP4_3L	308500	7	0.010381
(1108,1115)(309131,311929)(307000,312000)	AgamP4_3L	309500	9	0.009295
(1108,1120)(309131,312868)(308000,313000)	AgamP4_3L	310500	14	0.007617
(1108,1121)(309131,313842)(309000,314000)	AgamP4_3L	311500	15	0.009973
(1110,1123)(310099,314306)(310000,315000)	AgamP4_3L	312500	15	0.009578
(1114,1130)(311744,315864)(311000,316000)	AgamP4_3L	313500	18	0.010603
(1116,1130)(312777,315864)(312000,317000)	AgamP4_3L	314500	16	0.011141
(1121,1130)(313842,315864)(313000,318000)	AgamP4_3L	315500	11	0.013635
(1122,1132)(314178,318636)(314000,319000)	AgamP4_3L	316500	12	0.010558
(1124,1140)(315422,319624)(315000,320000)	AgamP4_3L	317500	18	0.010811
(1131,1140)(318626,319624)(316000,321000)	AgamP4_3L	318500	11	0.009843
(1131,1141)(318626,321876)(317000,322000)	AgamP4_3L	319500	12	0.011707
(1131,1153)(318626,322945)(318000,323000)	AgamP4_3L	320500	24	0.021889
(1133,1159)(319240,323972)(319000,324000)	AgamP4_3L	321500	28	0.023963
(1141,1169)(321876,324953)(320000,325000)	AgamP4_3L	322500	30	0.028664
(1141,1176)(321876,325720)(321000,326000)	AgamP4_3L	323500	37	0.027694
(1142,1183)(322094,326981)(322000,327000)	AgamP4_3L	324500	43	0.026501
(1154,1192)(323012,327997)(323000,328000)	AgamP4_3L	325500	40	0.021068
(1160,1197)(324098,328854)(324000,329000)	AgamP4_3L	326500	39	0.019399
(1170,1210)(325117,329961)(325000,330000)	AgamP4_3L	327500	42	0.014617
(1177,1215)(326219,330670)(326000,331000)	AgamP4_3L	328500	40	0.010741
(1184,1217)(327040,331450)(327000,332000)	AgamP4_3L	329500	35	0.008058
(1193,1219)(328046,332608)(328000,333000)	AgamP4_3L	330500	28	0.008248
(1198,1224)(329047,333675)(329000,334000)	AgamP4_3L	331500	28	0.005897
(1211,1229)(330232,334712)(330000,335000)	AgamP4_3L	332500	20	0.010999
(1216,1230)(331008,335090)(331000,336000)	AgamP4_3L	333500	16	0.010854
(1218,1230)(332578,335090)(332000,337000)	AgamP4_3L	334500	14	0.012716
(1220,1238)(333504,337939)(333000,338000)	AgamP4_3L	335500	20	0.030979
(1225,1242)(334087,338842)(334000,339000)	AgamP4_3L	336500	19	0.029843
(1230,1246)(335090,339921)(335000,340000)	AgamP4_3L	337500	18	0.028336
(1231,1249)(337176,340558)(336000,341000)	AgamP4_3L	338500	20	0.026939
(1231,1251)(337176,341751)(337000,342000)	AgamP4_3L	339500	22	0.026285
(1239,1253)(338725,342863)(338000,343000)	AgamP4_3L	340500	16	0.009105
(1243,1255)(339372,343327)(339000,344000)	AgamP4_3L	341500	14	0.015388
(1247,1261)(340313,344832)(340000,345000)	AgamP4_3L	342500	16	0.026372
(1250,1266)(341464,345751)(341000,346000)	AgamP4_3L	343500	18	0.028539
(1252,1268)(342487,346460)(342000,347000)	AgamP4_3L	344500	18	0.029037
(1254,1271)(343314,347365)(343000,348000)	AgamP4_3L	345500	19	0.028120
(1256,1275)(344021,348993)(344000,349000)	AgamP4_3L	346500	21	0.032476
(1262,1278)(345021,349952)(345000,350000)	AgamP4_3L	347500	18	0.028872
(1267,1279)(346223,350547)(346000,351000)	AgamP4_3L	348500	14	0.027992
(1269,1279)(347094,350547)(347000,352000)	AgamP4_3L	349500	12	0.028587
(1272,1280)(348026,352693)(348000,353000)	AgamP4_3L	350500	10	0.030731
(1276,1281)(349423,353237)(349000,354000)	AgamP4_3L	351500	7	0.018387
(1279,1282)(350547,354881)(350000,355000)	AgamP4_3L	352500	5	0.016403
(1280,1288)(352693,355902)(351000,356000)	AgamP4_3L	353500	10	0.017076
(1280,1290)(352693,356035)(352000,357000)	AgamP4_3L	354500	12	0.016968
(1281,1290)(353237,356035)(353000,358000)	AgamP4_3L	355500	11	0.018530
(1282,1299)(354881,358865)(354000,359000)	AgamP4_3L	356500	19	0.010883
(1283,1304)(355159,359977)(355000,360000)	AgamP4_3L	357500	23	0.017837
(1289,1319)(356003,360975)(356000,361000)	AgamP4_3L	358500	32	0.019600
(1291,1326)(358404,361948)(357000,362000)	AgamP4_3L	359500	37	0.019520
(1291,1340)(358404,362980)(358000,363000)	AgamP4_3L	360500	51	0.015136
(1300,1340)(359133,362980)(359000,364000)	AgamP4_3L	361500	42	0.016667
(1305,1351)(360007,364956)(360000,365000)	AgamP4_3L	362500	48	0.010268
(1320,1363)(361023,365824)(361000,366000)	AgamP4_3L	363500	45	0.004813
(1327,1375)(362113,366770)(362000,367000)	AgamP4_3L	364500	50	0.003632
(1341,1380)(364203,367986)(363000,368000)	AgamP4_3L	365500	41	0.009026
(1341,1384)(364203,368928)(364000,369000)	AgamP4_3L	366500	45	0.012097
(1352,1386)(365026,369907)(365000,370000)	AgamP4_3L	367500	36	0.016546
(1364,1388)(366006,370634)(366000,371000)	AgamP4_3L	368500	26	0.021091
(1376,1393)(367082,371875)(367000,372000)	AgamP4_3L	369500	19	0.025943
(1381,1395)(368146,372171)(368000,373000)	AgamP4_3L	370500	16	0.018299
(1385,1398)(369777,373875)(369000,374000)	AgamP4_3L	371500	15	0.008864
(1387,1401)(370153,374925)(370000,375000)	AgamP4_3L	372500	16	0.009637
(1389,1409)(371012,375931)(371000,376000)	AgamP4_3L	373500	22	0.012625
(1394,1414)(372139,376944)(372000,377000)	AgamP4_3L	374500	22	0.010455
(1396,1415)(373481,377801)(373000,378000)	AgamP4_3L	375500	21	0.011780
(1399,1419)(374210,378919)(374000,379000)	AgamP4_3L	376500	22	0.014702
(1402,1420)(375017,379661)(375000,380000)	AgamP4_3L	377500	20	0.014792
(1410,1422)(376117,380924)(376000,381000)	AgamP4_3L	378500	14	0.017577
(1415,1424)(377801,381773)(377000,382000)	AgamP4_3L	379500	11	0.020652
(1416,1428)(378330,382954)(378000,383000)	AgamP4_3L	380500	14	0.016782
(1420,1429)(379661,383295)(379000,384000)	AgamP4_3L	381500	11	0.014190
(1421,1440)(380125,384977)(380000,385000)	AgamP4_3L	382500	21	0.010760
(1423,1441)(381242,385335)(381000,386000)	AgamP4_3L	383500	20	0.008389
(1425,1442)(382184,386817)(382000,387000)	AgamP4_3L	384500	19	0.013287
(1429,1444)(383295,387858)(383000,388000)	AgamP4_3L	385500	17	0.019757
(1430,1449)(384026,388991)(384000,389000)	AgamP4_3L	386500	21	0.025823
(1441,1449)(385335,388991)(385000,390000)	AgamP4_3L	387500	10	0.042678
(1442,1449)(386817,388991)(386000,391000)	AgamP4_3L	388500	9	0.045489
(1443,1452)(387187,391359)(387000,392000)	AgamP4_3L	389500	11	0.035991
(1445,1452)(388642,391359)(388000,393000)	AgamP4_3L	390500	9	0.032767
(1450,1453)(391128,393994)(389000,394000)	AgamP4_3L	391500	5	0.021269
(1450,1463)(391128,394989)(390000,395000)	AgamP4_3L	392500	15	0.016966
(1450,1471)(391128,395935)(391000,396000)	AgamP4_3L	393500	23	0.016488
