region	chr	midPos	Nsites
(1107,1163)(103061,107895)(103000,108000)	AgamP4_2L	105500	58	0.004987
(1127,1181)(104016,108864)(104000,109000)	AgamP4_2L	106500	56	0.005892
(1129,1201)(106160,109979)(105000,110000)	AgamP4_2L	107500	74	0.007086
(1129,1205)(106160,110789)(106000,111000)	AgamP4_2L	108500	78	0.007999
(1147,1206)(107011,111893)(107000,112000)	AgamP4_2L	109500	61	0.008188
(1164,1206)(108020,111893)(108000,113000)	AgamP4_2L	110500	44	0.008375
(1182,1209)(109052,113816)(109000,114000)	AgamP4_2L	111500	29	0.011560
(1202,1209)(110023,113816)(110000,115000)	AgamP4_2L	112500	9	0.017728
(1206,1209)(111893,113816)(111000,116000)	AgamP4_2L	113500	5	0.008006
(1207,1210)(113539,116914)(112000,117000)	AgamP4_2L	114500	5	0.004978
(1207,1213)(113539,117953)(113000,118000)	AgamP4_2L	115500	8	0.018379
(1210,1217)(116914,118410)(114000,119000)	AgamP4_2L	116500	9	0.016152
(1210,1224)(116914,119943)(115000,120000)	AgamP4_2L	117500	16	0.012681
(1210,1240)(116914,120997)(116000,121000)	AgamP4_2L	118500	32	0.011578
(1211,1242)(117341,121015)(117000,122000)	AgamP4_2L	119500	33	0.014671
(1214,1242)(118326,121015)(118000,123000)	AgamP4_2L	120500	30	0.012589
(1218,1242)(119061,121015)(119000,124000)	AgamP4_2L	121500	26	0.013310
(1225,1242)(120000,121015)(120000,125000)	AgamP4_2L	122500	19	0.015285
(1241,1254)(121005,125933)(121000,126000)	AgamP4_2L	123500	15	0.009546
(1243,1281)(125614,126979)(122000,127000)	AgamP4_2L	124500	40	0.004363
(1243,1300)(125614,127939)(123000,128000)	AgamP4_2L	125500	59	0.003936
(1243,1314)(125614,128598)(124000,129000)	AgamP4_2L	126500	73	0.003239
(1243,1314)(125614,128598)(125000,130000)	AgamP4_2L	127500	73	0.003239
(1255,1314)(126003,128598)(126000,131000)	AgamP4_2L	128500	61	0.003153
(1282,1314)(127005,128598)(127000,132000)	AgamP4_2L	129500	34	0.001518
(1301,1314)(128010,128598)(128000,133000)	AgamP4_2L	130500	15	-0.001320
(1315,1315)(133967,133967)(129000,134000)	AgamP4_2L	131500	2	0.048854
(1315,1327)(133967,134892)(130000,135000)	AgamP4_2L	132500	14	0.007387
(1315,1351)(133967,135966)(131000,136000)	AgamP4_2L	133500	38	0.001853
(1315,1362)(133967,136673)(132000,137000)	AgamP4_2L	134500	49	0.003241
(1315,1368)(133967,137850)(133000,138000)	AgamP4_2L	135500	55	0.003366
(1316,1368)(134085,137850)(134000,139000)	AgamP4_2L	136500	54	0.002101
(1328,1368)(135069,137850)(135000,140000)	AgamP4_2L	137500	42	0.002219
(1352,1368)(136025,137850)(136000,141000)	AgamP4_2L	138500	18	0.006111
(1363,1368)(137610,137850)(137000,142000)	AgamP4_2L	139500	7	0.004076
(1369,1385)(144113,144955)(140000,145000)	AgamP4_2L	142500	18	0.005981
(1369,1404)(144113,145882)(141000,146000)	AgamP4_2L	143500	37	0.007249
(1369,1410)(144113,146277)(142000,147000)	AgamP4_2L	144500	43	0.007649
(1369,1412)(144113,147923)(143000,148000)	AgamP4_2L	145500	45	0.007627
(1369,1418)(144113,148764)(144000,149000)	AgamP4_2L	146500	51	0.007903
(1386,1425)(145051,149900)(145000,150000)	AgamP4_2L	147500	41	0.008695
(1405,1442)(146046,150972)(146000,151000)	AgamP4_2L	148500	39	0.004556
(1411,1466)(147669,151933)(147000,152000)	AgamP4_2L	149500	57	0.003495
(1413,1496)(148336,152916)(148000,153000)	AgamP4_2L	150500	85	0.002773
(1419,1530)(149107,153962)(149000,154000)	AgamP4_2L	151500	113	0.001460
(1426,1561)(150017,154915)(150000,155000)	AgamP4_2L	152500	137	0.001585
(1443,1568)(151031,155874)(151000,156000)	AgamP4_2L	153500	127	0.002242
(1467,1575)(152016,156968)(152000,157000)	AgamP4_2L	154500	110	0.002435
(1497,1580)(153003,157486)(153000,158000)	AgamP4_2L	155500	85	0.002754
(1531,1590)(154068,158951)(154000,159000)	AgamP4_2L	156500	61	0.007458
(1562,1602)(155178,159942)(155000,160000)	AgamP4_2L	157500	42	0.012006
(1569,1613)(156199,160999)(156000,161000)	AgamP4_2L	158500	46	0.010681
(1576,1630)(157084,161949)(157000,162000)	AgamP4_2L	159500	56	0.012732
(1581,1639)(158390,162859)(158000,163000)	AgamP4_2L	160500	60	0.012798
(1591,1652)(159001,163820)(159000,164000)	AgamP4_2L	161500	63	0.011770
(1603,1659)(160036,164973)(160000,165000)	AgamP4_2L	162500	58	0.010978
(1614,1670)(161067,165990)(161000,166000)	AgamP4_2L	163500	58	0.012272
(1631,1684)(162053,166806)(162000,167000)	AgamP4_2L	164500	55	0.010884
(1640,1703)(163035,167969)(163000,168000)	AgamP4_2L	165500	65	0.009060
(1653,1727)(164200,168998)(164000,169000)	AgamP4_2L	166500	76	0.007096
(1660,1762)(165058,169999)(165000,170000)	AgamP4_2L	167500	104	0.005542
(1671,1792)(166112,170883)(166000,171000)	AgamP4_2L	168500	123	0.004027
(1685,1799)(167018,171800)(167000,172000)	AgamP4_2L	169500	116	0.003104
(1704,1806)(168003,172773)(168000,173000)	AgamP4_2L	170500	104	0.003054
(1728,1808)(169004,173978)(169000,174000)	AgamP4_2L	171500	82	0.002199
(1763,1823)(170055,174735)(170000,175000)	AgamP4_2L	172500	62	0.004275
(1793,1835)(171055,175964)(171000,176000)	AgamP4_2L	173500	44	0.011465
(1800,1848)(172009,176932)(172000,177000)	AgamP4_2L	174500	50	0.009476
(1807,1859)(173418,177729)(173000,178000)	AgamP4_2L	175500	54	0.012132
(1809,1871)(174046,178994)(174000,179000)	AgamP4_2L	176500	64	0.013169
(1824,1892)(175051,179935)(175000,180000)	AgamP4_2L	177500	70	0.012919
(1836,1900)(176020,180853)(176000,181000)	AgamP4_2L	178500	66	0.010867
(1849,1910)(177002,181824)(177000,182000)	AgamP4_2L	179500	63	0.014490
(1860,1933)(178078,182988)(178000,183000)	AgamP4_2L	180500	75	0.012554
(1872,1933)(179152,182988)(179000,184000)	AgamP4_2L	181500	63	0.011668
(1893,1941)(180167,184953)(180000,185000)	AgamP4_2L	182500	50	0.013639
(1901,1959)(181108,185910)(181000,186000)	AgamP4_2L	183500	60	0.012862
(1911,1972)(182033,186944)(182000,187000)	AgamP4_2L	184500	63	0.011756
(1934,1981)(184304,187931)(183000,188000)	AgamP4_2L	185500	49	0.009814
(1934,1999)(184304,188956)(184000,189000)	AgamP4_2L	186500	67	0.011271
(1942,2004)(185092,189980)(185000,190000)	AgamP4_2L	187500	64	0.010530
(1960,2005)(186018,190047)(186000,191000)	AgamP4_2L	188500	47	0.010680
(1973,2010)(187114,191369)(187000,192000)	AgamP4_2L	189500	39	0.009899
(1982,2010)(188043,191369)(188000,193000)	AgamP4_2L	190500	30	0.013479
(2000,2015)(189097,193755)(189000,194000)	AgamP4_2L	191500	17	0.007385
(2005,2023)(190047,194959)(190000,195000)	AgamP4_2L	192500	20	0.004191
(2006,2039)(191088,195853)(191000,196000)	AgamP4_2L	193500	35	0.004378
(2011,2051)(193399,196972)(192000,197000)	AgamP4_2L	194500	42	0.004225
(2011,2054)(193399,197734)(193000,198000)	AgamP4_2L	195500	45	0.004281
(2016,2055)(194287,198252)(194000,199000)	AgamP4_2L	196500	41	0.004423
(2024,2056)(195204,199792)(195000,200000)	AgamP4_2L	197500	34	0.005213
(2040,2060)(196041,200507)(196000,201000)	AgamP4_2L	198500	22	0.007998
(2052,2066)(197666,201954)(197000,202000)	AgamP4_2L	199500	16	0.012772
(2055,2076)(198252,202998)(198000,203000)	AgamP4_2L	200500	23	0.014921
(2056,2095)(199792,203951)(199000,204000)	AgamP4_2L	201500	41	0.012030
(2057,2102)(200288,204815)(200000,205000)	AgamP4_2L	202500	47	0.011081
(2061,2108)(201539,205862)(201000,206000)	AgamP4_2L	203500	49	0.010393
(2067,2108)(202068,205862)(202000,207000)	AgamP4_2L	204500	43	0.009976
(2077,2120)(203009,207883)(203000,208000)	AgamP4_2L	205500	45	0.008740
(2096,2123)(204212,208464)(204000,209000)	AgamP4_2L	206500	29	0.008209
(2103,2125)(205197,209536)(205000,210000)	AgamP4_2L	207500	24	0.008723
(2109,2132)(207056,210989)(206000,211000)	AgamP4_2L	208500	25	0.008373
(2109,2139)(207056,211893)(207000,212000)	AgamP4_2L	209500	32	0.010162
(2121,2141)(208023,212925)(208000,213000)	AgamP4_2L	210500	22	0.010414
(2124,2157)(209004,213652)(209000,214000)	AgamP4_2L	211500	35	0.011481
(2126,2159)(210286,214946)(210000,215000)	AgamP4_2L	212500	35	0.011390
(2133,2165)(211118,215920)(211000,216000)	AgamP4_2L	213500	34	0.010717
(2140,2172)(212372,216967)(212000,217000)	AgamP4_2L	214500	34	0.009688
(2142,2202)(213058,217957)(213000,218000)	AgamP4_2L	215500	62	0.006599
(2158,2211)(214444,218961)(214000,219000)	AgamP4_2L	216500	55	0.005621
(2160,2219)(215121,219898)(215000,220000)	AgamP4_2L	217500	61	0.005367
(2166,2226)(216412,220958)(216000,221000)	AgamP4_2L	218500	62	0.005931
(2173,2230)(217005,221702)(217000,222000)	AgamP4_2L	219500	59	0.004834
(2203,2240)(218146,222966)(218000,223000)	AgamP4_2L	220500	39	0.006498
(2212,2248)(219238,223841)(219000,224000)	AgamP4_2L	221500	38	0.006540
(2220,2259)(220011,224793)(220000,225000)	AgamP4_2L	222500	41	0.005544
(2227,2264)(221222,225442)(221000,226000)	AgamP4_2L	223500	39	0.004546
(2231,2268)(222289,226996)(222000,227000)	AgamP4_2L	224500	39	0.004807
(2241,2282)(223014,227949)(223000,228000)	AgamP4_2L	225500	43	0.003445
(2249,2295)(224015,228952)(224000,229000)	AgamP4_2L	226500	48	0.002121
(2260,2312)(225163,229990)(225000,230000)	AgamP4_2L	227500	54	0.004972
(2265,2328)(226950,230976)(226000,231000)	AgamP4_2L	228500	65	0.006333
(2269,2336)(227009,231981)(227000,232000)	AgamP4_2L	229500	69	0.006270
(2283,2348)(228112,232906)(228000,233000)	AgamP4_2L	230500	67	0.006239
(2296,2349)(229027,233042)(229000,234000)	AgamP4_2L	231500	55	0.007330
(2313,2349)(230057,233042)(230000,235000)	AgamP4_2L	232500	38	0.005502
(2329,2349)(231074,233042)(231000,236000)	AgamP4_2L	233500	22	0.002658
(2337,2349)(232061,233042)(232000,237000)	AgamP4_2L	234500	14	0.000526
(2349,2362)(233042,237886)(233000,238000)	AgamP4_2L	235500	15	0.010280
(2350,2372)(237073,238775)(234000,239000)	AgamP4_2L	236500	24	0.008407
(2350,2372)(237073,238775)(235000,240000)	AgamP4_2L	237500	24	0.008407
(2350,2376)(237073,240890)(236000,241000)	AgamP4_2L	238500	28	0.007875
(2350,2376)(237073,240890)(237000,242000)	AgamP4_2L	239500	28	0.007875
(2363,2376)(238085,240890)(238000,243000)	AgamP4_2L	240500	15	0.005231
(2373,2376)(240524,240890)(239000,244000)	AgamP4_2L	241500	5	0.003374
(2373,2379)(240524,244298)(240000,245000)	AgamP4_2L	242500	8	0.005106
(2377,2384)(244214,245974)(241000,246000)	AgamP4_2L	243500	9	0.005400
(2377,2388)(244214,246807)(242000,247000)	AgamP4_2L	244500	13	0.005630
(2377,2390)(244214,247341)(243000,248000)	AgamP4_2L	245500	15	0.004393
(2377,2393)(244214,248971)(244000,249000)	AgamP4_2L	246500	18	0.004694
(2380,2400)(245487,249798)(245000,250000)	AgamP4_2L	247500	22	0.003508
(2385,2414)(246197,250391)(246000,251000)	AgamP4_2L	248500	31	0.011246
(2389,2414)(247088,250391)(247000,252000)	AgamP4_2L	249500	27	0.011828
(2391,2414)(248274,250391)(248000,253000)	AgamP4_2L	250500	25	0.012988
(2394,2414)(249014,250391)(249000,254000)	AgamP4_2L	251500	22	0.013939
(2401,2424)(250022,254626)(250000,255000)	AgamP4_2L	252500	25	0.014591
(2415,2430)(254084,255922)(251000,256000)	AgamP4_2L	253500	17	0.009264
(2415,2444)(254084,256946)(252000,257000)	AgamP4_2L	254500	31	0.006422
(2415,2464)(254084,257907)(253000,258000)	AgamP4_2L	255500	51	0.007124
(2415,2479)(254084,258979)(254000,259000)	AgamP4_2L	256500	66	0.006421
(2425,2492)(255056,259966)(255000,260000)	AgamP4_2L	257500	69	0.005513
(2431,2495)(256154,260352)(256000,261000)	AgamP4_2L	258500	66	0.004951
(2445,2495)(257065,260352)(257000,262000)	AgamP4_2L	259500	52	0.005545
(2465,2495)(258150,260352)(258000,263000)	AgamP4_2L	260500	32	0.003998
(2480,2495)(259075,260352)(259000,264000)	AgamP4_2L	261500	17	0.003730
(2493,2495)(260188,260352)(260000,265000)	AgamP4_2L	262500	4	0.018685
(2496,2497)(267716,267983)(263000,268000)	AgamP4_2L	265500	3	0.028912
(2496,2505)(267716,268766)(264000,269000)	AgamP4_2L	266500	11	0.012598
(2496,2515)(267716,269871)(265000,270000)	AgamP4_2L	267500	21	0.007588
(2496,2520)(267716,270875)(266000,271000)	AgamP4_2L	268500	26	0.006882
(2496,2526)(267716,271795)(267000,272000)	AgamP4_2L	269500	32	0.007880
(2498,2534)(268034,272798)(268000,273000)	AgamP4_2L	270500	38	0.007459
(2506,2540)(269008,273799)(269000,274000)	AgamP4_2L	271500	36	0.006980
(2516,2548)(270169,274905)(270000,275000)	AgamP4_2L	272500	34	0.007237
(2521,2551)(271129,275727)(271000,276000)	AgamP4_2L	273500	32	0.008043
(2527,2556)(272529,276310)(272000,277000)	AgamP4_2L	274500	31	0.007066
(2535,2557)(273217,277985)(273000,278000)	AgamP4_2L	275500	24	0.004654
(2541,2563)(274001,278996)(274000,279000)	AgamP4_2L	276500	24	0.003555
(2549,2575)(275558,279952)(275000,280000)	AgamP4_2L	277500	28	0.002833
(2552,2584)(276221,280957)(276000,281000)	AgamP4_2L	278500	34	0.008164
(2557,2585)(277985,281002)(277000,282000)	AgamP4_2L	279500	30	0.011425
(2558,2591)(278527,282974)(278000,283000)	AgamP4_2L	280500	35	0.012491
(2564,2598)(279004,283245)(279000,284000)	AgamP4_2L	281500	36	0.012133
(2576,2598)(280498,283245)(280000,285000)	AgamP4_2L	282500	24	0.017554
(2585,2598)(281002,283245)(281000,286000)	AgamP4_2L	283500	15	0.012629
(2586,2608)(282006,286921)(282000,287000)	AgamP4_2L	284500	24	0.004778
(2592,2629)(283016,287999)(283000,288000)	AgamP4_2L	285500	39	0.001408
(2599,2650)(286599,288930)(284000,289000)	AgamP4_2L	286500	53	0.005183
(2599,2667)(286599,289877)(285000,290000)	AgamP4_2L	287500	70	0.004507
(2599,2681)(286599,290970)(286000,291000)	AgamP4_2L	288500	84	0.004887
(2609,2691)(287078,291872)(287000,292000)	AgamP4_2L	289500	84	0.009692
(2630,2702)(288065,292906)(288000,293000)	AgamP4_2L	290500	74	0.012894
(2651,2706)(289075,293715)(289000,294000)	AgamP4_2L	291500	57	0.013622
(2668,2720)(290397,294807)(290000,295000)	AgamP4_2L	292500	54	0.017050
(2682,2742)(291658,295983)(291000,296000)	AgamP4_2L	293500	62	0.012402
(2692,2750)(292134,296983)(292000,297000)	AgamP4_2L	294500	60	0.007142
(2703,2751)(293115,297009)(293000,298000)	AgamP4_2L	295500	50	0.005934
(2707,2756)(294017,298997)(294000,299000)	AgamP4_2L	296500	51	0.006550
(2721,2765)(295002,299933)(295000,300000)	AgamP4_2L	297500	46	0.006379
(2743,2770)(296125,300908)(296000,301000)	AgamP4_2L	298500	29	0.011097
(2751,2770)(297009,300908)(297000,302000)	AgamP4_2L	299500	21	0.011564
(2752,2779)(298117,302993)(298000,303000)	AgamP4_2L	300500	29	0.008218
(2757,2785)(299040,303978)(299000,304000)	AgamP4_2L	301500	30	0.006022
(2766,2804)(300121,304996)(300000,305000)	AgamP4_2L	302500	40	0.005935
(2771,2816)(302002,305995)(301000,306000)	AgamP4_2L	303500	47	0.006282
(2771,2836)(302002,306829)(302000,307000)	AgamP4_2L	304500	67	0.005233
(2780,2863)(303087,307883)(303000,308000)	AgamP4_2L	305500	85	0.004111
(2786,2864)(304023,308648)(304000,309000)	AgamP4_2L	306500	80	0.004268
(2805,2864)(305007,308648)(305000,310000)	AgamP4_2L	307500	61	0.002571
(2817,2873)(306034,310949)(306000,311000)	AgamP4_2L	308500	58	0.003492
(2837,2875)(307095,311589)(307000,312000)	AgamP4_2L	309500	40	0.004504
(2864,2881)(308648,312891)(308000,313000)	AgamP4_2L	310500	19	0.012113
(2865,2888)(310407,313982)(309000,314000)	AgamP4_2L	311500	25	0.012075
(2865,2901)(310407,314988)(310000,315000)	AgamP4_2L	312500	38	0.010670
(2874,2915)(311494,315956)(311000,316000)	AgamP4_2L	313500	43	0.007805
(2876,2925)(312062,316970)(312000,317000)	AgamP4_2L	314500	51	0.007045
(2882,2931)(313184,317983)(313000,318000)	AgamP4_2L	315500	51	0.005490
(2889,2944)(314006,318717)(314000,319000)	AgamP4_2L	316500	57	0.004060
(2902,2956)(315078,319986)(315000,320000)	AgamP4_2L	317500	56	0.004621
(2916,2972)(316088,320937)(316000,321000)	AgamP4_2L	318500	58	0.004348
(2926,2988)(317656,321794)(317000,322000)	AgamP4_2L	319500	64	0.004659
(2932,2988)(318007,321794)(318000,323000)	AgamP4_2L	320500	58	0.005191
(2945,2988)(319069,321794)(319000,324000)	AgamP4_2L	321500	45	0.006265
(2957,2997)(320010,324888)(320000,325000)	AgamP4_2L	322500	42	0.006281
(2973,3012)(321000,325711)(321000,326000)	AgamP4_2L	323500	41	0.009452
(2989,3028)(324388,326973)(322000,327000)	AgamP4_2L	324500	41	0.007263
(2989,3046)(324388,327920)(323000,328000)	AgamP4_2L	325500	59	0.004707
(2989,3051)(324388,328879)(324000,329000)	AgamP4_2L	326500	64	0.004438
(2998,3065)(325082,329820)(325000,330000)	AgamP4_2L	327500	69	0.002860
(3013,3075)(326046,330958)(326000,331000)	AgamP4_2L	328500	64	-0.000546
(3029,3088)(327008,331897)(327000,332000)	AgamP4_2L	329500	61	-0.000130
(3047,3097)(328034,332783)(328000,333000)	AgamP4_2L	330500	52	0.000710
(3052,3102)(329061,333769)(329000,334000)	AgamP4_2L	331500	52	0.001582
(3066,3113)(330076,334983)(330000,335000)	AgamP4_2L	332500	49	0.000490
(3076,3126)(331062,335601)(331000,336000)	AgamP4_2L	333500	52	0.002339
(3089,3134)(332017,336936)(332000,337000)	AgamP4_2L	334500	47	0.003584
(3098,3151)(333367,337911)(333000,338000)	AgamP4_2L	335500	55	0.002220
(3103,3156)(334157,338666)(334000,339000)	AgamP4_2L	336500	55	0.001642
(3114,3157)(335011,339805)(335000,340000)	AgamP4_2L	337500	45	0.002522
(3127,3161)(336088,340233)(336000,341000)	AgamP4_2L	338500	36	0.001304
(3135,3167)(337003,341955)(337000,342000)	AgamP4_2L	339500	34	0.002219
(3152,3169)(338241,342161)(338000,343000)	AgamP4_2L	340500	19	0.007059
(3157,3169)(339805,342161)(339000,344000)	AgamP4_2L	341500	14	0.009564
(3158,3172)(340148,344914)(340000,345000)	AgamP4_2L	342500	16	0.009795
(3162,3172)(341655,344914)(341000,346000)	AgamP4_2L	343500	12	0.014537
(3168,3172)(342025,344914)(342000,347000)	AgamP4_2L	344500	6	0.006655
(3170,3178)(344314,347847)(343000,348000)	AgamP4_2L	345500	10	0.027789
(3170,3202)(344314,348969)(344000,349000)	AgamP4_2L	346500	34	0.009805
(3173,3220)(347125,349805)(345000,350000)	AgamP4_2L	347500	49	0.006391
(3173,3239)(347125,350995)(346000,351000)	AgamP4_2L	348500	68	0.005776
(3173,3250)(347125,351956)(347000,352000)	AgamP4_2L	349500	79	0.006939
(3179,3258)(348014,352924)(348000,353000)	AgamP4_2L	350500	81	0.005393
(3203,3262)(349004,353702)(349000,354000)	AgamP4_2L	351500	61	0.005829
(3221,3279)(350154,354928)(350000,355000)	AgamP4_2L	352500	60	0.007718
