region	chr	midPos	Nsites
(240,283)(43090,47917)(43000,48000)	AgamP4_X	45500	45	0.022964
(253,284)(44020,48024)(44000,49000)	AgamP4_X	46500	33	0.011434
(256,288)(45067,49199)(45000,50000)	AgamP4_X	47500	34	0.011176
(259,290)(46263,50939)(46000,51000)	AgamP4_X	48500	33	0.011614
(266,291)(47061,51251)(47000,52000)	AgamP4_X	49500	27	0.010386
(284,297)(48024,52925)(48000,53000)	AgamP4_X	50500	15	0.001195
(285,304)(49020,53866)(49000,54000)	AgamP4_X	51500	21	0.002391
(289,306)(50619,54495)(50000,55000)	AgamP4_X	52500	19	0.002654
(291,312)(51251,55824)(51000,56000)	AgamP4_X	53500	23	0.003135
(292,320)(52140,56964)(52000,57000)	AgamP4_X	54500	30	0.002626
(298,323)(53539,57677)(53000,58000)	AgamP4_X	55500	27	0.003149
(305,326)(54435,58801)(54000,59000)	AgamP4_X	56500	23	0.004987
(307,331)(55042,59697)(55000,60000)	AgamP4_X	57500	26	0.003559
(313,342)(56208,60873)(56000,61000)	AgamP4_X	58500	31	0.003506
(321,349)(57462,61875)(57000,62000)	AgamP4_X	59500	30	0.005083
(324,360)(58659,62965)(58000,63000)	AgamP4_X	60500	38	0.005513
(327,367)(59285,63994)(59000,64000)	AgamP4_X	61500	42	0.004669
(332,373)(60033,64956)(60000,65000)	AgamP4_X	62500	43	0.005974
(343,386)(61091,65964)(61000,66000)	AgamP4_X	63500	45	0.005649
(350,394)(62071,66944)(62000,67000)	AgamP4_X	64500	46	0.005326
(361,397)(63160,67935)(63000,68000)	AgamP4_X	65500	38	0.005186
(368,405)(64509,68830)(64000,69000)	AgamP4_X	66500	39	0.004360
(374,411)(65040,69978)(65000,70000)	AgamP4_X	67500	39	0.004727
(387,418)(66071,70926)(66000,71000)	AgamP4_X	68500	33	0.006689
(395,424)(67320,71608)(67000,72000)	AgamP4_X	69500	31	0.006773
(398,432)(68511,72841)(68000,73000)	AgamP4_X	70500	36	0.006843
(406,437)(69155,73864)(69000,74000)	AgamP4_X	71500	33	0.008152
(412,439)(70287,74348)(70000,75000)	AgamP4_X	72500	29	0.006321
(419,443)(71003,75957)(71000,76000)	AgamP4_X	73500	26	0.005342
(425,465)(72010,76691)(72000,77000)	AgamP4_X	74500	42	0.007148
(433,470)(73103,77796)(73000,78000)	AgamP4_X	75500	39	0.007085
(438,476)(74183,78994)(74000,79000)	AgamP4_X	76500	40	0.006657
(440,486)(75258,79999)(75000,80000)	AgamP4_X	77500	48	0.007318
(444,497)(76001,80865)(76000,81000)	AgamP4_X	78500	55	0.006975
(466,498)(77357,81844)(77000,82000)	AgamP4_X	79500	34	0.004794
(471,501)(78016,82868)(78000,83000)	AgamP4_X	80500	32	0.004707
(477,510)(79008,83834)(79000,84000)	AgamP4_X	81500	35	0.009221
(487,510)(80009,83834)(80000,85000)	AgamP4_X	82500	25	0.010281
(498,512)(81844,85695)(81000,86000)	AgamP4_X	83500	16	0.013754
(499,512)(82071,85695)(82000,87000)	AgamP4_X	84500	15	0.015949
(502,512)(83096,85695)(83000,88000)	AgamP4_X	85500	12	0.017841
(511,517)(85652,88706)(84000,89000)	AgamP4_X	86500	8	0.001969
(511,519)(85652,89160)(85000,90000)	AgamP4_X	87500	10	0.002377
(513,520)(88510,90589)(86000,91000)	AgamP4_X	88500	9	0.000269
(513,522)(88510,91687)(87000,92000)	AgamP4_X	89500	11	0.002128
(513,525)(88510,92974)(88000,93000)	AgamP4_X	90500	14	0.007848
(518,530)(89141,93767)(89000,94000)	AgamP4_X	91500	14	0.011495
(520,532)(90589,94886)(90000,95000)	AgamP4_X	92500	14	0.010392
(521,535)(91624,95687)(91000,96000)	AgamP4_X	93500	16	0.009313
(523,542)(92821,96986)(92000,97000)	AgamP4_X	94500	21	0.012966
(526,545)(93126,97600)(93000,98000)	AgamP4_X	95500	21	0.012703
(531,548)(94356,98779)(94000,99000)	AgamP4_X	96500	19	0.013324
(533,556)(95618,99878)(95000,100000)	AgamP4_X	97500	25	0.011489
(536,560)(96259,100918)(96000,101000)	AgamP4_X	98500	26	0.010173
(543,562)(97441,101855)(97000,102000)	AgamP4_X	99500	21	0.006724
(546,566)(98579,102896)(98000,103000)	AgamP4_X	100500	22	0.007339
(549,569)(99278,103898)(99000,104000)	AgamP4_X	101500	22	0.005550
(557,575)(100351,104648)(100000,105000)	AgamP4_X	102500	20	0.005458
(561,583)(101416,105843)(101000,106000)	AgamP4_X	103500	24	0.014228
(563,592)(102107,106983)(102000,107000)	AgamP4_X	104500	31	0.010219
(567,594)(103085,107532)(103000,108000)	AgamP4_X	105500	29	0.008576
(570,610)(104098,108969)(104000,109000)	AgamP4_X	106500	42	0.011120
(576,612)(105065,109805)(105000,110000)	AgamP4_X	107500	38	0.012576
(584,616)(106092,110917)(106000,111000)	AgamP4_X	108500	34	0.007964
(593,621)(107459,111939)(107000,112000)	AgamP4_X	109500	30	0.016284
(595,628)(108135,112995)(108000,113000)	AgamP4_X	110500	35	0.015329
(611,636)(109355,113470)(109000,114000)	AgamP4_X	111500	27	0.014761
(613,645)(110047,114934)(110000,115000)	AgamP4_X	112500	34	0.013615
(617,648)(111086,115996)(111000,116000)	AgamP4_X	113500	33	0.014578
(622,655)(112076,116953)(112000,117000)	AgamP4_X	114500	35	0.012324
(629,661)(113000,117851)(113000,118000)	AgamP4_X	115500	34	0.012088
(637,672)(114113,118969)(114000,119000)	AgamP4_X	116500	37	0.010464
(646,689)(115330,119883)(115000,120000)	AgamP4_X	117500	45	0.011834
(649,697)(116243,120997)(116000,121000)	AgamP4_X	118500	50	0.010022
(656,703)(117051,121911)(117000,122000)	AgamP4_X	119500	49	0.008009
(662,709)(118005,122974)(118000,123000)	AgamP4_X	120500	49	0.007000
(673,722)(119012,123928)(119000,124000)	AgamP4_X	121500	51	0.005567
(690,735)(120086,124965)(120000,125000)	AgamP4_X	122500	47	0.004785
(698,746)(121073,125943)(121000,126000)	AgamP4_X	123500	50	0.004703
(704,754)(122053,126995)(122000,127000)	AgamP4_X	124500	52	0.004561
(710,762)(123012,127748)(123000,128000)	AgamP4_X	125500	54	0.005305
(723,770)(124153,128670)(124000,129000)	AgamP4_X	126500	49	0.006682
(736,775)(125017,129657)(125000,130000)	AgamP4_X	127500	41	0.004511
(747,783)(126125,130914)(126000,131000)	AgamP4_X	128500	38	0.005849
(755,790)(127003,131902)(127000,132000)	AgamP4_X	129500	37	0.005641
(763,799)(128239,132965)(128000,133000)	AgamP4_X	130500	38	0.005458
(771,814)(129095,133942)(129000,134000)	AgamP4_X	131500	45	0.011085
(776,824)(130071,134910)(130000,135000)	AgamP4_X	132500	50	0.009511
(784,835)(131099,135979)(131000,136000)	AgamP4_X	133500	53	0.008953
(791,840)(132014,136929)(132000,137000)	AgamP4_X	134500	51	0.009081
(800,847)(133033,137627)(133000,138000)	AgamP4_X	135500	49	0.009797
(815,858)(134197,138997)(134000,139000)	AgamP4_X	136500	45	0.003847
(825,863)(135332,139617)(135000,140000)	AgamP4_X	137500	40	0.004156
(836,875)(136287,140902)(136000,141000)	AgamP4_X	138500	41	0.002632
(841,885)(137072,141980)(137000,142000)	AgamP4_X	139500	46	0.001557
(848,890)(138036,142568)(138000,143000)	AgamP4_X	140500	44	0.000234
(859,900)(139026,143903)(139000,144000)	AgamP4_X	141500	43	0.001305
(864,908)(140076,144914)(140000,145000)	AgamP4_X	142500	46	0.002722
(876,922)(141027,145912)(141000,146000)	AgamP4_X	143500	48	0.008629
(886,927)(142093,146468)(142000,147000)	AgamP4_X	144500	43	0.009491
(891,937)(143223,147896)(143000,148000)	AgamP4_X	145500	48	0.010256
(901,945)(144255,148982)(144000,149000)	AgamP4_X	146500	46	0.010997
(909,964)(145093,149926)(145000,150000)	AgamP4_X	147500	57	0.009342
(923,986)(146053,150995)(146000,151000)	AgamP4_X	148500	65	0.005959
(928,1000)(147124,151799)(147000,152000)	AgamP4_X	149500	74	0.010589
(938,1008)(148043,152956)(148000,153000)	AgamP4_X	150500	72	0.011340
(946,1026)(149043,153919)(149000,154000)	AgamP4_X	151500	82	0.008961
(965,1031)(150109,154954)(150000,155000)	AgamP4_X	152500	68	0.009352
(987,1037)(151057,155830)(151000,156000)	AgamP4_X	153500	52	0.011326
(1001,1059)(152097,156987)(152000,157000)	AgamP4_X	154500	60	0.004125
(1009,1069)(153010,157936)(153000,158000)	AgamP4_X	155500	62	0.002312
(1027,1081)(154288,158950)(154000,159000)	AgamP4_X	156500	56	0.003129
(1032,1090)(155188,159951)(155000,160000)	AgamP4_X	157500	60	0.004513
(1038,1097)(156025,160994)(156000,161000)	AgamP4_X	158500	61	0.004233
(1060,1105)(157074,161853)(157000,162000)	AgamP4_X	159500	47	0.004600
(1070,1116)(158148,162861)(158000,163000)	AgamP4_X	160500	48	0.005027
(1082,1129)(159201,163874)(159000,164000)	AgamP4_X	161500	49	0.006604
(1091,1136)(160306,164990)(160000,165000)	AgamP4_X	162500	47	0.006467
(1098,1148)(161090,165947)(161000,166000)	AgamP4_X	163500	52	0.005099
(1106,1160)(162068,166968)(162000,167000)	AgamP4_X	164500	56	0.005880
(1117,1163)(163013,167285)(163000,168000)	AgamP4_X	165500	48	0.006004
(1130,1176)(164024,168910)(164000,169000)	AgamP4_X	166500	48	0.010635
(1137,1201)(165019,169962)(165000,170000)	AgamP4_X	167500	66	0.010714
(1149,1220)(166158,170771)(166000,171000)	AgamP4_X	168500	73	0.012399
(1161,1241)(167161,171999)(167000,172000)	AgamP4_X	169500	82	0.011561
(1164,1249)(168006,172758)(168000,173000)	AgamP4_X	170500	87	0.011810
(1177,1263)(169020,173983)(169000,174000)	AgamP4_X	171500	88	0.007893
(1202,1284)(170051,174978)(170000,175000)	AgamP4_X	172500	84	0.007013
(1221,1300)(171002,175969)(171000,176000)	AgamP4_X	173500	81	0.006127
(1242,1318)(172059,176981)(172000,177000)	AgamP4_X	174500	78	0.004403
(1250,1323)(173223,177899)(173000,178000)	AgamP4_X	175500	75	0.005899
(1264,1340)(174070,178938)(174000,179000)	AgamP4_X	176500	78	0.005983
(1285,1354)(175048,179969)(175000,180000)	AgamP4_X	177500	71	0.006897
(1301,1370)(176074,180764)(176000,181000)	AgamP4_X	178500	71	0.006902
(1319,1380)(177234,181965)(177000,182000)	AgamP4_X	179500	63	0.008945
(1324,1387)(178115,182990)(178000,183000)	AgamP4_X	180500	65	0.005589
(1341,1394)(179041,183943)(179000,184000)	AgamP4_X	181500	55	0.006337
(1355,1405)(180099,184888)(180000,185000)	AgamP4_X	182500	52	0.003209
(1371,1412)(181170,185589)(181000,186000)	AgamP4_X	183500	43	0.001725
(1381,1420)(182454,186780)(182000,187000)	AgamP4_X	184500	41	0.000642
(1388,1428)(183034,187854)(183000,188000)	AgamP4_X	185500	42	0.000730
(1395,1441)(184054,188917)(184000,189000)	AgamP4_X	186500	48	0.001503
(1406,1446)(185081,189914)(185000,190000)	AgamP4_X	187500	42	0.002687
(1413,1454)(186030,190926)(186000,191000)	AgamP4_X	188500	43	0.004570
(1421,1469)(187028,191986)(187000,192000)	AgamP4_X	189500	50	0.005737
(1429,1477)(188134,192968)(188000,193000)	AgamP4_X	190500	50	0.005772
(1442,1483)(189182,193801)(189000,194000)	AgamP4_X	191500	43	0.005311
(1447,1488)(190254,194797)(190000,195000)	AgamP4_X	192500	43	0.004906
(1455,1490)(191054,195927)(191000,196000)	AgamP4_X	193500	37	0.004265
(1470,1495)(192101,196852)(192000,197000)	AgamP4_X	194500	27	0.004475
(1478,1510)(193269,197974)(193000,198000)	AgamP4_X	195500	34	0.005353
(1484,1518)(194053,198921)(194000,199000)	AgamP4_X	196500	36	0.008281
(1489,1523)(195109,199484)(195000,200000)	AgamP4_X	197500	36	0.009323
(1491,1528)(196081,200971)(196000,201000)	AgamP4_X	198500	39	0.010049
(1496,1535)(197003,201794)(197000,202000)	AgamP4_X	199500	41	0.008443
(1511,1545)(198004,202972)(198000,203000)	AgamP4_X	200500	36	0.010726
(1519,1554)(199044,203628)(199000,204000)	AgamP4_X	201500	37	0.007297
(1524,1574)(200176,204959)(200000,205000)	AgamP4_X	202500	52	0.008192
(1529,1583)(201030,205776)(201000,206000)	AgamP4_X	203500	56	0.007326
(1536,1590)(202092,206968)(202000,207000)	AgamP4_X	204500	56	0.006847
(1546,1610)(203126,207926)(203000,208000)	AgamP4_X	205500	66	0.004025
(1555,1635)(204217,208952)(204000,209000)	AgamP4_X	206500	82	0.003977
(1575,1653)(205002,209803)(205000,210000)	AgamP4_X	207500	80	0.003009
(1584,1665)(206004,210934)(206000,211000)	AgamP4_X	208500	83	0.003219
(1591,1686)(207189,211998)(207000,212000)	AgamP4_X	209500	97	0.003185
(1611,1704)(208051,212945)(208000,213000)	AgamP4_X	210500	95	0.005054
(1636,1714)(209001,213991)(209000,214000)	AgamP4_X	211500	80	0.008647
(1654,1721)(210239,214885)(210000,215000)	AgamP4_X	212500	69	0.008708
(1666,1725)(211005,215969)(211000,216000)	AgamP4_X	213500	61	0.009538
(1687,1740)(212114,216952)(212000,217000)	AgamP4_X	214500	55	0.009833
(1705,1747)(213163,217947)(213000,218000)	AgamP4_X	215500	44	0.010073
(1715,1761)(214071,218924)(214000,219000)	AgamP4_X	216500	48	0.006159
(1722,1769)(215351,219937)(215000,220000)	AgamP4_X	217500	49	0.005182
(1726,1778)(216043,220695)(216000,221000)	AgamP4_X	218500	54	0.003667
(1741,1781)(217279,221499)(217000,222000)	AgamP4_X	219500	42	0.002872
(1748,1787)(218035,222750)(218000,223000)	AgamP4_X	220500	41	0.003042
(1762,1805)(219110,223998)(219000,224000)	AgamP4_X	221500	45	0.012168
(1770,1815)(220026,224931)(220000,225000)	AgamP4_X	222500	47	0.013120
(1779,1825)(221310,225987)(221000,226000)	AgamP4_X	223500	48	0.016250
(1782,1833)(222144,226989)(222000,227000)	AgamP4_X	224500	53	0.018134
(1788,1845)(223056,227945)(223000,228000)	AgamP4_X	225500	59	0.015642
(1806,1867)(224197,228893)(224000,229000)	AgamP4_X	226500	63	0.012689
(1816,1870)(225151,229475)(225000,230000)	AgamP4_X	227500	56	0.013833
(1826,1877)(226220,230879)(226000,231000)	AgamP4_X	228500	53	0.012562
(1834,1880)(227104,231933)(227000,232000)	AgamP4_X	229500	48	0.009743
(1846,1893)(228025,232947)(228000,233000)	AgamP4_X	230500	49	0.010659
(1868,1897)(229106,233922)(229000,234000)	AgamP4_X	231500	31	0.004633
(1871,1905)(230127,234964)(230000,235000)	AgamP4_X	232500	36	0.005419
(1878,1913)(231047,235964)(231000,236000)	AgamP4_X	233500	37	0.002929
(1881,1921)(232165,236981)(232000,237000)	AgamP4_X	234500	42	0.005044
(1894,1935)(233410,237904)(233000,238000)	AgamP4_X	235500	43	0.004404
(1898,1954)(234222,238970)(234000,239000)	AgamP4_X	236500	58	0.005830
(1906,1969)(235657,239994)(235000,240000)	AgamP4_X	237500	65	0.005392
(1914,1986)(236148,240931)(236000,241000)	AgamP4_X	238500	74	0.006774
(1922,2012)(237102,241930)(237000,242000)	AgamP4_X	239500	92	0.005756
(1936,2038)(238275,242987)(238000,243000)	AgamP4_X	240500	104	0.005773
(1955,2062)(239082,243988)(239000,244000)	AgamP4_X	241500	109	0.004083
(1970,2078)(240014,244738)(240000,245000)	AgamP4_X	242500	110	0.004158
(1987,2095)(241012,245959)(241000,246000)	AgamP4_X	243500	110	0.003217
(2013,2115)(242051,246986)(242000,247000)	AgamP4_X	244500	104	0.005114
(2039,2135)(243026,247916)(243000,248000)	AgamP4_X	245500	98	0.004338
(2063,2144)(244290,248688)(244000,249000)	AgamP4_X	246500	83	0.005059
(2079,2151)(245038,249641)(245000,250000)	AgamP4_X	247500	74	0.004856
(2096,2159)(246018,250766)(246000,251000)	AgamP4_X	248500	65	0.005044
(2116,2164)(247021,251638)(247000,252000)	AgamP4_X	249500	50	0.000410
(2136,2171)(248037,252962)(248000,253000)	AgamP4_X	250500	37	0.001053
(2145,2182)(249272,253973)(249000,254000)	AgamP4_X	251500	39	0.003569
(2152,2201)(250130,254954)(250000,255000)	AgamP4_X	252500	51	0.002927
(2160,2219)(251087,255960)(251000,256000)	AgamP4_X	253500	61	0.002308
(2165,2232)(252119,256811)(252000,257000)	AgamP4_X	254500	69	0.004266
(2172,2245)(253181,257823)(253000,258000)	AgamP4_X	255500	75	0.005243
(2183,2253)(254001,258979)(254000,259000)	AgamP4_X	256500	72	0.005972
(2202,2262)(255079,259909)(255000,260000)	AgamP4_X	257500	62	0.006663
(2220,2279)(256065,260927)(256000,261000)	AgamP4_X	258500	61	0.010117
(2233,2297)(257043,261976)(257000,262000)	AgamP4_X	259500	66	0.009241
(2246,2314)(258102,262907)(258000,263000)	AgamP4_X	260500	70	0.007683
(2254,2327)(259028,263776)(259000,264000)	AgamP4_X	261500	75	0.007373
(2263,2339)(260044,264985)(260000,265000)	AgamP4_X	262500	78	0.008908
(2280,2353)(261005,265880)(261000,266000)	AgamP4_X	263500	75	0.009720
(2298,2361)(262026,266718)(262000,267000)	AgamP4_X	264500	65	0.009777
(2315,2377)(263065,267907)(263000,268000)	AgamP4_X	265500	64	0.013230
(2328,2385)(264111,268964)(264000,269000)	AgamP4_X	266500	59	0.012419
(2340,2399)(265050,269866)(265000,270000)	AgamP4_X	267500	61	0.013632
(2354,2416)(266045,270855)(266000,271000)	AgamP4_X	268500	64	0.010447
(2362,2442)(267058,271884)(267000,272000)	AgamP4_X	269500	82	0.010800
(2378,2468)(268063,272975)(268000,273000)	AgamP4_X	270500	92	0.009775
(2386,2477)(269026,273988)(269000,274000)	AgamP4_X	271500	93	0.009548
(2400,2508)(270053,274926)(270000,275000)	AgamP4_X	272500	110	0.006796
(2417,2520)(271028,275955)(271000,276000)	AgamP4_X	273500	105	0.006662
(2443,2535)(272215,276920)(272000,277000)	AgamP4_X	274500	94	0.006904
(2469,2555)(273174,277982)(273000,278000)	AgamP4_X	275500	88	0.007325
(2478,2567)(274060,278979)(274000,279000)	AgamP4_X	276500	91	0.008423
(2509,2584)(275167,279785)(275000,280000)	AgamP4_X	277500	77	0.010134
(2521,2598)(276138,280755)(276000,281000)	AgamP4_X	278500	79	0.010920
(2536,2621)(277032,281979)(277000,282000)	AgamP4_X	279500	87	0.009721
(2556,2635)(278094,282876)(278000,283000)	AgamP4_X	280500	81	0.007909
(2568,2658)(279025,283964)(279000,284000)	AgamP4_X	281500	92	0.006234
(2585,2668)(280107,284762)(280000,285000)	AgamP4_X	282500	85	0.005957
(2599,2675)(281366,285986)(281000,286000)	AgamP4_X	283500	78	0.005431
(2622,2685)(282027,286900)(282000,287000)	AgamP4_X	284500	65	0.004452
(2636,2695)(283003,287712)(283000,288000)	AgamP4_X	285500	61	0.012782
(2659,2705)(284059,288810)(284000,289000)	AgamP4_X	286500	48	0.016301
(2669,2713)(285401,289817)(285000,290000)	AgamP4_X	287500	46	0.016720
(2676,2726)(286153,290927)(286000,291000)	AgamP4_X	288500	52	0.015641
(2686,2734)(287198,291959)(287000,292000)	AgamP4_X	289500	50	0.016319
(2696,2742)(288265,292996)(288000,293000)	AgamP4_X	290500	48	0.009394
(2706,2757)(289055,293942)(289000,294000)	AgamP4_X	291500	53	0.009421
(2714,2765)(290077,294818)(290000,295000)	AgamP4_X	292500	53	0.007565
(2727,2779)(291059,295982)(291000,296000)	AgamP4_X	293500	54	0.006887
(2735,2783)(292196,296470)(292000,297000)	AgamP4_X	294500	50	0.007747
(2743,2790)(293029,297997)(293000,298000)	AgamP4_X	295500	49	0.007362
(2758,2798)(294005,298940)(294000,299000)	AgamP4_X	296500	42	0.006995
(2766,2801)(295132,299335)(295000,300000)	AgamP4_X	297500	37	0.009271
(2780,2810)(296098,300858)(296000,301000)	AgamP4_X	298500	32	0.009730
(2784,2823)(297142,301799)(297000,302000)	AgamP4_X	299500	41	0.005646
(2791,2828)(298210,302997)(298000,303000)	AgamP4_X	300500	39	0.006312
(2799,2835)(299324,303685)(299000,304000)	AgamP4_X	301500	38	0.007135
(2802,2840)(300096,304995)(300000,305000)	AgamP4_X	302500	40	0.006220
(2811,2850)(301057,305843)(301000,306000)	AgamP4_X	303500	41	0.013255
(2824,2859)(302551,306982)(302000,307000)	AgamP4_X	304500	37	0.016885
(2829,2879)(303087,307999)(303000,308000)	AgamP4_X	305500	52	0.012857
(2836,2898)(304555,308987)(304000,309000)	AgamP4_X	306500	64	0.011707
(2841,2918)(305033,309960)(305000,310000)	AgamP4_X	307500	79	0.011099
(2851,2924)(306162,310988)(306000,311000)	AgamP4_X	308500	75	0.007448
(2860,2932)(307202,311995)(307000,312000)	AgamP4_X	309500	74	0.006567
(2880,2936)(308079,312729)(308000,313000)	AgamP4_X	310500	58	0.009449
(2899,2952)(309027,313954)(309000,314000)	AgamP4_X	311500	55	0.010181
(2919,2965)(310034,314768)(310000,315000)	AgamP4_X	312500	48	0.010652
(2925,2979)(311001,315989)(311000,316000)	AgamP4_X	313500	56	0.013054
(2933,3002)(312310,316996)(312000,317000)	AgamP4_X	314500	71	0.010106
(2937,3009)(313000,317922)(313000,318000)	AgamP4_X	315500	74	0.007098
(2953,3024)(314003,318980)(314000,319000)	AgamP4_X	316500	73	0.006560
(2966,3044)(315102,319980)(315000,320000)	AgamP4_X	317500	80	0.006986
(2980,3056)(316044,320945)(316000,321000)	AgamP4_X	318500	78	0.004064
(3003,3065)(317057,321741)(317000,322000)	AgamP4_X	319500	64	0.005635
(3010,3087)(318121,322920)(318000,323000)	AgamP4_X	320500	79	0.004618
(3025,3102)(319024,323962)(319000,324000)	AgamP4_X	321500	79	0.003488
(3045,3121)(320003,324990)(320000,325000)	AgamP4_X	322500	78	0.003205
(3057,3136)(321028,325880)(321000,326000)	AgamP4_X	323500	81	0.003191
(3066,3154)(322064,326846)(322000,327000)	AgamP4_X	324500	90	0.003510
(3088,3172)(323071,327860)(323000,328000)	AgamP4_X	325500	86	0.005776
(3103,3177)(324147,328992)(324000,329000)	AgamP4_X	326500	76	0.006038
(3122,3189)(325068,329932)(325000,330000)	AgamP4_X	327500	69	0.006843
(3137,3210)(326088,330638)(326000,331000)	AgamP4_X	328500	75	0.010541
(3155,3227)(327059,331946)(327000,332000)	AgamP4_X	329500	74	0.011161
(3173,3238)(328119,332921)(328000,333000)	AgamP4_X	330500	67	0.012081
(3178,3253)(329004,333975)(329000,334000)	AgamP4_X	331500	77	0.012237
(3190,3260)(330012,334745)(330000,335000)	AgamP4_X	332500	72	0.011576
(3211,3269)(331027,335975)(331000,336000)	AgamP4_X	333500	60	0.008269
(3228,3277)(332005,336996)(332000,337000)	AgamP4_X	334500	51	0.008767
(3239,3291)(333126,337900)(333000,338000)	AgamP4_X	335500	54	0.005733
(3254,3312)(334009,338882)(334000,339000)	AgamP4_X	336500	60	0.003990
(3261,3324)(335014,339998)(335000,340000)	AgamP4_X	337500	65	0.003957
(3270,3335)(336032,340891)(336000,341000)	AgamP4_X	338500	67	0.006124
(3278,3336)(337151,341209)(337000,342000)	AgamP4_X	339500	60	0.006283
(3292,3350)(338065,342935)(338000,343000)	AgamP4_X	340500	60	0.006930
(3313,3361)(339037,343862)(339000,344000)	AgamP4_X	341500	50	0.008890
(3325,3371)(340083,344974)(340000,345000)	AgamP4_X	342500	48	0.010149
(3336,3391)(341209,345924)(341000,346000)	AgamP4_X	343500	57	0.010545
(3337,3408)(342009,346833)(342000,347000)	AgamP4_X	344500	73	0.011494
(3351,3423)(343011,347976)(343000,348000)	AgamP4_X	345500	74	0.010078
(3362,3445)(344015,348986)(344000,349000)	AgamP4_X	346500	85	0.011445
(3372,3468)(345000,349983)(345000,350000)	AgamP4_X	347500	98	0.011718
(3392,3483)(346126,350859)(346000,351000)	AgamP4_X	348500	93	0.011545
(3409,3495)(347139,351671)(347000,352000)	AgamP4_X	349500	88	0.010016
(3424,3513)(348022,352991)(348000,353000)	AgamP4_X	350500	91	0.011375
(3446,3531)(349089,353933)(349000,354000)	AgamP4_X	351500	87	0.008879
(3469,3550)(350077,354905)(350000,355000)	AgamP4_X	352500	83	0.010108
(3484,3571)(351007,355927)(351000,356000)	AgamP4_X	353500	89	0.011040
(3496,3580)(352170,356918)(352000,357000)	AgamP4_X	354500	86	0.011901
(3514,3594)(353058,357988)(353000,358000)	AgamP4_X	355500	82	0.012637
(3532,3620)(354018,358994)(354000,359000)	AgamP4_X	356500	90	0.012833
(3551,3626)(355066,359813)(355000,360000)	AgamP4_X	357500	77	0.012075
(3572,3641)(356022,360840)(356000,361000)	AgamP4_X	358500	71	0.010973
