region	chr	midPos	Nsites
(467,570)(82002,86983)(82000,87000)	AgamP4_2L	84500	105	-0.001000
(486,588)(83128,87929)(83000,88000)	AgamP4_2L	85500	104	-0.000922
(512,599)(84071,88911)(84000,89000)	AgamP4_2L	86500	89	-0.001860
(526,607)(85018,89559)(85000,90000)	AgamP4_2L	87500	83	-0.001566
(547,607)(86078,89559)(86000,91000)	AgamP4_2L	88500	62	-0.001293
(571,607)(87002,89559)(87000,92000)	AgamP4_2L	89500	38	-0.001075
(589,607)(88076,89559)(88000,93000)	AgamP4_2L	90500	20	0.000253
(600,607)(89006,89559)(89000,94000)	AgamP4_2L	91500	9	0.003296
(608,608)(95607,95607)(91000,96000)	AgamP4_2L	93500	2	0.021469
(608,616)(95607,96943)(92000,97000)	AgamP4_2L	94500	10	0.017290
(608,642)(95607,97995)(93000,98000)	AgamP4_2L	95500	36	0.002681
(608,666)(95607,98960)(94000,99000)	AgamP4_2L	96500	60	0.000450
(608,676)(95607,99973)(95000,100000)	AgamP4_2L	97500	70	0.002375
(609,683)(96050,100759)(96000,101000)	AgamP4_2L	98500	76	0.002755
(617,685)(97234,101664)(97000,102000)	AgamP4_2L	99500	70	0.001364
(643,685)(98003,101664)(98000,103000)	AgamP4_2L	100500	44	0.003387
(667,701)(99090,103891)(99000,104000)	AgamP4_2L	101500	36	0.005181
(677,703)(100201,104097)(100000,105000)	AgamP4_2L	102500	28	0.001409
(684,703)(101639,104097)(101000,106000)	AgamP4_2L	103500	21	-0.000859
(686,717)(103061,106985)(102000,107000)	AgamP4_2L	104500	33	0.003781
(686,729)(103061,107870)(103000,108000)	AgamP4_2L	105500	45	0.004552
(702,732)(104016,108995)(104000,109000)	AgamP4_2L	106500	32	0.008395
(704,740)(106247,109784)(105000,110000)	AgamP4_2L	107500	38	0.013156
(704,740)(106247,109784)(106000,111000)	AgamP4_2L	108500	38	0.013156
(718,740)(107078,109784)(107000,112000)	AgamP4_2L	109500	24	0.015089
(730,740)(108359,109784)(108000,113000)	AgamP4_2L	110500	12	0.024191
(733,740)(109124,109784)(109000,114000)	AgamP4_2L	111500	9	0.028666
(741,742)(116868,116958)(112000,117000)	AgamP4_2L	114500	3	0.009032
(741,743)(116868,117118)(113000,118000)	AgamP4_2L	115500	4	0.009462
(741,748)(116868,118537)(114000,119000)	AgamP4_2L	116500	9	0.008471
(741,753)(116868,119946)(115000,120000)	AgamP4_2L	117500	14	0.014709
(741,760)(116868,120920)(116000,121000)	AgamP4_2L	118500	21	0.012003
(743,766)(117118,121849)(117000,122000)	AgamP4_2L	119500	25	0.011498
(744,766)(118384,121849)(118000,123000)	AgamP4_2L	120500	24	0.011578
(749,766)(119068,121849)(119000,124000)	AgamP4_2L	121500	19	0.012698
(754,766)(120076,121849)(120000,125000)	AgamP4_2L	122500	14	0.006937
(761,777)(121496,125933)(121000,126000)	AgamP4_2L	123500	18	0.012603
(767,801)(125614,126977)(122000,127000)	AgamP4_2L	124500	36	0.005884
(767,816)(125614,127933)(123000,128000)	AgamP4_2L	125500	51	0.003051
(767,834)(125614,128598)(124000,129000)	AgamP4_2L	126500	69	0.002493
(767,834)(125614,128598)(125000,130000)	AgamP4_2L	127500	69	0.002493
(778,834)(126051,128598)(126000,131000)	AgamP4_2L	128500	58	-0.000391
(802,834)(127336,128598)(127000,132000)	AgamP4_2L	129500	34	-0.002085
(817,834)(128027,128598)(128000,133000)	AgamP4_2L	130500	19	0.000374
(835,835)(133967,133967)(129000,134000)	AgamP4_2L	131500	2	0.018941
(835,839)(133967,134892)(130000,135000)	AgamP4_2L	132500	6	0.026036
(835,861)(133967,135838)(131000,136000)	AgamP4_2L	133500	28	0.011981
(835,868)(133967,136882)(132000,137000)	AgamP4_2L	134500	35	0.011881
(835,874)(133967,137949)(133000,138000)	AgamP4_2L	135500	41	0.009994
(836,875)(134266,138022)(134000,139000)	AgamP4_2L	136500	41	0.009753
(840,875)(135069,138022)(135000,140000)	AgamP4_2L	137500	37	0.008320
(862,875)(136330,138022)(136000,141000)	AgamP4_2L	138500	15	0.006276
(869,875)(137610,138022)(137000,142000)	AgamP4_2L	139500	8	0.002029
(875,875)(138022,138022)(138000,143000)	AgamP4_2L	140500	2	0.002813
(876,879)(144718,144847)(140000,145000)	AgamP4_2L	142500	5	0.015817
(876,887)(144718,145769)(141000,146000)	AgamP4_2L	143500	13	0.014631
(876,891)(144718,146119)(142000,147000)	AgamP4_2L	144500	17	0.012570
(876,892)(144718,147871)(143000,148000)	AgamP4_2L	145500	18	0.016380
(876,897)(144718,148764)(144000,149000)	AgamP4_2L	146500	23	0.018863
(880,900)(145030,149216)(145000,150000)	AgamP4_2L	147500	22	0.019152
(888,904)(146010,150871)(146000,151000)	AgamP4_2L	148500	18	0.014359
(892,920)(147871,151832)(147000,152000)	AgamP4_2L	149500	30	0.006134
(893,935)(148500,152867)(148000,153000)	AgamP4_2L	150500	44	0.001367
(898,950)(149052,153962)(149000,154000)	AgamP4_2L	151500	54	-0.002272
(901,964)(150708,154915)(150000,155000)	AgamP4_2L	152500	65	-0.002347
(905,965)(151092,155714)(151000,156000)	AgamP4_2L	153500	62	-0.002248
(921,966)(152063,156161)(152000,157000)	AgamP4_2L	154500	47	-0.002062
(936,967)(153003,157355)(153000,158000)	AgamP4_2L	155500	33	-0.001136
(951,968)(154015,158390)(154000,159000)	AgamP4_2L	156500	19	0.001214
(965,972)(155714,159764)(155000,160000)	AgamP4_2L	157500	9	0.007551
(966,979)(156161,160682)(156000,161000)	AgamP4_2L	158500	15	0.010508
(967,982)(157355,161519)(157000,162000)	AgamP4_2L	159500	17	0.010615
(968,983)(158390,162745)(158000,163000)	AgamP4_2L	160500	17	0.010093
(969,985)(159001,163371)(159000,164000)	AgamP4_2L	161500	18	0.011573
(973,985)(160209,163371)(160000,165000)	AgamP4_2L	162500	14	0.013646
(980,985)(161390,163371)(161000,166000)	AgamP4_2L	163500	7	0.013827
(983,985)(162745,163371)(162000,167000)	AgamP4_2L	164500	4	0.014451
(984,993)(163368,167969)(163000,168000)	AgamP4_2L	165500	11	0.012788
(986,1001)(167018,168905)(164000,169000)	AgamP4_2L	166500	17	0.010773
(986,1015)(167018,169999)(165000,170000)	AgamP4_2L	167500	31	0.005932
(986,1034)(167018,170883)(166000,171000)	AgamP4_2L	168500	50	0.007973
(986,1035)(167018,171052)(167000,172000)	AgamP4_2L	169500	51	0.007893
(994,1038)(168733,172334)(168000,173000)	AgamP4_2L	170500	46	0.010054
(1002,1038)(169023,172334)(169000,174000)	AgamP4_2L	171500	38	0.010137
(1016,1049)(170055,174733)(170000,175000)	AgamP4_2L	172500	35	0.012816
(1035,1052)(171052,175918)(171000,176000)	AgamP4_2L	173500	19	0.014206
(1036,1057)(172089,176678)(172000,177000)	AgamP4_2L	174500	23	0.013636
(1039,1057)(174148,176678)(173000,178000)	AgamP4_2L	175500	20	0.007525
(1039,1057)(174148,176678)(174000,179000)	AgamP4_2L	176500	20	0.007525
(1050,1067)(175708,179935)(175000,180000)	AgamP4_2L	177500	19	0.008632
(1053,1071)(176020,180268)(176000,181000)	AgamP4_2L	178500	20	0.010126
(1058,1071)(179154,180268)(177000,182000)	AgamP4_2L	179500	15	0.009910
(1058,1075)(179154,182862)(178000,183000)	AgamP4_2L	180500	19	0.010202
(1058,1075)(179154,182862)(179000,184000)	AgamP4_2L	181500	19	0.010202
(1068,1078)(180167,184509)(180000,185000)	AgamP4_2L	182500	12	0.012725
(1072,1084)(182703,185729)(181000,186000)	AgamP4_2L	183500	14	0.013428
(1072,1084)(182703,185729)(182000,187000)	AgamP4_2L	184500	14	0.013428
(1076,1089)(184414,187908)(183000,188000)	AgamP4_2L	185500	15	0.018707
(1076,1102)(184414,188956)(184000,189000)	AgamP4_2L	186500	28	0.018274
(1079,1119)(185568,189991)(185000,190000)	AgamP4_2L	187500	42	0.017031
(1085,1120)(187127,190097)(186000,191000)	AgamP4_2L	188500	37	0.018187
(1085,1120)(187127,190097)(187000,192000)	AgamP4_2L	189500	37	0.018187
(1090,1120)(188086,190097)(188000,193000)	AgamP4_2L	190500	32	0.016641
(1103,1120)(189037,190097)(189000,194000)	AgamP4_2L	191500	19	0.015741
(1120,1121)(190097,194812)(190000,195000)	AgamP4_2L	192500	3	0.029652
(1121,1138)(194812,195798)(191000,196000)	AgamP4_2L	193500	19	0.004171
(1121,1146)(194812,196995)(192000,197000)	AgamP4_2L	194500	27	0.003918
(1121,1152)(194812,197479)(193000,198000)	AgamP4_2L	195500	33	0.005575
(1121,1153)(194812,198598)(194000,199000)	AgamP4_2L	196500	34	0.006132
(1122,1153)(195182,198598)(195000,200000)	AgamP4_2L	197500	33	0.006006
(1139,1153)(196688,198598)(196000,201000)	AgamP4_2L	198500	16	0.009005
(1147,1163)(197356,201930)(197000,202000)	AgamP4_2L	199500	18	0.026279
(1153,1167)(198598,202212)(198000,203000)	AgamP4_2L	200500	16	0.028072
(1154,1175)(201390,203460)(199000,204000)	AgamP4_2L	201500	23	0.020733
(1154,1175)(201390,203460)(200000,205000)	AgamP4_2L	202500	23	0.020733
(1154,1175)(201390,203460)(201000,206000)	AgamP4_2L	203500	23	0.020733
(1164,1175)(202068,203460)(202000,207000)	AgamP4_2L	204500	13	0.007977
(1168,1182)(203003,207523)(203000,208000)	AgamP4_2L	205500	16	0.010694
(1176,1182)(207056,207523)(204000,209000)	AgamP4_2L	206500	8	0.017116
(1176,1182)(207056,207523)(205000,210000)	AgamP4_2L	207500	8	0.017116
(1176,1183)(207056,210899)(206000,211000)	AgamP4_2L	208500	9	0.016457
(1176,1183)(207056,210899)(207000,212000)	AgamP4_2L	209500	9	0.016457
(1183,1183)(210899,210899)(208000,213000)	AgamP4_2L	210500	2	0.008197
(1183,1194)(210899,213617)(209000,214000)	AgamP4_2L	211500	13	0.008617
(1183,1196)(210899,214648)(210000,215000)	AgamP4_2L	212500	15	0.008114
(1184,1200)(213258,215920)(211000,216000)	AgamP4_2L	213500	18	0.006256
(1184,1203)(213258,216918)(212000,217000)	AgamP4_2L	214500	21	0.008852
(1184,1227)(213258,217986)(213000,218000)	AgamP4_2L	215500	45	0.008377
(1195,1227)(214646,217986)(214000,219000)	AgamP4_2L	216500	34	0.008302
(1197,1228)(215074,219460)(215000,220000)	AgamP4_2L	217500	33	0.008814
(1201,1229)(216078,220855)(216000,221000)	AgamP4_2L	218500	30	0.010620
(1204,1229)(217036,220855)(217000,222000)	AgamP4_2L	219500	27	0.009483
(1228,1229)(219460,220855)(218000,223000)	AgamP4_2L	220500	3	0.026960
(1228,1229)(219460,220855)(219000,224000)	AgamP4_2L	221500	3	0.026960
(1229,1230)(220855,224015)(220000,225000)	AgamP4_2L	222500	3	0.021754
(1230,1230)(224015,224015)(221000,226000)	AgamP4_2L	223500	2	-0.000680
(1230,1230)(224015,224015)(222000,227000)	AgamP4_2L	224500	2	-0.000680
(1230,1230)(224015,224015)(223000,228000)	AgamP4_2L	225500	2	-0.000680
(1230,1232)(224015,228638)(224000,229000)	AgamP4_2L	226500	4	0.005709
(1231,1240)(228462,229749)(225000,230000)	AgamP4_2L	227500	11	0.016465
(1231,1252)(228462,230987)(226000,231000)	AgamP4_2L	228500	23	0.017336
(1231,1257)(228462,231981)(227000,232000)	AgamP4_2L	229500	28	0.015400
(1231,1281)(228462,232972)(228000,233000)	AgamP4_2L	230500	52	0.007459
(1233,1281)(229234,232972)(229000,234000)	AgamP4_2L	231500	50	0.007425
(1241,1281)(230359,232972)(230000,235000)	AgamP4_2L	232500	42	0.005679
(1253,1281)(231277,232972)(231000,236000)	AgamP4_2L	233500	30	0.001367
(1258,1282)(232081,236696)(232000,237000)	AgamP4_2L	234500	26	0.000136
(1282,1297)(236696,237994)(233000,238000)	AgamP4_2L	235500	17	0.003742
(1282,1320)(236696,238832)(234000,239000)	AgamP4_2L	236500	40	0.001024
(1282,1320)(236696,238832)(235000,240000)	AgamP4_2L	237500	40	0.001024
(1282,1321)(236696,240544)(236000,241000)	AgamP4_2L	238500	41	0.001157
(1283,1321)(237144,240544)(237000,242000)	AgamP4_2L	239500	40	0.001195
(1298,1321)(238004,240544)(238000,243000)	AgamP4_2L	240500	25	-0.000630
(1321,1321)(240544,240544)(239000,244000)	AgamP4_2L	241500	2	0.008379
(1321,1325)(240544,244703)(240000,245000)	AgamP4_2L	242500	6	0.012646
(1322,1331)(244116,245598)(241000,246000)	AgamP4_2L	243500	11	0.009077
(1322,1332)(244116,246365)(242000,247000)	AgamP4_2L	244500	12	0.008325
(1322,1335)(244116,247347)(243000,248000)	AgamP4_2L	245500	15	0.006841
(1322,1336)(244116,248971)(244000,249000)	AgamP4_2L	246500	16	0.007079
(1326,1338)(245404,249970)(245000,250000)	AgamP4_2L	247500	14	0.004182
(1332,1350)(246365,250325)(246000,251000)	AgamP4_2L	248500	20	0.016344
(1333,1350)(247320,250325)(247000,252000)	AgamP4_2L	249500	19	0.017003
(1336,1350)(248971,250325)(248000,253000)	AgamP4_2L	250500	16	0.018777
(1337,1350)(249710,250325)(249000,254000)	AgamP4_2L	251500	15	0.019081
(1339,1358)(250022,254626)(250000,255000)	AgamP4_2L	252500	21	0.014578
(1351,1358)(254183,254626)(251000,256000)	AgamP4_2L	253500	9	0.001926
(1351,1366)(254183,256918)(252000,257000)	AgamP4_2L	254500	17	0.002501
(1351,1377)(254183,257907)(253000,258000)	AgamP4_2L	255500	28	0.002789
(1351,1384)(254183,258914)(254000,259000)	AgamP4_2L	256500	35	0.002951
(1359,1385)(256721,259235)(255000,260000)	AgamP4_2L	257500	28	0.003132
(1359,1386)(256721,260188)(256000,261000)	AgamP4_2L	258500	29	0.003096
(1367,1386)(257226,260188)(257000,262000)	AgamP4_2L	259500	21	0.003198
(1378,1386)(258421,260188)(258000,263000)	AgamP4_2L	260500	10	0.003142
(1385,1386)(259235,260188)(259000,264000)	AgamP4_2L	261500	3	0.000163
(1386,1386)(260188,260188)(260000,265000)	AgamP4_2L	262500	2	0.001042
(1387,1389)(267599,267933)(263000,268000)	AgamP4_2L	265500	4	-0.002063
(1387,1394)(267599,268341)(264000,269000)	AgamP4_2L	266500	9	0.005876
(1387,1394)(267599,268341)(265000,270000)	AgamP4_2L	267500	9	0.005876
(1387,1394)(267599,268341)(266000,271000)	AgamP4_2L	268500	9	0.005876
(1387,1394)(267599,268341)(267000,272000)	AgamP4_2L	269500	9	0.005876
(1390,1394)(268163,268341)(268000,273000)	AgamP4_2L	270500	6	0.008048
(1395,1395)(273632,273632)(269000,274000)	AgamP4_2L	271500	2	-0.000666
(1395,1396)(273632,274226)(270000,275000)	AgamP4_2L	272500	3	0.014394
(1395,1396)(273632,274226)(271000,276000)	AgamP4_2L	273500	3	0.014394
(1395,1398)(273632,276310)(272000,277000)	AgamP4_2L	274500	5	0.010836
(1395,1398)(273632,276310)(273000,278000)	AgamP4_2L	275500	5	0.010836
(1396,1400)(274226,278996)(274000,279000)	AgamP4_2L	276500	6	0.006439
(1397,1404)(276309,279268)(275000,280000)	AgamP4_2L	277500	9	0.002318
(1397,1408)(276309,280957)(276000,281000)	AgamP4_2L	278500	13	0.002813
(1399,1408)(278930,280957)(277000,282000)	AgamP4_2L	279500	11	0.001860
(1399,1413)(278930,282634)(278000,283000)	AgamP4_2L	280500	16	0.001047
(1401,1419)(279009,283259)(279000,284000)	AgamP4_2L	281500	20	0.001246
(1405,1419)(280498,283259)(280000,285000)	AgamP4_2L	282500	16	0.001180
(1409,1419)(282354,283259)(281000,286000)	AgamP4_2L	283500	12	0.000029
(1409,1431)(282354,286997)(282000,287000)	AgamP4_2L	284500	24	-0.001807
(1414,1456)(283016,287999)(283000,288000)	AgamP4_2L	285500	44	0.001618
(1420,1475)(286599,288880)(284000,289000)	AgamP4_2L	286500	57	0.002283
(1420,1494)(286599,289870)(285000,290000)	AgamP4_2L	287500	76	0.001840
(1420,1507)(286599,290977)(286000,291000)	AgamP4_2L	288500	89	0.003655
(1432,1520)(287061,291893)(287000,292000)	AgamP4_2L	289500	90	0.003977
(1457,1533)(288286,292967)(288000,293000)	AgamP4_2L	290500	78	0.006157
(1476,1536)(289065,293957)(289000,294000)	AgamP4_2L	291500	62	0.006734
(1495,1554)(290272,294976)(290000,295000)	AgamP4_2L	292500	61	0.007731
(1508,1578)(291567,295998)(291000,296000)	AgamP4_2L	293500	72	0.002802
(1521,1584)(292144,296560)(292000,297000)	AgamP4_2L	294500	65	0.005720
(1534,1584)(293939,296560)(293000,298000)	AgamP4_2L	295500	52	0.002825
(1537,1584)(294112,296560)(294000,299000)	AgamP4_2L	296500	49	0.002994
(1555,1587)(295002,299375)(295000,300000)	AgamP4_2L	297500	34	0.003038
(1579,1587)(296019,299375)(296000,301000)	AgamP4_2L	298500	10	0.025028
(1585,1587)(299269,299375)(297000,302000)	AgamP4_2L	299500	4	-0.000119
(1585,1596)(299269,302993)(298000,303000)	AgamP4_2L	300500	13	0.017199
(1585,1608)(299269,303978)(299000,304000)	AgamP4_2L	301500	25	0.015339
(1588,1636)(302804,304996)(300000,305000)	AgamP4_2L	302500	50	0.015850
(1588,1652)(302804,305669)(301000,306000)	AgamP4_2L	303500	66	0.014790
(1588,1687)(302804,306979)(302000,307000)	AgamP4_2L	304500	101	0.014386
(1597,1716)(303016,307655)(303000,308000)	AgamP4_2L	305500	121	0.014734
(1609,1716)(304015,307655)(304000,309000)	AgamP4_2L	306500	109	0.014841
(1637,1716)(305007,307655)(305000,310000)	AgamP4_2L	307500	81	0.014651
(1653,1722)(306034,310949)(306000,311000)	AgamP4_2L	308500	71	0.014405
(1688,1722)(307013,310949)(307000,312000)	AgamP4_2L	309500	36	0.015131
(1717,1722)(310407,310949)(308000,313000)	AgamP4_2L	310500	7	0.003427
(1717,1726)(310407,313908)(309000,314000)	AgamP4_2L	311500	11	0.003860
(1717,1727)(310407,314006)(310000,315000)	AgamP4_2L	312500	12	0.004105
(1723,1733)(313605,315956)(311000,316000)	AgamP4_2L	313500	12	0.002416
(1723,1739)(313605,316920)(312000,317000)	AgamP4_2L	314500	18	0.006061
(1723,1751)(313605,317983)(313000,318000)	AgamP4_2L	315500	30	0.003551
(1727,1760)(314006,318524)(314000,319000)	AgamP4_2L	316500	35	0.000954
(1728,1773)(315667,319958)(315000,320000)	AgamP4_2L	317500	47	0.000170
(1734,1791)(316088,320937)(316000,321000)	AgamP4_2L	318500	59	-0.000304
(1740,1810)(317462,321777)(317000,322000)	AgamP4_2L	319500	72	0.000081
(1752,1810)(318076,321777)(318000,323000)	AgamP4_2L	320500	60	-0.000024
(1761,1810)(319126,321777)(319000,324000)	AgamP4_2L	321500	51	0.000740
(1774,1818)(320029,324623)(320000,325000)	AgamP4_2L	322500	46	0.003073
(1792,1818)(321000,324623)(321000,326000)	AgamP4_2L	323500	28	0.006085
(1811,1823)(324388,326973)(322000,327000)	AgamP4_2L	324500	14	0.005699
(1811,1829)(324388,327684)(323000,328000)	AgamP4_2L	325500	20	0.002395
(1811,1836)(324388,328918)(324000,329000)	AgamP4_2L	326500	27	0.003802
(1819,1844)(326046,329439)(325000,330000)	AgamP4_2L	327500	27	0.002141
(1819,1847)(326046,330958)(326000,331000)	AgamP4_2L	328500	30	0.002977
(1824,1851)(327068,331897)(327000,332000)	AgamP4_2L	329500	29	0.003163
(1830,1855)(328034,332887)(328000,333000)	AgamP4_2L	330500	27	0.004417
(1837,1863)(329061,333902)(329000,334000)	AgamP4_2L	331500	28	0.003645
(1845,1878)(330509,334999)(330000,335000)	AgamP4_2L	332500	35	0.003418
(1848,1891)(331421,335601)(331000,336000)	AgamP4_2L	333500	45	0.003519
(1852,1899)(332019,336936)(332000,337000)	AgamP4_2L	334500	49	0.004574
(1856,1915)(333399,337911)(333000,338000)	AgamP4_2L	335500	61	0.003277
(1864,1922)(334108,338479)(334000,339000)	AgamP4_2L	336500	60	0.002953
(1879,1925)(335011,339610)(335000,340000)	AgamP4_2L	337500	48	0.002656
(1892,1933)(336088,340286)(336000,341000)	AgamP4_2L	338500	43	0.001529
(1900,1938)(337003,341819)(337000,342000)	AgamP4_2L	339500	40	0.001774
(1916,1940)(338125,342161)(338000,343000)	AgamP4_2L	340500	26	0.004207
(1923,1940)(339497,342161)(339000,344000)	AgamP4_2L	341500	19	0.005096
(1926,1940)(340079,342161)(340000,345000)	AgamP4_2L	342500	16	0.005416
(1934,1940)(341369,342161)(341000,346000)	AgamP4_2L	343500	8	0.009887
(1939,1941)(342109,346870)(342000,347000)	AgamP4_2L	344500	4	0.004150
(1941,1941)(346870,346870)(343000,348000)	AgamP4_2L	345500	2	-0.003069
(1941,1952)(346870,348969)(344000,349000)	AgamP4_2L	346500	13	-0.003432
(1941,1972)(346870,349870)(345000,350000)	AgamP4_2L	347500	33	0.001634
(1941,1984)(346870,350966)(346000,351000)	AgamP4_2L	348500	45	0.001746
(1942,1988)(348227,351956)(347000,352000)	AgamP4_2L	349500	48	0.001921
(1942,1992)(348227,352511)(348000,353000)	AgamP4_2L	350500	52	0.001607
(1953,1992)(349051,352511)(349000,354000)	AgamP4_2L	351500	41	0.003796
(1973,1995)(350192,354607)(350000,355000)	AgamP4_2L	352500	24	0.001108
(1985,1995)(351534,354607)(351000,356000)	AgamP4_2L	353500	12	0.000025
(1989,1999)(352025,356903)(352000,357000)	AgamP4_2L	354500	12	-0.001674
(1993,2000)(354529,357049)(353000,358000)	AgamP4_2L	355500	9	-0.001408
(1993,2003)(354529,358272)(354000,359000)	AgamP4_2L	356500	12	-0.000196
(1996,2005)(356531,359612)(355000,360000)	AgamP4_2L	357500	11	0.001372
(1996,2029)(356531,360934)(356000,361000)	AgamP4_2L	358500	35	0.000237
(2000,2047)(357049,361938)(357000,362000)	AgamP4_2L	359500	49	0.001313
