region	chr	midPos	Nsites
(565,602)(104098,108591)(104000,109000)	AgamP4_X	106500	39	0.009916
(571,604)(105065,109805)(105000,110000)	AgamP4_X	107500	35	0.011677
(579,608)(106178,110917)(106000,111000)	AgamP4_X	108500	31	0.012947
(587,612)(107459,111939)(107000,112000)	AgamP4_X	109500	27	0.014042
(589,619)(108135,112942)(108000,113000)	AgamP4_X	110500	32	0.012969
(603,629)(109355,113813)(109000,114000)	AgamP4_X	111500	28	0.015540
(605,634)(110047,114934)(110000,115000)	AgamP4_X	112500	31	0.014655
(609,641)(111086,115996)(111000,116000)	AgamP4_X	113500	34	0.011600
(613,649)(112076,116970)(112000,117000)	AgamP4_X	114500	38	0.006684
(620,651)(113000,117877)(113000,118000)	AgamP4_X	115500	33	0.007867
(630,660)(114113,118794)(114000,119000)	AgamP4_X	116500	32	0.011707
(635,678)(115099,119948)(115000,120000)	AgamP4_X	117500	45	0.013603
(642,688)(116243,120997)(116000,121000)	AgamP4_X	118500	48	0.015589
(650,691)(117051,121911)(117000,122000)	AgamP4_X	119500	43	0.017736
(652,698)(118005,122974)(118000,123000)	AgamP4_X	120500	48	0.015775
(661,711)(119012,123928)(119000,124000)	AgamP4_X	121500	52	0.012941
(679,724)(120086,124965)(120000,125000)	AgamP4_X	122500	47	0.012706
(689,731)(121297,125943)(121000,126000)	AgamP4_X	123500	44	0.008987
(692,737)(122357,126973)(122000,127000)	AgamP4_X	124500	47	0.008852
(699,748)(123012,127993)(123000,128000)	AgamP4_X	125500	51	0.011678
(712,756)(124153,128670)(124000,129000)	AgamP4_X	126500	46	0.010875
(725,761)(125083,129948)(125000,130000)	AgamP4_X	127500	38	0.009904
(732,770)(126070,130914)(126000,131000)	AgamP4_X	128500	40	0.011123
(738,776)(127003,131902)(127000,132000)	AgamP4_X	129500	40	0.012500
(749,786)(128058,132965)(128000,133000)	AgamP4_X	130500	39	0.006358
(757,800)(129095,133942)(129000,134000)	AgamP4_X	131500	45	0.011106
(762,812)(130071,134910)(130000,135000)	AgamP4_X	132500	52	0.008181
(771,819)(131181,135979)(131000,136000)	AgamP4_X	133500	50	0.007925
(777,825)(132250,136929)(132000,137000)	AgamP4_X	134500	50	0.006524
(787,834)(133033,137809)(133000,138000)	AgamP4_X	135500	49	0.006630
(801,846)(134043,138997)(134000,139000)	AgamP4_X	136500	47	0.005813
(813,849)(135310,139617)(135000,140000)	AgamP4_X	137500	38	0.005588
(820,860)(136088,140902)(136000,141000)	AgamP4_X	138500	42	0.004885
(826,865)(137072,141678)(137000,142000)	AgamP4_X	139500	41	0.006561
(835,874)(138036,142655)(138000,143000)	AgamP4_X	140500	41	0.009778
(847,883)(139160,143977)(139000,144000)	AgamP4_X	141500	38	0.005339
(850,891)(140076,144953)(140000,145000)	AgamP4_X	142500	43	0.004976
(861,906)(141027,145912)(141000,146000)	AgamP4_X	143500	47	0.012165
(866,910)(142093,146850)(142000,147000)	AgamP4_X	144500	46	0.015124
(875,921)(143138,147942)(143000,148000)	AgamP4_X	145500	48	0.014127
(884,928)(144004,148997)(144000,149000)	AgamP4_X	146500	46	0.020401
(892,943)(145040,149941)(145000,150000)	AgamP4_X	147500	53	0.018517
(907,964)(146053,150995)(146000,151000)	AgamP4_X	148500	59	0.011910
(911,981)(147177,151982)(147000,152000)	AgamP4_X	149500	72	0.008637
(922,988)(148043,152956)(148000,153000)	AgamP4_X	150500	68	0.010184
(929,1003)(149180,153916)(149000,154000)	AgamP4_X	151500	76	0.012448
(944,1008)(150109,154945)(150000,155000)	AgamP4_X	152500	66	0.016275
(965,1011)(151057,155830)(151000,156000)	AgamP4_X	153500	48	0.021523
(982,1025)(152097,156935)(152000,157000)	AgamP4_X	154500	45	0.029027
(989,1030)(153010,157936)(153000,158000)	AgamP4_X	155500	43	0.025449
(1004,1038)(154183,158950)(154000,159000)	AgamP4_X	156500	36	0.016708
(1009,1046)(155194,159979)(155000,160000)	AgamP4_X	157500	39	0.008454
(1012,1049)(156025,160992)(156000,161000)	AgamP4_X	158500	39	0.010491
(1026,1057)(157076,161935)(157000,162000)	AgamP4_X	159500	33	0.005900
(1031,1065)(158148,162860)(158000,163000)	AgamP4_X	160500	36	0.008463
(1039,1081)(159110,163874)(159000,164000)	AgamP4_X	161500	44	0.009612
(1047,1088)(160565,164990)(160000,165000)	AgamP4_X	162500	43	0.020572
(1050,1098)(161090,165947)(161000,166000)	AgamP4_X	163500	50	0.018638
(1058,1109)(162004,166968)(162000,167000)	AgamP4_X	164500	53	0.016616
(1066,1111)(163013,167285)(163000,168000)	AgamP4_X	165500	47	0.016881
(1082,1123)(164107,168910)(164000,169000)	AgamP4_X	166500	43	0.015759
(1089,1147)(165019,169962)(165000,170000)	AgamP4_X	167500	60	0.015356
(1099,1165)(166158,170771)(166000,171000)	AgamP4_X	168500	68	0.015613
(1110,1189)(167263,171999)(167000,172000)	AgamP4_X	169500	81	0.021768
(1112,1199)(168006,172758)(168000,173000)	AgamP4_X	170500	89	0.022221
(1124,1212)(169020,173983)(169000,174000)	AgamP4_X	171500	90	0.023371
(1148,1231)(170051,174978)(170000,175000)	AgamP4_X	172500	85	0.020737
(1166,1247)(171002,175969)(171000,176000)	AgamP4_X	173500	83	0.020093
(1190,1264)(172059,176981)(172000,177000)	AgamP4_X	174500	76	0.017885
(1200,1268)(173223,177899)(173000,178000)	AgamP4_X	175500	70	0.016064
(1213,1286)(174070,178938)(174000,179000)	AgamP4_X	176500	75	0.015548
(1232,1295)(175048,179969)(175000,180000)	AgamP4_X	177500	65	0.016688
(1248,1312)(176074,180764)(176000,181000)	AgamP4_X	178500	66	0.015530
(1265,1322)(177540,181965)(177000,182000)	AgamP4_X	179500	59	0.010014
(1269,1327)(178220,182904)(178000,183000)	AgamP4_X	180500	60	0.013574
(1287,1333)(179242,183943)(179000,184000)	AgamP4_X	181500	48	0.013569
(1296,1343)(180099,184888)(180000,185000)	AgamP4_X	182500	49	0.012056
(1313,1349)(181115,185589)(181000,186000)	AgamP4_X	183500	38	0.013920
(1323,1356)(182454,186780)(182000,187000)	AgamP4_X	184500	35	0.016270
(1328,1362)(183034,187854)(183000,188000)	AgamP4_X	185500	36	0.009553
(1334,1373)(184054,188840)(184000,189000)	AgamP4_X	186500	41	0.023386
(1344,1378)(185081,189914)(185000,190000)	AgamP4_X	187500	36	0.022936
(1350,1387)(186030,190926)(186000,191000)	AgamP4_X	188500	39	0.020163
(1357,1403)(187028,191986)(187000,192000)	AgamP4_X	189500	48	0.013998
(1363,1412)(188134,192856)(188000,193000)	AgamP4_X	190500	51	0.013467
(1374,1418)(189182,193801)(189000,194000)	AgamP4_X	191500	46	0.004255
(1379,1422)(190254,194797)(190000,195000)	AgamP4_X	192500	45	0.003756
(1388,1423)(191054,195109)(191000,196000)	AgamP4_X	193500	37	0.011413
(1404,1428)(192101,196852)(192000,197000)	AgamP4_X	194500	26	0.017731
(1413,1441)(193269,197974)(193000,198000)	AgamP4_X	195500	30	0.020197
(1419,1448)(194053,198921)(194000,199000)	AgamP4_X	196500	31	0.017677
(1423,1452)(195109,199933)(195000,200000)	AgamP4_X	197500	31	0.021296
(1424,1455)(196321,200746)(196000,201000)	AgamP4_X	198500	33	0.011846
(1429,1462)(197003,201794)(197000,202000)	AgamP4_X	199500	35	0.013611
(1442,1469)(198015,202972)(198000,203000)	AgamP4_X	200500	29	0.023394
(1449,1476)(199044,203628)(199000,204000)	AgamP4_X	201500	29	0.030423
(1453,1491)(200203,204954)(200000,205000)	AgamP4_X	202500	40	0.026713
(1456,1499)(201030,205776)(201000,206000)	AgamP4_X	203500	45	0.023967
(1463,1508)(202092,206968)(202000,207000)	AgamP4_X	204500	47	0.026452
(1470,1524)(203126,207926)(203000,208000)	AgamP4_X	205500	56	0.025038
(1477,1553)(204235,208952)(204000,209000)	AgamP4_X	206500	78	0.025644
(1492,1568)(205002,209803)(205000,210000)	AgamP4_X	207500	78	0.025574
(1500,1582)(206004,210934)(206000,211000)	AgamP4_X	208500	84	0.037332
(1509,1600)(207189,211998)(207000,212000)	AgamP4_X	209500	93	0.037009
(1525,1619)(208051,212945)(208000,213000)	AgamP4_X	210500	96	0.037446
(1554,1631)(209001,213991)(209000,214000)	AgamP4_X	211500	79	0.037261
(1569,1640)(210149,214885)(210000,215000)	AgamP4_X	212500	73	0.039442
(1583,1645)(211005,215994)(211000,216000)	AgamP4_X	213500	64	0.027357
(1601,1662)(212114,216952)(212000,217000)	AgamP4_X	214500	63	0.025831
(1620,1668)(213103,217947)(213000,218000)	AgamP4_X	215500	50	0.021944
(1632,1681)(214052,218880)(214000,219000)	AgamP4_X	216500	51	0.018717
(1641,1687)(215351,219937)(215000,220000)	AgamP4_X	217500	48	0.016473
(1646,1695)(216043,220695)(216000,221000)	AgamP4_X	218500	51	0.018020
(1663,1698)(217156,221499)(217000,222000)	AgamP4_X	219500	37	0.014470
(1669,1702)(218191,222750)(218000,223000)	AgamP4_X	220500	35	0.010684
(1682,1722)(219110,223938)(219000,224000)	AgamP4_X	221500	42	0.029048
(1688,1732)(220026,224926)(220000,225000)	AgamP4_X	222500	46	0.027180
(1696,1742)(221281,225987)(221000,226000)	AgamP4_X	223500	48	0.025094
(1699,1748)(222279,226989)(222000,227000)	AgamP4_X	224500	51	0.024763
(1703,1760)(223206,227945)(223000,228000)	AgamP4_X	225500	59	0.024152
(1723,1783)(224171,228908)(224000,229000)	AgamP4_X	226500	62	0.020512
(1733,1786)(225151,229475)(225000,230000)	AgamP4_X	227500	55	0.022322
(1743,1794)(226220,230861)(226000,231000)	AgamP4_X	228500	53	0.020581
(1749,1796)(227048,231933)(227000,232000)	AgamP4_X	229500	49	0.019254
(1761,1804)(228083,232893)(228000,233000)	AgamP4_X	230500	45	0.019179
(1784,1808)(229106,233922)(229000,234000)	AgamP4_X	231500	26	0.003481
(1787,1813)(230127,234964)(230000,235000)	AgamP4_X	232500	28	0.003889
(1795,1820)(231833,235953)(231000,236000)	AgamP4_X	233500	27	0.005029
(1797,1829)(232165,236981)(232000,237000)	AgamP4_X	234500	34	0.008363
(1805,1844)(233167,237904)(233000,238000)	AgamP4_X	235500	41	0.008947
(1809,1865)(234222,238953)(234000,239000)	AgamP4_X	236500	58	0.010566
(1814,1878)(235657,239994)(235000,240000)	AgamP4_X	237500	66	0.015609
(1821,1894)(236089,240931)(236000,241000)	AgamP4_X	238500	75	0.013132
(1830,1917)(237102,241930)(237000,242000)	AgamP4_X	239500	89	0.009476
(1845,1944)(238225,242987)(238000,243000)	AgamP4_X	240500	101	0.012281
(1866,1964)(239080,243988)(239000,244000)	AgamP4_X	241500	100	0.016952
(1879,1980)(240014,244836)(240000,245000)	AgamP4_X	242500	103	0.015509
(1895,1994)(241023,245919)(241000,246000)	AgamP4_X	243500	101	0.017813
(1918,2011)(242051,246918)(242000,247000)	AgamP4_X	244500	95	0.022172
(1945,2028)(243026,247916)(243000,248000)	AgamP4_X	245500	85	0.020029
(1965,2037)(244307,248688)(244000,249000)	AgamP4_X	246500	74	0.015633
(1981,2044)(245038,249641)(245000,250000)	AgamP4_X	247500	65	0.013290
(1995,2050)(246018,250766)(246000,251000)	AgamP4_X	248500	57	0.011771
(2012,2053)(247021,251638)(247000,252000)	AgamP4_X	249500	43	0.007974
(2029,2064)(248037,252962)(248000,253000)	AgamP4_X	250500	37	0.010101
(2038,2074)(249272,253973)(249000,254000)	AgamP4_X	251500	38	0.012043
(2045,2093)(250130,254913)(250000,255000)	AgamP4_X	252500	50	0.013670
(2051,2110)(251450,255706)(251000,256000)	AgamP4_X	253500	61	0.011455
(2054,2120)(252119,256811)(252000,257000)	AgamP4_X	254500	68	0.012268
(2065,2135)(253058,257823)(253000,258000)	AgamP4_X	255500	72	0.019642
(2075,2143)(254001,258979)(254000,259000)	AgamP4_X	256500	70	0.024754
(2094,2151)(255002,259909)(255000,260000)	AgamP4_X	257500	59	0.027912
(2111,2164)(256069,260734)(256000,261000)	AgamP4_X	258500	55	0.034104
(2121,2181)(257062,261973)(257000,262000)	AgamP4_X	259500	62	0.034964
(2136,2199)(258207,262907)(258000,263000)	AgamP4_X	260500	65	0.031280
(2144,2209)(259170,263993)(259000,264000)	AgamP4_X	261500	67	0.024953
(2152,2219)(260044,264985)(260000,265000)	AgamP4_X	262500	69	0.025787
(2165,2241)(261005,265840)(261000,266000)	AgamP4_X	263500	78	0.020516
(2182,2249)(262026,266962)(262000,267000)	AgamP4_X	264500	69	0.022469
(2200,2260)(263123,267907)(263000,268000)	AgamP4_X	265500	62	0.018828
(2210,2266)(264111,268796)(264000,269000)	AgamP4_X	266500	58	0.017896
(2220,2280)(265047,269866)(265000,270000)	AgamP4_X	267500	62	0.013464
(2242,2298)(266148,270855)(266000,271000)	AgamP4_X	268500	58	0.015203
(2250,2322)(267113,271946)(267000,272000)	AgamP4_X	269500	74	0.011596
(2261,2343)(268156,272975)(268000,273000)	AgamP4_X	270500	84	0.010851
(2267,2352)(269026,273988)(269000,274000)	AgamP4_X	271500	87	0.010634
(2281,2380)(270005,274926)(270000,275000)	AgamP4_X	272500	101	0.008904
(2299,2390)(271036,275955)(271000,276000)	AgamP4_X	273500	93	0.010025
(2323,2408)(272223,276920)(272000,277000)	AgamP4_X	274500	87	0.008333
(2344,2427)(273284,277982)(273000,278000)	AgamP4_X	275500	85	0.009681
(2353,2437)(274060,278979)(274000,279000)	AgamP4_X	276500	86	0.011569
(2381,2456)(275167,279896)(275000,280000)	AgamP4_X	277500	77	0.012794
(2391,2470)(276085,280985)(276000,281000)	AgamP4_X	278500	81	0.011439
(2409,2491)(277032,281979)(277000,282000)	AgamP4_X	279500	84	0.011889
(2428,2507)(278094,282879)(278000,283000)	AgamP4_X	280500	81	0.011476
(2438,2528)(279025,283964)(279000,284000)	AgamP4_X	281500	92	0.012284
(2457,2538)(280107,284816)(280000,285000)	AgamP4_X	282500	83	0.014373
(2471,2544)(281366,285986)(281000,286000)	AgamP4_X	283500	75	0.013957
(2492,2557)(282027,286978)(282000,287000)	AgamP4_X	284500	67	0.014231
(2508,2570)(283003,287894)(283000,288000)	AgamP4_X	285500	64	0.010296
(2529,2581)(284010,288810)(284000,289000)	AgamP4_X	286500	54	0.010454
(2539,2588)(285439,289817)(285000,290000)	AgamP4_X	287500	51	0.010937
(2545,2605)(286153,290927)(286000,291000)	AgamP4_X	288500	62	0.009945
(2558,2611)(287280,291959)(287000,292000)	AgamP4_X	289500	55	0.010029
(2571,2620)(288265,292996)(288000,293000)	AgamP4_X	290500	51	0.009843
(2582,2635)(289055,293942)(289000,294000)	AgamP4_X	291500	55	0.008952
(2589,2642)(290077,294818)(290000,295000)	AgamP4_X	292500	55	0.007643
(2606,2652)(291059,295982)(291000,296000)	AgamP4_X	293500	48	0.006437
(2612,2655)(292160,296374)(292000,297000)	AgamP4_X	294500	45	0.005982
(2621,2659)(293029,297997)(293000,298000)	AgamP4_X	295500	40	0.007816
(2636,2669)(294005,298940)(294000,299000)	AgamP4_X	296500	35	0.008544
(2643,2673)(295132,299931)(295000,300000)	AgamP4_X	297500	32	0.009384
(2653,2686)(296098,300873)(296000,301000)	AgamP4_X	298500	35	0.008833
(2656,2699)(297203,301799)(297000,302000)	AgamP4_X	299500	45	0.006922
(2660,2703)(298122,302923)(298000,303000)	AgamP4_X	300500	45	0.006422
(2670,2711)(299324,303685)(299000,304000)	AgamP4_X	301500	43	0.001135
(2674,2717)(300096,304995)(300000,305000)	AgamP4_X	302500	45	0.001401
(2687,2726)(301057,305843)(301000,306000)	AgamP4_X	303500	41	0.006259
(2700,2734)(302551,306982)(302000,307000)	AgamP4_X	304500	36	0.010531
(2704,2750)(303087,307984)(303000,308000)	AgamP4_X	305500	48	0.006479
(2712,2764)(304555,308987)(304000,309000)	AgamP4_X	306500	54	0.011008
(2718,2782)(305159,309960)(305000,310000)	AgamP4_X	307500	66	0.011403
(2727,2789)(306162,310988)(306000,311000)	AgamP4_X	308500	64	0.011082
(2735,2798)(307242,311995)(307000,312000)	AgamP4_X	309500	65	0.010887
(2751,2805)(308089,312915)(308000,313000)	AgamP4_X	310500	56	0.015075
(2765,2818)(309027,313954)(309000,314000)	AgamP4_X	311500	55	0.011972
(2783,2830)(310034,314768)(310000,315000)	AgamP4_X	312500	49	0.010371
(2790,2844)(311001,315989)(311000,316000)	AgamP4_X	313500	56	0.013055
(2799,2857)(312299,316996)(312000,317000)	AgamP4_X	314500	60	0.016470
(2806,2862)(313022,317922)(313000,318000)	AgamP4_X	315500	58	0.017935
(2819,2878)(314003,318980)(314000,319000)	AgamP4_X	316500	61	0.015503
(2831,2896)(315102,319980)(315000,320000)	AgamP4_X	317500	67	0.017637
(2845,2908)(316044,320945)(316000,321000)	AgamP4_X	318500	65	0.015651
(2858,2918)(317008,321926)(317000,322000)	AgamP4_X	319500	62	0.010612
(2863,2940)(318121,322911)(318000,323000)	AgamP4_X	320500	79	0.008767
(2879,2953)(319024,323962)(319000,324000)	AgamP4_X	321500	76	0.010022
(2897,2971)(320008,324966)(320000,325000)	AgamP4_X	322500	76	0.008279
(2909,2984)(321028,325880)(321000,326000)	AgamP4_X	323500	77	0.008007
(2919,3002)(322064,326846)(322000,327000)	AgamP4_X	324500	85	0.009887
(2941,3019)(323012,327860)(323000,328000)	AgamP4_X	325500	80	0.008064
(2954,3025)(324153,328992)(324000,329000)	AgamP4_X	326500	73	0.008043
(2972,3036)(325068,329932)(325000,330000)	AgamP4_X	327500	66	0.007685
(2985,3061)(326088,330822)(326000,331000)	AgamP4_X	328500	78	0.013876
(3003,3075)(327059,331888)(327000,332000)	AgamP4_X	329500	74	0.012975
(3020,3086)(328119,332921)(328000,333000)	AgamP4_X	330500	68	0.017778
(3026,3099)(329004,333975)(329000,334000)	AgamP4_X	331500	75	0.018308
(3037,3104)(330012,334745)(330000,335000)	AgamP4_X	332500	69	0.020455
(3062,3114)(331027,335975)(331000,336000)	AgamP4_X	333500	54	0.015279
(3076,3126)(332008,336996)(332000,337000)	AgamP4_X	334500	52	0.014241
(3087,3136)(333126,337708)(333000,338000)	AgamP4_X	335500	51	0.009129
(3100,3156)(334009,338882)(334000,339000)	AgamP4_X	336500	58	0.004657
(3105,3163)(335014,339998)(335000,340000)	AgamP4_X	337500	60	0.001723
(3115,3173)(336032,340891)(336000,341000)	AgamP4_X	338500	60	0.003284
(3127,3174)(337151,341209)(337000,342000)	AgamP4_X	339500	49	0.003838
(3137,3186)(338065,342935)(338000,343000)	AgamP4_X	340500	51	0.004459
(3157,3201)(339037,343862)(339000,344000)	AgamP4_X	341500	46	0.006665
(3164,3209)(340102,344974)(340000,345000)	AgamP4_X	342500	47	0.020078
(3174,3223)(341209,345911)(341000,346000)	AgamP4_X	343500	51	0.017642
(3175,3237)(342009,346911)(342000,347000)	AgamP4_X	344500	64	0.016333
(3187,3251)(343011,347976)(343000,348000)	AgamP4_X	345500	66	0.016631
(3202,3271)(344015,348986)(344000,349000)	AgamP4_X	346500	71	0.015297
(3210,3297)(345000,349983)(345000,350000)	AgamP4_X	347500	89	0.008903
(3224,3314)(346126,350998)(346000,351000)	AgamP4_X	348500	92	0.008739
(3238,3326)(347139,351671)(347000,352000)	AgamP4_X	349500	90	0.007621
(3252,3344)(348022,352991)(348000,353000)	AgamP4_X	350500	94	0.007089
(3272,3360)(349089,353933)(349000,354000)	AgamP4_X	351500	90	0.007741
(3298,3382)(350103,354833)(350000,355000)	AgamP4_X	352500	86	0.006408
(3315,3403)(351007,355953)(351000,356000)	AgamP4_X	353500	90	0.006799
(3327,3412)(352170,356918)(352000,357000)	AgamP4_X	354500	87	0.006867
(3345,3424)(353058,357988)(353000,358000)	AgamP4_X	355500	81	0.007323
(3361,3447)(354009,358994)(354000,359000)	AgamP4_X	356500	88	0.006756
(3383,3454)(355066,359813)(355000,360000)	AgamP4_X	357500	73	0.010536
(3404,3469)(356022,360946)(356000,361000)	AgamP4_X	358500	67	0.010979
(3413,3482)(357032,361751)(357000,362000)	AgamP4_X	359500	71	0.015521
(3425,3488)(358012,362720)(358000,363000)	AgamP4_X	360500	65	0.015330
