region	chr	midPos	Nsites
(1086,1111)(118384,121593)(118000,123000)	AgamP4_2L	120500	27	0.026816
(1088,1111)(119061,121593)(119000,124000)	AgamP4_2L	121500	25	0.025257
(1094,1111)(120000,121593)(120000,125000)	AgamP4_2L	122500	19	0.030557
(1109,1123)(121005,125933)(121000,126000)	AgamP4_2L	123500	16	0.016905
(1112,1150)(125602,126979)(122000,127000)	AgamP4_2L	124500	40	0.022730
(1112,1171)(125602,127939)(123000,128000)	AgamP4_2L	125500	61	0.023423
(1112,1183)(125602,128598)(124000,129000)	AgamP4_2L	126500	73	0.024886
(1112,1183)(125602,128598)(125000,130000)	AgamP4_2L	127500	73	0.024886
(1124,1183)(126003,128598)(126000,131000)	AgamP4_2L	128500	61	0.027088
(1151,1183)(127005,128598)(127000,132000)	AgamP4_2L	129500	34	0.027848
(1172,1183)(128010,128598)(128000,133000)	AgamP4_2L	130500	13	0.033798
(1184,1193)(134266,134892)(130000,135000)	AgamP4_2L	132500	11	0.012748
(1184,1214)(134266,135966)(131000,136000)	AgamP4_2L	133500	32	0.007022
(1184,1223)(134266,136673)(132000,137000)	AgamP4_2L	134500	41	0.010788
(1184,1229)(134266,137850)(133000,138000)	AgamP4_2L	135500	47	0.009750
(1184,1229)(134266,137850)(134000,139000)	AgamP4_2L	136500	47	0.009750
(1194,1229)(135069,137850)(135000,140000)	AgamP4_2L	137500	37	0.009025
(1215,1229)(136025,137850)(136000,141000)	AgamP4_2L	138500	16	0.014263
(1224,1229)(137610,137850)(137000,142000)	AgamP4_2L	139500	7	0.004359
(1230,1246)(144113,144955)(140000,145000)	AgamP4_2L	142500	18	0.014629
(1230,1265)(144113,145882)(141000,146000)	AgamP4_2L	143500	37	0.013343
(1230,1270)(144113,146277)(142000,147000)	AgamP4_2L	144500	42	0.013455
(1230,1270)(144113,146277)(143000,148000)	AgamP4_2L	145500	42	0.013455
(1230,1274)(144113,148764)(144000,149000)	AgamP4_2L	146500	46	0.015074
(1247,1281)(145051,149900)(145000,150000)	AgamP4_2L	147500	36	0.018986
(1266,1296)(146046,150972)(146000,151000)	AgamP4_2L	148500	32	0.014854
(1271,1319)(148336,151933)(147000,152000)	AgamP4_2L	149500	50	0.009760
(1271,1348)(148336,152916)(148000,153000)	AgamP4_2L	150500	79	0.005664
(1275,1380)(149107,153962)(149000,154000)	AgamP4_2L	151500	107	0.003343
(1282,1410)(150221,154915)(150000,155000)	AgamP4_2L	152500	130	0.001845
(1297,1417)(151031,155874)(151000,156000)	AgamP4_2L	153500	122	0.002613
(1320,1426)(152016,156968)(152000,157000)	AgamP4_2L	154500	108	0.004216
(1349,1430)(153003,157486)(153000,158000)	AgamP4_2L	155500	83	0.006799
(1381,1442)(154017,158951)(154000,159000)	AgamP4_2L	156500	63	0.010658
(1411,1454)(155178,159942)(155000,160000)	AgamP4_2L	157500	45	0.018768
(1418,1461)(156011,160999)(156000,161000)	AgamP4_2L	158500	45	0.018850
(1427,1477)(157084,161949)(157000,162000)	AgamP4_2L	159500	52	0.017330
(1431,1484)(158390,162859)(158000,163000)	AgamP4_2L	160500	55	0.018737
(1443,1496)(159001,163820)(159000,164000)	AgamP4_2L	161500	55	0.027221
(1455,1503)(160507,164973)(160000,165000)	AgamP4_2L	162500	50	0.030838
(1462,1513)(161174,165990)(161000,166000)	AgamP4_2L	163500	53	0.032920
(1478,1527)(162053,166641)(162000,167000)	AgamP4_2L	164500	51	0.035460
(1485,1543)(163035,167969)(163000,168000)	AgamP4_2L	165500	60	0.031442
(1497,1566)(164200,168998)(164000,169000)	AgamP4_2L	166500	71	0.023868
(1504,1599)(165058,169999)(165000,170000)	AgamP4_2L	167500	97	0.016236
(1514,1624)(166112,170883)(166000,171000)	AgamP4_2L	168500	112	0.011225
(1528,1631)(167018,171800)(167000,172000)	AgamP4_2L	169500	105	0.010618
(1544,1635)(168003,172257)(168000,173000)	AgamP4_2L	170500	93	0.010357
(1567,1637)(169004,173978)(169000,174000)	AgamP4_2L	171500	72	0.007202
(1600,1651)(170055,174735)(170000,175000)	AgamP4_2L	172500	53	0.009306
(1625,1660)(171055,175918)(171000,176000)	AgamP4_2L	173500	37	0.018280
(1632,1671)(172009,176932)(172000,177000)	AgamP4_2L	174500	41	0.021767
(1636,1684)(173872,177880)(173000,178000)	AgamP4_2L	175500	50	0.027016
(1638,1694)(174046,178994)(174000,179000)	AgamP4_2L	176500	58	0.028493
(1652,1717)(175051,179935)(175000,180000)	AgamP4_2L	177500	67	0.029409
(1661,1724)(176020,180853)(176000,181000)	AgamP4_2L	178500	65	0.032111
(1672,1733)(177002,181824)(177000,182000)	AgamP4_2L	179500	63	0.034383
(1685,1752)(178078,182988)(178000,183000)	AgamP4_2L	180500	69	0.036891
(1695,1752)(179154,182988)(179000,184000)	AgamP4_2L	181500	59	0.036814
(1718,1761)(180268,184953)(180000,185000)	AgamP4_2L	182500	45	0.045466
(1725,1778)(181108,185910)(181000,186000)	AgamP4_2L	183500	55	0.041225
(1734,1791)(182033,186944)(182000,187000)	AgamP4_2L	184500	59	0.039518
(1753,1801)(184304,187931)(183000,188000)	AgamP4_2L	185500	50	0.030171
(1753,1820)(184304,188956)(184000,189000)	AgamP4_2L	186500	69	0.028754
(1762,1828)(185092,189980)(185000,190000)	AgamP4_2L	187500	68	0.026877
(1779,1828)(186018,189980)(186000,191000)	AgamP4_2L	188500	51	0.023721
(1792,1833)(187114,191369)(187000,192000)	AgamP4_2L	189500	43	0.023708
(1802,1833)(188043,191369)(188000,193000)	AgamP4_2L	190500	33	0.027784
(1821,1839)(189097,193874)(189000,194000)	AgamP4_2L	191500	20	0.025912
(1829,1847)(191088,194959)(190000,195000)	AgamP4_2L	192500	20	0.023970
(1829,1863)(191088,195804)(191000,196000)	AgamP4_2L	193500	36	0.018871
(1834,1876)(193399,196972)(192000,197000)	AgamP4_2L	194500	44	0.008301
(1834,1880)(193399,197888)(193000,198000)	AgamP4_2L	195500	48	0.009268
(1840,1880)(194404,197888)(194000,199000)	AgamP4_2L	196500	42	0.009851
(1848,1880)(195204,197888)(195000,200000)	AgamP4_2L	197500	34	0.011618
(1864,1884)(196053,200507)(196000,201000)	AgamP4_2L	198500	22	0.025022
(1877,1892)(197666,201954)(197000,202000)	AgamP4_2L	199500	17	0.028293
(1881,1898)(200288,202935)(198000,203000)	AgamP4_2L	200500	19	0.029966
(1881,1916)(200288,203951)(199000,204000)	AgamP4_2L	201500	37	0.034278
(1881,1923)(200288,204815)(200000,205000)	AgamP4_2L	202500	44	0.037669
(1885,1927)(201390,205862)(201000,206000)	AgamP4_2L	203500	44	0.034537
(1893,1927)(202068,205862)(202000,207000)	AgamP4_2L	204500	36	0.039782
(1899,1938)(203009,207883)(203000,208000)	AgamP4_2L	205500	41	0.035473
(1917,1941)(204212,208464)(204000,209000)	AgamP4_2L	206500	26	0.031544
(1924,1943)(205197,209536)(205000,210000)	AgamP4_2L	207500	21	0.021750
(1928,1950)(207056,210989)(206000,211000)	AgamP4_2L	208500	24	0.013171
(1928,1957)(207056,211893)(207000,212000)	AgamP4_2L	209500	31	0.013894
(1939,1958)(208023,212925)(208000,213000)	AgamP4_2L	210500	21	0.013545
(1942,1970)(209004,213652)(209000,214000)	AgamP4_2L	211500	30	0.013904
(1944,1971)(210286,214946)(210000,215000)	AgamP4_2L	212500	29	0.013381
(1951,1976)(211118,215920)(211000,216000)	AgamP4_2L	213500	27	0.014547
(1958,1984)(212925,216967)(212000,217000)	AgamP4_2L	214500	28	0.010828
(1959,2010)(213141,217957)(213000,218000)	AgamP4_2L	215500	53	0.006576
(1971,2018)(214946,218961)(214000,219000)	AgamP4_2L	216500	49	0.005432
(1972,2026)(215121,219898)(215000,220000)	AgamP4_2L	217500	56	0.006535
(1977,2033)(216411,220958)(216000,221000)	AgamP4_2L	218500	58	0.006760
(1985,2037)(217005,221702)(217000,222000)	AgamP4_2L	219500	54	0.006873
(2011,2045)(218146,222664)(218000,223000)	AgamP4_2L	220500	36	0.010184
(2019,2053)(219238,223841)(219000,224000)	AgamP4_2L	221500	36	0.009342
(2027,2064)(220011,224793)(220000,225000)	AgamP4_2L	222500	39	0.006953
(2034,2069)(221222,225442)(221000,226000)	AgamP4_2L	223500	37	0.006196
(2038,2073)(222289,226996)(222000,227000)	AgamP4_2L	224500	37	0.006870
(2046,2085)(223014,227949)(223000,228000)	AgamP4_2L	225500	41	0.008978
(2054,2096)(224015,228952)(224000,229000)	AgamP4_2L	226500	44	0.007250
(2065,2111)(225163,229990)(225000,230000)	AgamP4_2L	227500	48	0.010179
(2070,2126)(226950,230976)(226000,231000)	AgamP4_2L	228500	58	0.011785
(2074,2134)(227009,231981)(227000,232000)	AgamP4_2L	229500	62	0.013876
(2086,2145)(228112,232963)(228000,233000)	AgamP4_2L	230500	61	0.011541
(2097,2146)(229027,233042)(229000,234000)	AgamP4_2L	231500	51	0.014073
(2112,2146)(230057,233042)(230000,235000)	AgamP4_2L	232500	36	0.014566
(2127,2146)(231074,233042)(231000,236000)	AgamP4_2L	233500	21	0.014535
(2135,2146)(232061,233042)(232000,237000)	AgamP4_2L	234500	13	0.002342
(2146,2159)(233042,237886)(233000,238000)	AgamP4_2L	235500	15	0.001479
(2147,2168)(237073,238775)(234000,239000)	AgamP4_2L	236500	23	0.006089
(2147,2168)(237073,238775)(235000,240000)	AgamP4_2L	237500	23	0.006089
(2147,2172)(237073,240890)(236000,241000)	AgamP4_2L	238500	27	0.006203
(2147,2172)(237073,240890)(237000,242000)	AgamP4_2L	239500	27	0.006203
(2160,2172)(238085,240890)(238000,243000)	AgamP4_2L	240500	14	0.011587
(2169,2172)(240524,240890)(239000,244000)	AgamP4_2L	241500	5	0.007188
(2169,2175)(240524,244703)(240000,245000)	AgamP4_2L	242500	8	0.006227
(2173,2180)(244240,245974)(241000,246000)	AgamP4_2L	243500	9	0.007691
(2173,2184)(244240,246807)(242000,247000)	AgamP4_2L	244500	13	0.007434
(2173,2187)(244240,247347)(243000,248000)	AgamP4_2L	245500	16	0.007776
(2173,2189)(244240,248971)(244000,249000)	AgamP4_2L	246500	18	0.009662
(2176,2197)(245487,249970)(245000,250000)	AgamP4_2L	247500	23	0.007103
(2181,2209)(246197,250391)(246000,251000)	AgamP4_2L	248500	30	0.014851
(2185,2209)(247088,250391)(247000,252000)	AgamP4_2L	249500	26	0.015801
(2188,2209)(248476,250391)(248000,253000)	AgamP4_2L	250500	23	0.016684
(2190,2209)(249014,250391)(249000,254000)	AgamP4_2L	251500	21	0.016335
(2198,2219)(250022,254626)(250000,255000)	AgamP4_2L	252500	23	0.016679
(2210,2225)(254084,255922)(251000,256000)	AgamP4_2L	253500	17	0.007507
(2210,2240)(254084,256946)(252000,257000)	AgamP4_2L	254500	32	0.009007
(2210,2259)(254084,257907)(253000,258000)	AgamP4_2L	255500	51	0.008442
(2210,2274)(254084,258979)(254000,259000)	AgamP4_2L	256500	66	0.008747
(2220,2286)(255056,259966)(255000,260000)	AgamP4_2L	257500	68	0.008538
(2226,2289)(256154,260352)(256000,261000)	AgamP4_2L	258500	65	0.007732
(2241,2289)(257065,260352)(257000,262000)	AgamP4_2L	259500	50	0.006808
(2260,2289)(258150,260352)(258000,263000)	AgamP4_2L	260500	31	0.006521
(2275,2289)(259075,260352)(259000,264000)	AgamP4_2L	261500	16	0.003351
(2287,2289)(260188,260352)(260000,265000)	AgamP4_2L	262500	4	0.003553
(2290,2291)(267716,267983)(263000,268000)	AgamP4_2L	265500	3	0.010357
(2290,2299)(267716,268766)(264000,269000)	AgamP4_2L	266500	11	0.011882
(2290,2308)(267716,269871)(265000,270000)	AgamP4_2L	267500	20	0.011149
(2290,2314)(267716,270875)(266000,271000)	AgamP4_2L	268500	26	0.011113
(2290,2320)(267716,271795)(267000,272000)	AgamP4_2L	269500	32	0.010383
(2292,2328)(268034,272798)(268000,273000)	AgamP4_2L	270500	38	0.010910
(2300,2334)(269008,273799)(269000,274000)	AgamP4_2L	271500	36	0.008718
(2309,2342)(270071,274905)(270000,275000)	AgamP4_2L	272500	35	0.007116
(2315,2343)(271129,275558)(271000,276000)	AgamP4_2L	273500	30	0.007582
(2321,2347)(272529,276310)(272000,277000)	AgamP4_2L	274500	28	0.008846
(2329,2348)(273217,277985)(273000,278000)	AgamP4_2L	275500	21	0.006759
(2335,2353)(274001,278996)(274000,279000)	AgamP4_2L	276500	20	0.010154
(2343,2363)(275558,279952)(275000,280000)	AgamP4_2L	277500	22	0.013732
(2344,2372)(276259,280957)(276000,281000)	AgamP4_2L	278500	30	0.011167
(2348,2375)(277985,281139)(277000,282000)	AgamP4_2L	279500	29	0.010033
(2349,2380)(278628,282974)(278000,283000)	AgamP4_2L	280500	33	0.010623
(2354,2387)(279004,283245)(279000,284000)	AgamP4_2L	281500	35	0.011654
(2364,2387)(280531,283245)(280000,285000)	AgamP4_2L	282500	25	0.011414
(2373,2387)(281002,283245)(281000,286000)	AgamP4_2L	283500	16	0.013489
(2376,2397)(282006,286921)(282000,287000)	AgamP4_2L	284500	23	0.007700
(2381,2418)(283016,287999)(283000,288000)	AgamP4_2L	285500	39	0.004208
(2388,2440)(286599,288930)(284000,289000)	AgamP4_2L	286500	54	0.005422
(2388,2456)(286599,289877)(285000,290000)	AgamP4_2L	287500	70	0.005064
(2388,2468)(286599,290923)(286000,291000)	AgamP4_2L	288500	82	0.005058
(2398,2478)(287078,291872)(287000,292000)	AgamP4_2L	289500	82	0.018175
(2419,2488)(288065,292906)(288000,293000)	AgamP4_2L	290500	71	0.023205
(2441,2492)(289075,293715)(289000,294000)	AgamP4_2L	291500	53	0.028414
(2457,2507)(290213,294807)(290000,295000)	AgamP4_2L	292500	52	0.030930
(2469,2531)(291658,295983)(291000,296000)	AgamP4_2L	293500	64	0.023505
(2479,2540)(292134,296983)(292000,297000)	AgamP4_2L	294500	63	0.010016
(2489,2541)(293115,297009)(293000,298000)	AgamP4_2L	295500	54	0.008788
(2493,2546)(294016,298997)(294000,299000)	AgamP4_2L	296500	55	0.009046
(2508,2554)(295002,299933)(295000,300000)	AgamP4_2L	297500	48	0.011816
(2532,2559)(296032,300908)(296000,301000)	AgamP4_2L	298500	29	0.021085
(2541,2559)(297009,300908)(297000,302000)	AgamP4_2L	299500	20	0.021271
(2542,2572)(298117,302999)(298000,303000)	AgamP4_2L	300500	32	0.014519
(2547,2585)(299140,303978)(299000,304000)	AgamP4_2L	301500	40	0.015717
(2555,2610)(300121,304996)(300000,305000)	AgamP4_2L	302500	57	0.017963
(2560,2625)(302494,305995)(301000,306000)	AgamP4_2L	303500	67	0.018262
(2560,2652)(302494,306979)(302000,307000)	AgamP4_2L	304500	94	0.014071
(2573,2681)(303016,307883)(303000,308000)	AgamP4_2L	305500	110	0.013793
(2586,2681)(304023,307883)(304000,309000)	AgamP4_2L	306500	97	0.013025
(2611,2681)(305007,307883)(305000,310000)	AgamP4_2L	307500	72	0.009425
(2626,2688)(306034,310949)(306000,311000)	AgamP4_2L	308500	64	0.008417
(2653,2688)(307013,310949)(307000,312000)	AgamP4_2L	309500	37	0.010935
(2682,2694)(310407,312955)(308000,313000)	AgamP4_2L	310500	14	0.012466
(2682,2701)(310407,313982)(309000,314000)	AgamP4_2L	311500	21	0.012798
(2682,2712)(310407,314988)(310000,315000)	AgamP4_2L	312500	32	0.010814
(2689,2726)(312539,315956)(311000,316000)	AgamP4_2L	313500	39	0.010242
(2689,2737)(312539,316970)(312000,317000)	AgamP4_2L	314500	50	0.009813
(2695,2745)(313184,317983)(313000,318000)	AgamP4_2L	315500	52	0.009559
(2702,2756)(314006,318717)(314000,319000)	AgamP4_2L	316500	56	0.006872
(2713,2767)(315078,319986)(315000,320000)	AgamP4_2L	317500	56	0.009660
(2727,2778)(316088,320937)(316000,321000)	AgamP4_2L	318500	53	0.011144
(2738,2789)(317462,321794)(317000,322000)	AgamP4_2L	319500	53	0.011654
(2746,2789)(318076,321794)(318000,323000)	AgamP4_2L	320500	45	0.012200
(2757,2789)(319126,321794)(319000,324000)	AgamP4_2L	321500	34	0.016680
(2768,2799)(320129,324888)(320000,325000)	AgamP4_2L	322500	33	0.012947
(2779,2813)(321000,325711)(321000,326000)	AgamP4_2L	323500	36	0.010458
(2790,2826)(324388,326973)(322000,327000)	AgamP4_2L	324500	38	0.008286
(2790,2841)(324388,327920)(323000,328000)	AgamP4_2L	325500	53	0.006084
(2790,2847)(324388,328879)(324000,329000)	AgamP4_2L	326500	59	0.005891
(2800,2862)(325082,329820)(325000,330000)	AgamP4_2L	327500	64	0.006474
(2814,2870)(326046,330958)(326000,331000)	AgamP4_2L	328500	58	0.003790
(2827,2877)(327008,331897)(327000,332000)	AgamP4_2L	329500	52	0.003208
(2842,2882)(328034,332783)(328000,333000)	AgamP4_2L	330500	42	0.004238
(2848,2888)(329061,333859)(329000,334000)	AgamP4_2L	331500	42	0.003888
(2863,2898)(330076,334983)(330000,335000)	AgamP4_2L	332500	37	0.000386
(2871,2908)(331062,335571)(331000,336000)	AgamP4_2L	333500	39	0.001495
(2878,2912)(332028,336936)(332000,337000)	AgamP4_2L	334500	36	0.002246
(2883,2926)(333367,337911)(333000,338000)	AgamP4_2L	335500	45	0.001276
(2889,2930)(334177,338666)(334000,339000)	AgamP4_2L	336500	43	0.001817
(2899,2931)(335011,339805)(335000,340000)	AgamP4_2L	337500	34	0.002547
(2909,2934)(336772,340228)(336000,341000)	AgamP4_2L	338500	27	0.002207
(2913,2940)(337003,341955)(337000,342000)	AgamP4_2L	339500	29	0.004822
(2927,2941)(338241,342025)(338000,343000)	AgamP4_2L	340500	16	0.011404
(2931,2941)(339805,342025)(339000,344000)	AgamP4_2L	341500	12	0.014251
(2932,2944)(340148,344465)(340000,345000)	AgamP4_2L	342500	14	0.020641
(2935,2944)(341655,344465)(341000,346000)	AgamP4_2L	343500	11	0.030078
(2941,2944)(342025,344465)(342000,347000)	AgamP4_2L	344500	5	0.031842
(2942,2950)(344314,347972)(343000,348000)	AgamP4_2L	345500	10	0.014751
(2942,2970)(344314,348969)(344000,349000)	AgamP4_2L	346500	30	0.003036
(2945,2985)(347125,349805)(345000,350000)	AgamP4_2L	347500	42	0.001565
(2945,3005)(347125,350995)(346000,351000)	AgamP4_2L	348500	62	0.002184
(2945,3017)(347125,351875)(347000,352000)	AgamP4_2L	349500	74	0.004398
(2951,3025)(348014,352924)(348000,353000)	AgamP4_2L	350500	76	0.007401
(2971,3029)(349004,353702)(349000,354000)	AgamP4_2L	351500	60	0.011089
(2986,3044)(350154,354928)(350000,355000)	AgamP4_2L	352500	60	0.011860
(3006,3051)(351013,355633)(351000,356000)	AgamP4_2L	353500	47	0.013695
(3018,3061)(352025,356952)(352000,357000)	AgamP4_2L	354500	45	0.010369
(3026,3064)(353509,357390)(353000,358000)	AgamP4_2L	355500	40	0.006026
