region	chr	midPos	Nsites
(271,304)(42383,44913)(40000,45000)	AgamP4_2L	42500	35	0.018496
(271,330)(42383,45977)(41000,46000)	AgamP4_2L	43500	61	0.014392
(271,331)(42383,46038)(42000,47000)	AgamP4_2L	44500	62	0.014072
(278,331)(43029,46038)(43000,48000)	AgamP4_2L	45500	55	0.014988
(300,339)(44006,48845)(44000,49000)	AgamP4_2L	46500	41	0.010606
(305,357)(45034,49975)(45000,50000)	AgamP4_2L	47500	54	0.007742
(331,371)(46038,50989)(46000,51000)	AgamP4_2L	48500	42	0.008908
(332,381)(48391,51941)(47000,52000)	AgamP4_2L	49500	51	0.010567
(332,398)(48391,52998)(48000,53000)	AgamP4_2L	50500	68	0.012690
(340,416)(49102,53971)(49000,54000)	AgamP4_2L	51500	78	0.012007
(358,435)(50001,54988)(50000,55000)	AgamP4_2L	52500	79	0.013165
(372,443)(51165,55899)(51000,56000)	AgamP4_2L	53500	73	0.012713
(382,456)(52162,56912)(52000,57000)	AgamP4_2L	54500	76	0.013886
(399,481)(53071,57893)(53000,58000)	AgamP4_2L	55500	84	0.010506
(417,495)(54061,58956)(54000,59000)	AgamP4_2L	56500	80	0.013464
(436,504)(55076,59967)(55000,60000)	AgamP4_2L	57500	70	0.014904
(444,519)(56020,60979)(56000,61000)	AgamP4_2L	58500	77	0.016337
(457,533)(57173,61855)(57000,62000)	AgamP4_2L	59500	78	0.015302
(482,546)(58031,62999)(58000,63000)	AgamP4_2L	60500	66	0.019060
(496,550)(59037,63892)(59000,64000)	AgamP4_2L	61500	56	0.016989
(505,558)(60112,64871)(60000,65000)	AgamP4_2L	62500	55	0.017278
(520,569)(61018,65840)(61000,66000)	AgamP4_2L	63500	51	0.018057
(534,577)(62031,66964)(62000,67000)	AgamP4_2L	64500	45	0.019540
(547,596)(63714,67971)(63000,68000)	AgamP4_2L	65500	51	0.017572
(551,609)(64044,68880)(64000,69000)	AgamP4_2L	66500	60	0.018629
(559,629)(65170,69968)(65000,70000)	AgamP4_2L	67500	72	0.014777
(570,652)(66076,70890)(66000,71000)	AgamP4_2L	68500	84	0.011440
(578,672)(67000,71944)(67000,72000)	AgamP4_2L	69500	96	0.013322
(597,690)(68007,72967)(68000,73000)	AgamP4_2L	70500	95	0.013533
(610,700)(69036,73938)(69000,74000)	AgamP4_2L	71500	92	0.013247
(630,715)(70090,74992)(70000,75000)	AgamP4_2L	72500	87	0.017266
(653,729)(71035,75999)(71000,76000)	AgamP4_2L	73500	78	0.019293
(673,739)(72057,76904)(72000,77000)	AgamP4_2L	74500	68	0.016805
(691,760)(73013,77985)(73000,78000)	AgamP4_2L	75500	71	0.015361
(701,784)(74089,78969)(74000,79000)	AgamP4_2L	76500	85	0.010976
(716,788)(75044,79235)(75000,80000)	AgamP4_2L	77500	74	0.007759
(730,788)(76028,79235)(76000,81000)	AgamP4_2L	78500	60	0.006376
(740,816)(77249,81995)(77000,82000)	AgamP4_2L	79500	78	0.003364
(761,846)(78043,82997)(78000,83000)	AgamP4_2L	80500	87	0.003182
(785,881)(79131,83975)(79000,84000)	AgamP4_2L	81500	98	0.002698
(789,901)(81076,84931)(80000,85000)	AgamP4_2L	82500	114	0.002511
(789,928)(81076,85980)(81000,86000)	AgamP4_2L	83500	141	0.002598
(817,957)(82002,86996)(82000,87000)	AgamP4_2L	84500	142	0.003281
(847,985)(83041,87929)(83000,88000)	AgamP4_2L	85500	140	0.003450
(882,1005)(84034,88911)(84000,89000)	AgamP4_2L	86500	125	0.004309
(902,1015)(85018,89559)(85000,90000)	AgamP4_2L	87500	115	0.005023
(929,1015)(86078,89559)(86000,91000)	AgamP4_2L	88500	88	0.005628
(958,1015)(87002,89559)(87000,92000)	AgamP4_2L	89500	59	0.006727
(986,1015)(88076,89559)(88000,93000)	AgamP4_2L	90500	31	0.006698
(1006,1015)(89006,89559)(89000,94000)	AgamP4_2L	91500	11	0.006522
(1016,1018)(95514,95732)(91000,96000)	AgamP4_2L	93500	4	0.050418
(1016,1030)(95514,96943)(92000,97000)	AgamP4_2L	94500	16	0.023614
(1016,1056)(95514,97995)(93000,98000)	AgamP4_2L	95500	42	0.013535
(1016,1083)(95514,98976)(94000,99000)	AgamP4_2L	96500	69	0.008408
(1016,1099)(95514,99969)(95000,100000)	AgamP4_2L	97500	85	0.010410
(1019,1110)(96035,100881)(96000,101000)	AgamP4_2L	98500	93	0.010308
(1031,1119)(97212,101918)(97000,102000)	AgamP4_2L	99500	90	0.010559
(1057,1119)(98016,101918)(98000,103000)	AgamP4_2L	100500	64	0.011864
(1084,1137)(99036,103891)(99000,104000)	AgamP4_2L	101500	55	0.013911
(1100,1141)(100201,104100)(100000,105000)	AgamP4_2L	102500	43	0.011425
(1111,1141)(101012,104100)(101000,106000)	AgamP4_2L	103500	32	0.008370
(1120,1160)(103061,106994)(102000,107000)	AgamP4_2L	104500	42	0.002824
(1120,1178)(103061,107895)(103000,108000)	AgamP4_2L	105500	60	0.003213
(1138,1195)(104016,108864)(104000,109000)	AgamP4_2L	106500	59	0.006280
(1142,1215)(106160,109979)(105000,110000)	AgamP4_2L	107500	75	0.006822
(1142,1222)(106160,110789)(106000,111000)	AgamP4_2L	108500	82	0.010512
(1161,1223)(107011,111893)(107000,112000)	AgamP4_2L	109500	64	0.013028
(1179,1225)(108216,112285)(108000,113000)	AgamP4_2L	110500	48	0.016564
(1196,1225)(109006,112285)(109000,114000)	AgamP4_2L	111500	31	0.019091
(1216,1225)(110023,112285)(110000,115000)	AgamP4_2L	112500	11	0.041836
(1223,1225)(111893,112285)(111000,116000)	AgamP4_2L	113500	4	0.008819
(1224,1226)(112058,116914)(112000,117000)	AgamP4_2L	114500	4	0.008147
(1226,1231)(116914,117953)(113000,118000)	AgamP4_2L	115500	7	0.015282
(1226,1234)(116914,118410)(114000,119000)	AgamP4_2L	116500	10	0.021110
(1226,1241)(116914,119667)(115000,120000)	AgamP4_2L	117500	17	0.016817
(1226,1255)(116914,120997)(116000,121000)	AgamP4_2L	118500	31	0.018288
(1227,1260)(117341,121849)(117000,122000)	AgamP4_2L	119500	35	0.019302
(1232,1260)(118326,121849)(118000,123000)	AgamP4_2L	120500	30	0.019753
(1235,1260)(119061,121849)(119000,124000)	AgamP4_2L	121500	27	0.017746
(1242,1260)(120000,121849)(120000,125000)	AgamP4_2L	122500	20	0.020531
(1256,1272)(121005,125933)(121000,126000)	AgamP4_2L	123500	18	0.010256
(1261,1297)(125564,126979)(122000,127000)	AgamP4_2L	124500	38	0.005762
(1261,1317)(125564,127939)(123000,128000)	AgamP4_2L	125500	58	0.007495
(1261,1330)(125564,128598)(124000,129000)	AgamP4_2L	126500	71	0.010256
(1261,1330)(125564,128598)(125000,130000)	AgamP4_2L	127500	71	0.010256
(1273,1330)(126003,128598)(126000,131000)	AgamP4_2L	128500	59	0.011165
(1298,1330)(127005,128598)(127000,132000)	AgamP4_2L	129500	34	0.016618
(1318,1330)(128010,128598)(128000,133000)	AgamP4_2L	130500	14	0.027744
(1331,1332)(133923,133967)(129000,134000)	AgamP4_2L	131500	3	0.086858
(1331,1344)(133923,134892)(130000,135000)	AgamP4_2L	132500	15	0.026606
(1331,1369)(133923,135966)(131000,136000)	AgamP4_2L	133500	40	0.013876
(1331,1380)(133923,136673)(132000,137000)	AgamP4_2L	134500	51	0.018500
(1331,1386)(133923,137850)(133000,138000)	AgamP4_2L	135500	57	0.017264
(1333,1386)(134085,137850)(134000,139000)	AgamP4_2L	136500	55	0.014819
(1345,1386)(135069,137850)(135000,140000)	AgamP4_2L	137500	43	0.014465
(1370,1386)(136025,137850)(136000,141000)	AgamP4_2L	138500	18	0.023195
(1381,1386)(137610,137850)(137000,142000)	AgamP4_2L	139500	7	0.009959
(1387,1403)(144113,144955)(140000,145000)	AgamP4_2L	142500	18	0.002708
(1387,1419)(144113,145882)(141000,146000)	AgamP4_2L	143500	34	0.008632
(1387,1426)(144113,146277)(142000,147000)	AgamP4_2L	144500	41	0.008952
(1387,1429)(144113,147999)(143000,148000)	AgamP4_2L	145500	44	0.008678
(1387,1435)(144113,148764)(144000,149000)	AgamP4_2L	146500	50	0.009071
(1404,1442)(145051,149900)(145000,150000)	AgamP4_2L	147500	40	0.012415
(1420,1458)(146046,150972)(146000,151000)	AgamP4_2L	148500	40	0.011666
(1427,1484)(147584,151938)(147000,152000)	AgamP4_2L	149500	59	0.007985
(1430,1515)(148336,152916)(148000,153000)	AgamP4_2L	150500	87	0.007290
(1436,1550)(149107,153962)(149000,154000)	AgamP4_2L	151500	116	0.004590
(1443,1580)(150017,154915)(150000,155000)	AgamP4_2L	152500	139	0.006421
(1459,1587)(151031,155874)(151000,156000)	AgamP4_2L	153500	130	0.006265
(1485,1595)(152016,156968)(152000,157000)	AgamP4_2L	154500	112	0.006730
(1516,1599)(153003,157486)(153000,158000)	AgamP4_2L	155500	85	0.008273
(1551,1608)(154068,158951)(154000,159000)	AgamP4_2L	156500	59	0.016554
(1581,1621)(155178,159942)(155000,160000)	AgamP4_2L	157500	42	0.019696
(1588,1635)(156199,160999)(156000,161000)	AgamP4_2L	158500	49	0.020156
(1596,1655)(157084,161949)(157000,162000)	AgamP4_2L	159500	61	0.022698
(1600,1662)(158400,162859)(158000,163000)	AgamP4_2L	160500	64	0.022867
(1609,1677)(159001,163820)(159000,164000)	AgamP4_2L	161500	70	0.019034
(1622,1684)(160036,164973)(160000,165000)	AgamP4_2L	162500	64	0.019268
(1636,1696)(161067,165990)(161000,166000)	AgamP4_2L	163500	62	0.019105
(1656,1712)(162053,166806)(162000,167000)	AgamP4_2L	164500	58	0.019639
(1663,1730)(163035,167969)(163000,168000)	AgamP4_2L	165500	69	0.016341
(1678,1757)(164200,168998)(164000,169000)	AgamP4_2L	166500	81	0.018119
(1685,1793)(165058,169999)(165000,170000)	AgamP4_2L	167500	110	0.013781
(1697,1823)(166112,170883)(166000,171000)	AgamP4_2L	168500	128	0.011970
(1713,1831)(167018,171818)(167000,172000)	AgamP4_2L	169500	120	0.010459
(1731,1839)(168003,172851)(168000,173000)	AgamP4_2L	170500	110	0.010171
(1758,1841)(169004,173978)(169000,174000)	AgamP4_2L	171500	85	0.008110
(1794,1856)(170055,174735)(170000,175000)	AgamP4_2L	172500	64	0.010671
(1824,1871)(171055,175964)(171000,176000)	AgamP4_2L	173500	49	0.018374
(1832,1885)(172009,176932)(172000,177000)	AgamP4_2L	174500	55	0.018129
(1840,1898)(173892,177930)(173000,178000)	AgamP4_2L	175500	60	0.019429
(1842,1912)(174046,178994)(174000,179000)	AgamP4_2L	176500	72	0.018485
(1857,1933)(175051,179935)(175000,180000)	AgamP4_2L	177500	78	0.016601
(1872,1941)(176020,180853)(176000,181000)	AgamP4_2L	178500	71	0.014835
(1886,1952)(177002,181824)(177000,182000)	AgamP4_2L	179500	68	0.014821
(1899,1975)(178078,182988)(178000,183000)	AgamP4_2L	180500	78	0.012965
(1913,1975)(179042,182988)(179000,184000)	AgamP4_2L	181500	64	0.012579
(1934,1984)(180167,184953)(180000,185000)	AgamP4_2L	182500	52	0.016466
(1942,2006)(181108,185910)(181000,186000)	AgamP4_2L	183500	66	0.017265
(1953,2020)(182033,186944)(182000,187000)	AgamP4_2L	184500	69	0.016976
(1976,2030)(184290,187931)(183000,188000)	AgamP4_2L	185500	56	0.024145
(1976,2048)(184290,188956)(184000,189000)	AgamP4_2L	186500	74	0.022296
(1985,2056)(185092,189980)(185000,190000)	AgamP4_2L	187500	73	0.022128
(2007,2057)(186018,190047)(186000,191000)	AgamP4_2L	188500	52	0.021934
(2021,2063)(187114,191369)(187000,192000)	AgamP4_2L	189500	44	0.027765
(2031,2063)(188043,191369)(188000,193000)	AgamP4_2L	190500	34	0.021728
(2049,2068)(189097,193755)(189000,194000)	AgamP4_2L	191500	21	0.024289
(2057,2078)(190047,194959)(190000,195000)	AgamP4_2L	192500	23	0.016273
(2058,2095)(191007,195804)(191000,196000)	AgamP4_2L	193500	39	0.009863
(2064,2109)(193399,196995)(192000,197000)	AgamP4_2L	194500	47	0.003308
(2064,2112)(193399,197734)(193000,198000)	AgamP4_2L	195500	50	0.003653
(2069,2112)(194287,197734)(194000,199000)	AgamP4_2L	196500	45	0.003601
(2079,2116)(195204,199999)(195000,200000)	AgamP4_2L	197500	39	0.006905
(2096,2123)(196041,200629)(196000,201000)	AgamP4_2L	198500	29	0.016867
(2110,2129)(197678,201954)(197000,202000)	AgamP4_2L	199500	21	0.020081
(2113,2135)(199463,202935)(198000,203000)	AgamP4_2L	200500	24	0.021471
(2113,2156)(199463,203951)(199000,204000)	AgamP4_2L	201500	45	0.018196
(2117,2165)(200288,204815)(200000,205000)	AgamP4_2L	202500	50	0.018516
(2124,2169)(201389,205862)(201000,206000)	AgamP4_2L	203500	47	0.016537
(2130,2169)(202068,205862)(202000,207000)	AgamP4_2L	204500	41	0.018460
(2136,2181)(203009,207883)(203000,208000)	AgamP4_2L	205500	47	0.017680
(2157,2184)(204212,208464)(204000,209000)	AgamP4_2L	206500	29	0.019251
(2166,2187)(205197,209838)(205000,210000)	AgamP4_2L	207500	23	0.015138
(2170,2194)(207056,210989)(206000,211000)	AgamP4_2L	208500	26	0.017369
(2170,2202)(207056,211893)(207000,212000)	AgamP4_2L	209500	34	0.016849
(2182,2205)(208023,212925)(208000,213000)	AgamP4_2L	210500	25	0.016294
(2185,2221)(209004,213652)(209000,214000)	AgamP4_2L	211500	38	0.015144
(2188,2223)(210286,214946)(210000,215000)	AgamP4_2L	212500	37	0.015504
(2195,2229)(211118,215920)(211000,216000)	AgamP4_2L	213500	36	0.013436
(2203,2238)(212634,216967)(212000,217000)	AgamP4_2L	214500	37	0.014554
(2206,2265)(213058,217957)(213000,218000)	AgamP4_2L	215500	61	0.008325
(2222,2275)(214020,218961)(214000,219000)	AgamP4_2L	216500	55	0.005964
(2224,2286)(215100,219906)(215000,220000)	AgamP4_2L	217500	64	0.007762
(2230,2294)(216027,220958)(216000,221000)	AgamP4_2L	218500	66	0.008947
(2239,2301)(217036,221760)(217000,222000)	AgamP4_2L	219500	64	0.008369
(2266,2311)(218146,222966)(218000,223000)	AgamP4_2L	220500	47	0.015103
(2276,2319)(219238,223841)(219000,224000)	AgamP4_2L	221500	45	0.018053
(2287,2330)(220011,224793)(220000,225000)	AgamP4_2L	222500	45	0.017824
(2295,2336)(221222,225787)(221000,226000)	AgamP4_2L	223500	43	0.017444
(2302,2340)(222289,226996)(222000,227000)	AgamP4_2L	224500	40	0.016489
(2312,2354)(223014,227949)(223000,228000)	AgamP4_2L	225500	44	0.023396
(2320,2369)(224015,228952)(224000,229000)	AgamP4_2L	226500	51	0.022304
(2331,2387)(225163,229990)(225000,230000)	AgamP4_2L	227500	58	0.022973
(2337,2405)(226950,230976)(226000,231000)	AgamP4_2L	228500	70	0.021742
(2341,2412)(227009,231981)(227000,232000)	AgamP4_2L	229500	73	0.022853
(2355,2428)(228052,232937)(228000,233000)	AgamP4_2L	230500	75	0.015278
(2370,2429)(229027,233042)(229000,234000)	AgamP4_2L	231500	61	0.015747
(2388,2429)(230057,233042)(230000,235000)	AgamP4_2L	232500	43	0.014001
(2406,2429)(231074,233042)(231000,236000)	AgamP4_2L	233500	25	0.013091
(2413,2431)(232041,236670)(232000,237000)	AgamP4_2L	234500	20	0.005506
(2429,2446)(233042,237886)(233000,238000)	AgamP4_2L	235500	19	0.004004
(2430,2456)(236199,238775)(234000,239000)	AgamP4_2L	236500	28	0.001882
(2430,2456)(236199,238775)(235000,240000)	AgamP4_2L	237500	28	0.001882
(2430,2459)(236199,240890)(236000,241000)	AgamP4_2L	238500	31	0.001989
(2432,2461)(237073,241187)(237000,242000)	AgamP4_2L	239500	31	0.001786
(2447,2461)(238085,241187)(238000,243000)	AgamP4_2L	240500	16	0.001317
(2457,2461)(240524,241187)(239000,244000)	AgamP4_2L	241500	6	0.001257
(2457,2464)(240524,244240)(240000,245000)	AgamP4_2L	242500	9	0.002592
(2460,2473)(241025,245974)(241000,246000)	AgamP4_2L	243500	15	0.006757
(2462,2478)(244085,246894)(242000,247000)	AgamP4_2L	244500	18	0.007324
(2462,2480)(244085,247341)(243000,248000)	AgamP4_2L	245500	20	0.008675
(2462,2483)(244085,248971)(244000,249000)	AgamP4_2L	246500	23	0.011731
(2465,2491)(245404,249798)(245000,250000)	AgamP4_2L	247500	28	0.013325
(2474,2505)(246197,250391)(246000,251000)	AgamP4_2L	248500	33	0.018997
(2479,2505)(247088,250391)(247000,252000)	AgamP4_2L	249500	28	0.020459
(2481,2505)(248274,250391)(248000,253000)	AgamP4_2L	250500	26	0.020963
(2484,2505)(249014,250391)(249000,254000)	AgamP4_2L	251500	23	0.020571
(2492,2520)(250022,254971)(250000,255000)	AgamP4_2L	252500	30	0.019847
(2506,2528)(254084,255970)(251000,256000)	AgamP4_2L	253500	24	0.012504
(2506,2542)(254084,256946)(252000,257000)	AgamP4_2L	254500	38	0.013677
(2506,2561)(254084,257907)(253000,258000)	AgamP4_2L	255500	57	0.014896
(2506,2577)(254084,258979)(254000,259000)	AgamP4_2L	256500	73	0.013343
(2521,2590)(255056,259966)(255000,260000)	AgamP4_2L	257500	71	0.017839
(2529,2595)(256154,260352)(256000,261000)	AgamP4_2L	258500	68	0.019418
(2543,2595)(257065,260352)(257000,262000)	AgamP4_2L	259500	54	0.020606
(2562,2595)(258142,260352)(258000,263000)	AgamP4_2L	260500	35	0.021840
(2578,2595)(259075,260352)(259000,264000)	AgamP4_2L	261500	19	0.033518
(2591,2595)(260039,260352)(260000,265000)	AgamP4_2L	262500	6	0.025788
(2596,2597)(267716,267983)(263000,268000)	AgamP4_2L	265500	3	0.027834
(2596,2605)(267716,268766)(264000,269000)	AgamP4_2L	266500	11	0.028105
(2596,2615)(267716,269871)(265000,270000)	AgamP4_2L	267500	21	0.021502
(2596,2621)(267716,270875)(266000,271000)	AgamP4_2L	268500	27	0.024156
(2596,2628)(267716,271795)(267000,272000)	AgamP4_2L	269500	34	0.020788
(2598,2637)(268034,272849)(268000,273000)	AgamP4_2L	270500	41	0.019265
(2606,2643)(269008,273799)(269000,274000)	AgamP4_2L	271500	39	0.017447
(2616,2656)(270169,274905)(270000,275000)	AgamP4_2L	272500	42	0.018649
(2622,2659)(271105,275622)(271000,276000)	AgamP4_2L	273500	39	0.016473
(2629,2664)(272529,276310)(272000,277000)	AgamP4_2L	274500	37	0.021173
(2638,2666)(273217,277985)(273000,278000)	AgamP4_2L	275500	30	0.023172
(2644,2676)(274001,278996)(274000,279000)	AgamP4_2L	276500	34	0.022402
(2657,2691)(275558,279952)(275000,280000)	AgamP4_2L	277500	36	0.016808
(2660,2699)(276221,280957)(276000,281000)	AgamP4_2L	278500	41	0.015878
(2665,2701)(277859,281848)(277000,282000)	AgamP4_2L	279500	38	0.012391
(2667,2707)(278164,282974)(278000,283000)	AgamP4_2L	280500	42	0.011859
(2677,2716)(279004,283259)(279000,284000)	AgamP4_2L	281500	41	0.010835
(2692,2716)(280498,283259)(280000,285000)	AgamP4_2L	282500	26	0.014128
(2700,2716)(281002,283259)(281000,286000)	AgamP4_2L	283500	18	0.014403
(2702,2725)(282006,286921)(282000,287000)	AgamP4_2L	284500	25	0.009755
(2708,2752)(283016,287999)(283000,288000)	AgamP4_2L	285500	46	0.006071
(2717,2776)(286599,288930)(284000,289000)	AgamP4_2L	286500	61	0.002751
(2717,2796)(286599,289877)(285000,290000)	AgamP4_2L	287500	81	0.004109
(2717,2813)(286599,290983)(286000,291000)	AgamP4_2L	288500	98	0.004553
(2726,2825)(287048,291893)(287000,292000)	AgamP4_2L	289500	101	0.003916
(2753,2837)(288065,292906)(288000,293000)	AgamP4_2L	290500	86	0.004020
(2777,2843)(289075,293867)(289000,294000)	AgamP4_2L	291500	68	0.005095
(2797,2860)(290395,294898)(290000,295000)	AgamP4_2L	292500	65	0.004321
(2814,2887)(291636,295983)(291000,296000)	AgamP4_2L	293500	75	0.006110
(2826,2896)(292134,296983)(292000,297000)	AgamP4_2L	294500	72	0.006819
(2838,2897)(293115,297009)(293000,298000)	AgamP4_2L	295500	61	0.007217
(2844,2905)(294017,298997)(294000,299000)	AgamP4_2L	296500	63	0.007385
(2861,2916)(295002,299933)(295000,300000)	AgamP4_2L	297500	57	0.006763
(2888,2924)(296125,300908)(296000,301000)	AgamP4_2L	298500	38	0.007050
(2897,2925)(297009,301123)(297000,302000)	AgamP4_2L	299500	30	0.010956
(2898,2933)(298117,302993)(298000,303000)	AgamP4_2L	300500	37	0.009690
(2906,2939)(299040,303978)(299000,304000)	AgamP4_2L	301500	35	0.011667
(2917,2954)(300010,304996)(300000,305000)	AgamP4_2L	302500	39	0.012470
(2925,2961)(301123,305995)(301000,306000)	AgamP4_2L	303500	38	0.010273
(2926,2976)(302544,306697)(302000,307000)	AgamP4_2L	304500	52	0.006432
(2934,2996)(303087,307626)(303000,308000)	AgamP4_2L	305500	64	0.006240
(2940,2997)(304023,308460)(304000,309000)	AgamP4_2L	306500	59	0.005596
(2955,2997)(305007,308460)(305000,310000)	AgamP4_2L	307500	44	0.004844
(2962,3005)(306062,310949)(306000,311000)	AgamP4_2L	308500	45	0.005874
(2977,3007)(307109,311589)(307000,312000)	AgamP4_2L	309500	32	0.007731
(2997,3012)(308460,312891)(308000,313000)	AgamP4_2L	310500	17	0.021328
(2998,3018)(310407,313982)(309000,314000)	AgamP4_2L	311500	22	0.016421
(2998,3031)(310407,314988)(310000,315000)	AgamP4_2L	312500	35	0.016430
(3006,3051)(311494,315956)(311000,316000)	AgamP4_2L	313500	47	0.015541
(3008,3062)(312379,316970)(312000,317000)	AgamP4_2L	314500	56	0.013865
(3013,3070)(313184,317977)(313000,318000)	AgamP4_2L	315500	59	0.011791
(3019,3085)(314006,318717)(314000,319000)	AgamP4_2L	316500	68	0.011741
(3032,3096)(315078,319986)(315000,320000)	AgamP4_2L	317500	66	0.012430
(3052,3111)(316088,320937)(316000,321000)	AgamP4_2L	318500	61	0.013905
(3063,3126)(317172,321794)(317000,322000)	AgamP4_2L	319500	65	0.013671
(3071,3126)(318007,321794)(318000,323000)	AgamP4_2L	320500	57	0.013436
(3086,3126)(319126,321794)(319000,324000)	AgamP4_2L	321500	42	0.015136
(3097,3137)(320010,324888)(320000,325000)	AgamP4_2L	322500	42	0.012784
(3112,3153)(321000,325711)(321000,326000)	AgamP4_2L	323500	43	0.011345
(3127,3170)(324388,326973)(322000,327000)	AgamP4_2L	324500	45	0.013630
(3127,3183)(324388,327800)(323000,328000)	AgamP4_2L	325500	58	0.014948
(3127,3188)(324388,328879)(324000,329000)	AgamP4_2L	326500	63	0.015934
(3138,3204)(325082,329820)(325000,330000)	AgamP4_2L	327500	68	0.019262
(3154,3214)(326043,330958)(326000,331000)	AgamP4_2L	328500	62	0.019249
(3171,3225)(327008,331897)(327000,332000)	AgamP4_2L	329500	56	0.018691
(3184,3237)(328250,332973)(328000,333000)	AgamP4_2L	330500	55	0.016383
(3189,3244)(329061,333769)(329000,334000)	AgamP4_2L	331500	57	0.014397
(3205,3258)(330076,334983)(330000,335000)	AgamP4_2L	332500	55	0.006665
(3215,3268)(331062,335571)(331000,336000)	AgamP4_2L	333500	55	0.009727
(3226,3275)(332028,336936)(332000,337000)	AgamP4_2L	334500	51	0.010702
(3238,3293)(333367,337915)(333000,338000)	AgamP4_2L	335500	57	0.012358
(3245,3300)(334051,338666)(334000,339000)	AgamP4_2L	336500	57	0.012262
(3259,3301)(335011,339805)(335000,340000)	AgamP4_2L	337500	44	0.014952
(3269,3305)(336577,340716)(336000,341000)	AgamP4_2L	338500	38	0.011678
(3276,3312)(337003,341955)(337000,342000)	AgamP4_2L	339500	38	0.010538
(3294,3314)(338241,342161)(338000,343000)	AgamP4_2L	340500	22	0.006536
(3301,3314)(339805,342161)(339000,344000)	AgamP4_2L	341500	15	0.004682
(3302,3317)(340079,344914)(340000,345000)	AgamP4_2L	342500	17	0.005603
(3306,3318)(341529,345341)(341000,346000)	AgamP4_2L	343500	14	0.005162
(3313,3318)(342025,345341)(342000,347000)	AgamP4_2L	344500	7	0.007333
(3315,3327)(344314,347847)(343000,348000)	AgamP4_2L	345500	14	0.006483
(3315,3351)(344314,348969)(344000,349000)	AgamP4_2L	346500	38	0.009334
(3318,3376)(345341,349971)(345000,350000)	AgamP4_2L	347500	60	0.010367
(3319,3395)(347125,350966)(346000,351000)	AgamP4_2L	348500	78	0.011712
(3319,3408)(347125,351979)(347000,352000)	AgamP4_2L	349500	91	0.011087
(3328,3418)(348017,352924)(348000,353000)	AgamP4_2L	350500	92	0.013179
(3352,3422)(349004,353510)(349000,354000)	AgamP4_2L	351500	72	0.014838
(3377,3443)(350021,354959)(350000,355000)	AgamP4_2L	352500	68	0.016537
