region	chr	midPos	Nsites
(712,714)(116868,116958)(112000,117000)	AgamP4_2L	114500	4	0.068839
(712,715)(116868,117118)(113000,118000)	AgamP4_2L	115500	5	0.063362
(712,719)(116868,118537)(114000,119000)	AgamP4_2L	116500	9	0.040609
(712,724)(116868,119946)(115000,120000)	AgamP4_2L	117500	14	0.039960
(712,733)(116868,120888)(116000,121000)	AgamP4_2L	118500	23	0.029278
(715,738)(117118,121619)(117000,122000)	AgamP4_2L	119500	25	0.022494
(716,738)(118390,121619)(118000,123000)	AgamP4_2L	120500	24	0.021404
(720,738)(119068,121619)(119000,124000)	AgamP4_2L	121500	20	0.021703
(725,738)(120000,121619)(120000,125000)	AgamP4_2L	122500	15	0.011479
(734,749)(121496,125933)(121000,126000)	AgamP4_2L	123500	17	0.010382
(739,773)(125614,126977)(122000,127000)	AgamP4_2L	124500	36	0.003451
(739,789)(125614,127933)(123000,128000)	AgamP4_2L	125500	52	0.001963
(739,808)(125614,128598)(124000,129000)	AgamP4_2L	126500	71	0.002435
(739,808)(125614,128598)(125000,130000)	AgamP4_2L	127500	71	0.002435
(750,808)(126051,128598)(126000,131000)	AgamP4_2L	128500	60	0.001324
(774,808)(127336,128598)(127000,132000)	AgamP4_2L	129500	36	0.001203
(790,808)(128027,128598)(128000,133000)	AgamP4_2L	130500	20	0.004057
(809,809)(133967,133967)(129000,134000)	AgamP4_2L	131500	2	0.035311
(809,813)(133967,134892)(130000,135000)	AgamP4_2L	132500	6	0.007910
(809,834)(133967,135838)(131000,136000)	AgamP4_2L	133500	27	0.000732
(809,841)(133967,136882)(132000,137000)	AgamP4_2L	134500	34	0.005137
(809,848)(133967,137949)(133000,138000)	AgamP4_2L	135500	41	0.004985
(810,848)(134266,137949)(134000,139000)	AgamP4_2L	136500	40	0.004362
(814,848)(135069,137949)(135000,140000)	AgamP4_2L	137500	36	0.004748
(835,848)(136330,137949)(136000,141000)	AgamP4_2L	138500	15	0.012556
(842,848)(137610,137949)(137000,142000)	AgamP4_2L	139500	8	0.004393
(849,852)(144718,144847)(140000,145000)	AgamP4_2L	142500	5	0.008814
(849,860)(144718,145769)(141000,146000)	AgamP4_2L	143500	13	0.011189
(849,860)(144718,145769)(142000,147000)	AgamP4_2L	144500	13	0.011189
(849,861)(144718,147871)(143000,148000)	AgamP4_2L	145500	14	0.018763
(849,866)(144718,148764)(144000,149000)	AgamP4_2L	146500	19	0.022215
(853,869)(145030,149216)(145000,150000)	AgamP4_2L	147500	18	0.024756
(861,873)(147871,150871)(146000,151000)	AgamP4_2L	148500	14	0.020213
(861,887)(147871,151832)(147000,152000)	AgamP4_2L	149500	28	0.008517
(862,902)(148500,152867)(148000,153000)	AgamP4_2L	150500	42	0.002162
(867,917)(149052,153962)(149000,154000)	AgamP4_2L	151500	52	-0.001658
(870,935)(150708,154915)(150000,155000)	AgamP4_2L	152500	67	-0.000931
(874,935)(151092,154915)(151000,156000)	AgamP4_2L	153500	63	-0.000703
(888,935)(152063,154915)(152000,157000)	AgamP4_2L	154500	49	-0.000562
(903,936)(153003,157152)(153000,158000)	AgamP4_2L	155500	35	0.000592
(918,937)(154015,158390)(154000,159000)	AgamP4_2L	156500	21	0.003878
(936,940)(157152,159764)(155000,160000)	AgamP4_2L	157500	6	0.012202
(936,946)(157152,160682)(156000,161000)	AgamP4_2L	158500	12	0.012116
(936,949)(157152,161519)(157000,162000)	AgamP4_2L	159500	15	0.009892
(937,950)(158390,162745)(158000,163000)	AgamP4_2L	160500	15	0.009181
(938,952)(159001,163371)(159000,164000)	AgamP4_2L	161500	16	0.009404
(941,952)(160429,163371)(160000,165000)	AgamP4_2L	162500	13	0.008820
(947,952)(161390,163371)(161000,166000)	AgamP4_2L	163500	7	0.004600
(950,954)(162745,166443)(162000,167000)	AgamP4_2L	164500	6	0.007580
(951,960)(163368,167969)(163000,168000)	AgamP4_2L	165500	11	0.015787
(953,966)(166205,168905)(164000,169000)	AgamP4_2L	166500	15	0.009787
(953,981)(166205,169999)(165000,170000)	AgamP4_2L	167500	30	0.007348
(953,1003)(166205,170883)(166000,171000)	AgamP4_2L	168500	52	0.005714
(955,1004)(167018,171052)(167000,172000)	AgamP4_2L	169500	51	0.005769
(961,1007)(168733,172334)(168000,173000)	AgamP4_2L	170500	48	0.008274
(967,1007)(169023,172334)(169000,174000)	AgamP4_2L	171500	42	0.009216
(982,1019)(170055,174775)(170000,175000)	AgamP4_2L	172500	39	0.012288
(1004,1022)(171052,175918)(171000,176000)	AgamP4_2L	173500	20	0.020955
(1005,1026)(172089,176650)(172000,177000)	AgamP4_2L	174500	23	0.015909
(1008,1026)(174148,176650)(173000,178000)	AgamP4_2L	175500	20	0.007948
(1008,1026)(174148,176650)(174000,179000)	AgamP4_2L	176500	20	0.007948
(1020,1040)(175708,179935)(175000,180000)	AgamP4_2L	177500	22	0.014971
(1023,1040)(176020,179935)(176000,181000)	AgamP4_2L	178500	19	0.016492
(1027,1040)(179154,179935)(177000,182000)	AgamP4_2L	179500	15	0.024900
(1027,1044)(179154,182862)(178000,183000)	AgamP4_2L	180500	19	0.022217
(1027,1044)(179154,182862)(179000,184000)	AgamP4_2L	181500	19	0.022217
(1041,1047)(182703,184509)(180000,185000)	AgamP4_2L	182500	8	0.016291
(1041,1053)(182703,185729)(181000,186000)	AgamP4_2L	183500	14	0.077492
(1041,1053)(182703,185729)(182000,187000)	AgamP4_2L	184500	14	0.077492
(1045,1058)(184414,187908)(183000,188000)	AgamP4_2L	185500	15	0.077218
(1045,1068)(184414,188956)(184000,189000)	AgamP4_2L	186500	25	0.063912
(1048,1078)(185568,189991)(185000,190000)	AgamP4_2L	187500	32	0.051964
(1054,1079)(187127,190097)(186000,191000)	AgamP4_2L	188500	27	0.029290
(1054,1079)(187127,190097)(187000,192000)	AgamP4_2L	189500	27	0.029290
(1059,1079)(188060,190097)(188000,193000)	AgamP4_2L	190500	22	0.028746
(1069,1080)(189037,193935)(189000,194000)	AgamP4_2L	191500	13	0.016613
(1079,1081)(190097,194812)(190000,195000)	AgamP4_2L	192500	4	0.038285
(1080,1099)(193935,195798)(191000,196000)	AgamP4_2L	193500	21	0.020537
(1080,1107)(193935,196995)(192000,197000)	AgamP4_2L	194500	29	0.028844
(1080,1113)(193935,197479)(193000,198000)	AgamP4_2L	195500	35	0.029235
(1081,1113)(194812,197479)(194000,199000)	AgamP4_2L	196500	34	0.029015
(1082,1113)(195182,197479)(195000,200000)	AgamP4_2L	197500	33	0.027816
(1100,1114)(196688,200492)(196000,201000)	AgamP4_2L	198500	16	0.047040
(1108,1123)(197392,201930)(197000,202000)	AgamP4_2L	199500	17	0.032645
(1114,1128)(200492,202873)(198000,203000)	AgamP4_2L	200500	16	0.029933
(1114,1135)(200492,203460)(199000,204000)	AgamP4_2L	201500	23	0.023941
(1114,1135)(200492,203460)(200000,205000)	AgamP4_2L	202500	23	0.023941
(1115,1135)(201390,203460)(201000,206000)	AgamP4_2L	203500	22	0.021422
(1124,1135)(202068,203460)(202000,207000)	AgamP4_2L	204500	13	0.014151
(1129,1142)(203003,207679)(203000,208000)	AgamP4_2L	205500	15	0.026654
(1136,1142)(207110,207679)(204000,209000)	AgamP4_2L	206500	8	0.044359
(1136,1142)(207110,207679)(205000,210000)	AgamP4_2L	207500	8	0.044359
(1136,1143)(207110,210899)(206000,211000)	AgamP4_2L	208500	9	0.041284
(1136,1143)(207110,210899)(207000,212000)	AgamP4_2L	209500	9	0.041284
(1143,1143)(210899,210899)(208000,213000)	AgamP4_2L	210500	2	0.013741
(1143,1150)(210899,213617)(209000,214000)	AgamP4_2L	211500	9	0.017353
(1143,1152)(210899,214648)(210000,215000)	AgamP4_2L	212500	11	0.015251
(1144,1154)(213259,215920)(211000,216000)	AgamP4_2L	213500	12	0.012526
(1144,1156)(213259,216918)(212000,217000)	AgamP4_2L	214500	14	0.013101
(1144,1181)(213259,217986)(213000,218000)	AgamP4_2L	215500	39	0.008936
(1151,1181)(214646,217986)(214000,219000)	AgamP4_2L	216500	32	0.006945
(1153,1182)(215763,219460)(215000,220000)	AgamP4_2L	217500	31	0.018827
(1155,1183)(216412,220855)(216000,221000)	AgamP4_2L	218500	30	0.023836
(1157,1183)(217036,220855)(217000,222000)	AgamP4_2L	219500	28	0.024283
(1182,1183)(219460,220855)(218000,223000)	AgamP4_2L	220500	3	0.168604
(1182,1183)(219460,220855)(219000,224000)	AgamP4_2L	221500	3	0.168604
(1183,1184)(220855,224015)(220000,225000)	AgamP4_2L	222500	3	0.080630
(1184,1184)(224015,224015)(221000,226000)	AgamP4_2L	223500	2	-0.005247
(1184,1184)(224015,224015)(222000,227000)	AgamP4_2L	224500	2	-0.005247
(1184,1184)(224015,224015)(223000,228000)	AgamP4_2L	225500	2	-0.005247
(1184,1185)(224015,228462)(224000,229000)	AgamP4_2L	226500	3	-0.005094
(1185,1192)(228462,229749)(225000,230000)	AgamP4_2L	227500	9	0.012062
(1185,1207)(228462,230999)(226000,231000)	AgamP4_2L	228500	24	0.018432
(1185,1211)(228462,231981)(227000,232000)	AgamP4_2L	229500	28	0.017459
(1185,1234)(228462,232972)(228000,233000)	AgamP4_2L	230500	51	0.008949
(1186,1234)(229234,232972)(229000,234000)	AgamP4_2L	231500	50	0.009066
(1193,1234)(230354,232972)(230000,235000)	AgamP4_2L	232500	43	0.008420
(1208,1234)(231927,232972)(231000,236000)	AgamP4_2L	233500	28	0.002475
(1212,1235)(232081,236696)(232000,237000)	AgamP4_2L	234500	25	0.001740
(1235,1252)(236696,237994)(233000,238000)	AgamP4_2L	235500	19	0.001862
(1235,1274)(236696,238832)(234000,239000)	AgamP4_2L	236500	41	-0.000355
(1235,1274)(236696,238832)(235000,240000)	AgamP4_2L	237500	41	-0.000355
(1235,1274)(236696,238832)(236000,241000)	AgamP4_2L	238500	41	-0.000355
(1236,1274)(237042,238832)(237000,242000)	AgamP4_2L	239500	40	-0.000844
(1253,1274)(238004,238832)(238000,243000)	AgamP4_2L	240500	23	-0.001934
(1275,1278)(244116,244734)(240000,245000)	AgamP4_2L	242500	5	0.027631
(1275,1284)(244116,245598)(241000,246000)	AgamP4_2L	243500	11	0.017658
(1275,1284)(244116,245598)(242000,247000)	AgamP4_2L	244500	11	0.017658
(1275,1287)(244116,247347)(243000,248000)	AgamP4_2L	245500	14	0.015800
(1275,1288)(244116,248971)(244000,249000)	AgamP4_2L	246500	15	0.018445
(1279,1289)(245404,249710)(245000,250000)	AgamP4_2L	247500	12	0.019161
(1285,1302)(247320,250325)(246000,251000)	AgamP4_2L	248500	19	0.043763
(1285,1302)(247320,250325)(247000,252000)	AgamP4_2L	249500	19	0.043763
(1288,1302)(248971,250325)(248000,253000)	AgamP4_2L	250500	16	0.047424
(1289,1302)(249710,250325)(249000,254000)	AgamP4_2L	251500	15	0.047117
(1290,1310)(250022,254626)(250000,255000)	AgamP4_2L	252500	22	0.035778
(1303,1310)(254183,254626)(251000,256000)	AgamP4_2L	253500	9	0.010665
(1303,1318)(254183,256918)(252000,257000)	AgamP4_2L	254500	17	0.006177
(1303,1328)(254183,257907)(253000,258000)	AgamP4_2L	255500	27	0.007850
(1303,1334)(254183,258914)(254000,259000)	AgamP4_2L	256500	33	0.013305
(1311,1335)(256721,259235)(255000,260000)	AgamP4_2L	257500	26	0.016414
(1311,1336)(256721,260188)(256000,261000)	AgamP4_2L	258500	27	0.016146
(1319,1336)(257248,260188)(257000,262000)	AgamP4_2L	259500	19	0.022886
(1329,1336)(258428,260188)(258000,263000)	AgamP4_2L	260500	9	0.036587
(1335,1336)(259235,260188)(259000,264000)	AgamP4_2L	261500	3	0.055216
(1336,1336)(260188,260188)(260000,265000)	AgamP4_2L	262500	2	0.002535
(1337,1341)(267599,267933)(263000,268000)	AgamP4_2L	265500	6	-0.002263
(1337,1344)(267599,268341)(264000,269000)	AgamP4_2L	266500	9	0.012100
(1337,1345)(267599,269228)(265000,270000)	AgamP4_2L	267500	10	0.015712
(1337,1345)(267599,269228)(266000,271000)	AgamP4_2L	268500	10	0.015712
(1337,1345)(267599,269228)(267000,272000)	AgamP4_2L	269500	10	0.015712
(1342,1345)(268163,269228)(268000,273000)	AgamP4_2L	270500	5	0.024297
(1345,1345)(269228,269228)(269000,274000)	AgamP4_2L	271500	2	0.040490
(1346,1346)(274226,274226)(270000,275000)	AgamP4_2L	272500	2	0.026703
(1346,1346)(274226,274226)(271000,276000)	AgamP4_2L	273500	2	0.026703
(1346,1348)(274226,276310)(272000,277000)	AgamP4_2L	274500	4	0.036820
(1346,1348)(274226,276310)(273000,278000)	AgamP4_2L	275500	4	0.036820
(1346,1351)(274226,278996)(274000,279000)	AgamP4_2L	276500	7	0.028116
(1347,1355)(276309,279268)(275000,280000)	AgamP4_2L	277500	10	0.024830
(1347,1359)(276309,280957)(276000,281000)	AgamP4_2L	278500	14	0.023281
(1349,1359)(278616,280957)(277000,282000)	AgamP4_2L	279500	12	0.019660
(1349,1362)(278616,282634)(278000,283000)	AgamP4_2L	280500	15	0.017908
(1352,1368)(279009,283259)(279000,284000)	AgamP4_2L	281500	18	0.010703
(1356,1368)(280498,283259)(280000,285000)	AgamP4_2L	282500	14	0.008614
(1360,1368)(282385,283259)(281000,286000)	AgamP4_2L	283500	10	0.000456
(1360,1380)(282385,286997)(282000,287000)	AgamP4_2L	284500	22	-0.000713
(1363,1404)(283016,287999)(283000,288000)	AgamP4_2L	285500	43	0.003256
(1369,1424)(286599,288875)(284000,289000)	AgamP4_2L	286500	57	0.003513
(1369,1442)(286599,289870)(285000,290000)	AgamP4_2L	287500	75	0.001782
(1369,1456)(286599,290977)(286000,291000)	AgamP4_2L	288500	89	0.002353
(1381,1469)(287061,291893)(287000,292000)	AgamP4_2L	289500	90	0.002798
(1405,1484)(288286,292967)(288000,293000)	AgamP4_2L	290500	81	0.006802
(1425,1487)(289075,293957)(289000,294000)	AgamP4_2L	291500	64	0.007810
(1443,1505)(290272,294976)(290000,295000)	AgamP4_2L	292500	64	0.008765
(1457,1531)(291567,295998)(291000,296000)	AgamP4_2L	293500	76	0.004495
(1470,1536)(292144,296560)(292000,297000)	AgamP4_2L	294500	68	0.005121
(1485,1536)(293939,296560)(293000,298000)	AgamP4_2L	295500	53	-0.001905
(1488,1536)(294112,296560)(294000,299000)	AgamP4_2L	296500	50	-0.001955
(1506,1538)(295002,299375)(295000,300000)	AgamP4_2L	297500	34	-0.002545
(1532,1538)(296019,299375)(296000,301000)	AgamP4_2L	298500	8	0.005804
(1537,1538)(299372,299375)(297000,302000)	AgamP4_2L	299500	3	-0.004099
(1537,1546)(299372,302993)(298000,303000)	AgamP4_2L	300500	11	0.087119
(1537,1558)(299372,303978)(299000,304000)	AgamP4_2L	301500	23	0.079754
(1539,1582)(302804,304996)(300000,305000)	AgamP4_2L	302500	45	0.068413
(1539,1595)(302804,305659)(301000,306000)	AgamP4_2L	303500	58	0.069306
(1539,1630)(302804,306979)(302000,307000)	AgamP4_2L	304500	93	0.072271
(1547,1661)(303016,307655)(303000,308000)	AgamP4_2L	305500	116	0.064386
(1559,1661)(304015,307655)(304000,309000)	AgamP4_2L	306500	104	0.063241
(1583,1661)(305007,307655)(305000,310000)	AgamP4_2L	307500	80	0.065397
(1596,1667)(306034,310949)(306000,311000)	AgamP4_2L	308500	73	0.059621
(1631,1667)(307013,310949)(307000,312000)	AgamP4_2L	309500	38	0.042368
(1662,1667)(310407,310949)(308000,313000)	AgamP4_2L	310500	7	0.003077
(1662,1670)(310407,313908)(309000,314000)	AgamP4_2L	311500	10	0.003278
(1662,1672)(310407,314488)(310000,315000)	AgamP4_2L	312500	12	0.003226
(1668,1677)(313605,315956)(311000,316000)	AgamP4_2L	313500	11	0.008187
(1668,1683)(313605,316920)(312000,317000)	AgamP4_2L	314500	17	0.015120
(1668,1694)(313605,317983)(313000,318000)	AgamP4_2L	315500	28	0.009534
(1671,1702)(314006,318524)(314000,319000)	AgamP4_2L	316500	33	0.005755
(1673,1715)(315699,319958)(315000,320000)	AgamP4_2L	317500	44	0.003851
(1678,1733)(316088,320937)(316000,321000)	AgamP4_2L	318500	57	0.001863
(1684,1756)(317462,321732)(317000,322000)	AgamP4_2L	319500	74	0.003444
(1695,1756)(318076,321732)(318000,323000)	AgamP4_2L	320500	63	0.003437
(1703,1756)(319126,321732)(319000,324000)	AgamP4_2L	321500	55	0.004728
(1716,1764)(320029,324623)(320000,325000)	AgamP4_2L	322500	50	0.006714
(1734,1764)(321000,324623)(321000,326000)	AgamP4_2L	323500	32	0.011486
(1757,1769)(324388,326973)(322000,327000)	AgamP4_2L	324500	14	0.003788
(1757,1776)(324388,327920)(323000,328000)	AgamP4_2L	325500	21	0.002317
(1757,1783)(324388,328918)(324000,329000)	AgamP4_2L	326500	28	0.002036
(1765,1789)(326046,329439)(325000,330000)	AgamP4_2L	327500	26	0.005179
(1765,1792)(326046,330958)(326000,331000)	AgamP4_2L	328500	29	0.007281
(1770,1793)(327068,331897)(327000,332000)	AgamP4_2L	329500	25	0.008519
(1777,1799)(328034,332887)(328000,333000)	AgamP4_2L	330500	24	0.012005
(1784,1807)(329061,333902)(329000,334000)	AgamP4_2L	331500	25	0.012082
(1790,1822)(330509,334999)(330000,335000)	AgamP4_2L	332500	34	0.005678
(1793,1837)(331897,335739)(331000,336000)	AgamP4_2L	333500	46	0.004430
(1794,1844)(332017,336936)(332000,337000)	AgamP4_2L	334500	52	0.007425
(1800,1859)(333155,337911)(333000,338000)	AgamP4_2L	335500	61	0.004899
(1808,1866)(334108,338479)(334000,339000)	AgamP4_2L	336500	60	0.005203
(1823,1869)(335011,339610)(335000,340000)	AgamP4_2L	337500	48	0.006534
(1838,1877)(336577,340286)(336000,341000)	AgamP4_2L	338500	41	0.005990
(1845,1882)(337003,341819)(337000,342000)	AgamP4_2L	339500	39	0.001631
(1860,1883)(338125,342161)(338000,343000)	AgamP4_2L	340500	25	0.004702
(1867,1883)(339497,342161)(339000,344000)	AgamP4_2L	341500	18	0.004667
(1870,1883)(340079,342161)(340000,345000)	AgamP4_2L	342500	15	0.003161
(1878,1883)(341529,342161)(341000,346000)	AgamP4_2L	343500	7	0.004271
(1883,1883)(342161,342161)(342000,347000)	AgamP4_2L	344500	2	0.031159
(1884,1885)(347737,347859)(343000,348000)	AgamP4_2L	345500	3	0.018815
(1884,1896)(347737,348969)(344000,349000)	AgamP4_2L	346500	14	0.004778
(1884,1915)(347737,349870)(345000,350000)	AgamP4_2L	347500	33	0.009059
(1884,1925)(347737,350966)(346000,351000)	AgamP4_2L	348500	43	0.009336
(1884,1928)(347737,351956)(347000,352000)	AgamP4_2L	349500	46	0.008855
(1886,1932)(348227,352511)(348000,353000)	AgamP4_2L	350500	48	0.008233
(1897,1932)(349051,352511)(349000,354000)	AgamP4_2L	351500	37	0.010438
(1916,1935)(350397,354607)(350000,355000)	AgamP4_2L	352500	21	0.008000
(1926,1935)(351638,354607)(351000,356000)	AgamP4_2L	353500	11	0.005467
(1929,1938)(352025,356903)(352000,357000)	AgamP4_2L	354500	11	0.004773
(1933,1939)(354529,357049)(353000,358000)	AgamP4_2L	355500	8	0.004107
(1933,1943)(354529,358983)(354000,359000)	AgamP4_2L	356500	12	0.017362
(1936,1945)(356827,359612)(355000,360000)	AgamP4_2L	357500	11	0.016621
(1936,1969)(356827,360934)(356000,361000)	AgamP4_2L	358500	35	0.001597
(1939,1984)(357049,361938)(357000,362000)	AgamP4_2L	359500	47	0.002917
(1940,1992)(358268,362880)(358000,363000)	AgamP4_2L	360500	54	0.002420
(1944,1993)(359080,363129)(359000,364000)	AgamP4_2L	361500	51	0.001043
(1946,1994)(360084,364353)(360000,365000)	AgamP4_2L	362500	50	0.001038
(1970,2009)(361010,365801)(361000,366000)	AgamP4_2L	363500	41	0.003250
(1985,2033)(362218,366978)(362000,367000)	AgamP4_2L	364500	50	0.005867
(1993,2047)(363129,367718)(363000,368000)	AgamP4_2L	365500	56	0.006895
