region	chr	midPos	Nsites
(717,734)(217315,219001)(217000,222000)	AgamP4_3L	219500	19	0.010810
(721,734)(218205,219001)(218000,223000)	AgamP4_3L	220500	15	0.011706
(734,734)(219001,219001)(219000,224000)	AgamP4_3L	221500	2	-0.005338
(735,741)(230151,230834)(226000,231000)	AgamP4_3L	228500	8	0.009127
(735,742)(230151,231000)(227000,232000)	AgamP4_3L	229500	9	0.010314
(735,742)(230151,231000)(228000,233000)	AgamP4_3L	230500	9	0.010314
(735,742)(230151,231000)(229000,234000)	AgamP4_3L	231500	9	0.010314
(735,742)(230151,231000)(230000,235000)	AgamP4_3L	232500	9	0.010314
(742,742)(231000,231000)(231000,236000)	AgamP4_3L	233500	2	0.019230
(743,752)(236119,236952)(232000,237000)	AgamP4_3L	234500	11	0.020943
(743,765)(236119,237853)(233000,238000)	AgamP4_3L	235500	24	0.013079
(743,777)(236119,238989)(234000,239000)	AgamP4_3L	236500	36	0.010045
(743,798)(236119,239977)(235000,240000)	AgamP4_3L	237500	57	0.007061
(743,811)(236119,240740)(236000,241000)	AgamP4_3L	238500	70	0.007605
(753,811)(237020,240740)(237000,242000)	AgamP4_3L	239500	60	0.005366
(766,811)(238115,240740)(238000,243000)	AgamP4_3L	240500	47	0.005098
(778,811)(239216,240740)(239000,244000)	AgamP4_3L	241500	35	0.005333
(799,811)(240054,240740)(240000,245000)	AgamP4_3L	242500	14	0.009827
(812,820)(252212,252609)(248000,253000)	AgamP4_3L	250500	10	0.009159
(812,822)(252212,253935)(249000,254000)	AgamP4_3L	251500	12	0.007364
(812,837)(252212,254751)(250000,255000)	AgamP4_3L	252500	27	0.005456
(812,844)(252212,255650)(251000,256000)	AgamP4_3L	253500	34	0.007507
(812,857)(252212,256927)(252000,257000)	AgamP4_3L	254500	47	0.006157
(821,872)(253402,257950)(253000,258000)	AgamP4_3L	255500	53	0.005016
(823,885)(254153,258727)(254000,259000)	AgamP4_3L	256500	64	0.004798
(838,888)(255178,259780)(255000,260000)	AgamP4_3L	257500	52	0.005137
(845,890)(256147,260255)(256000,261000)	AgamP4_3L	258500	47	0.004493
(858,890)(257025,260255)(257000,262000)	AgamP4_3L	259500	34	0.004817
(873,890)(258007,260255)(258000,263000)	AgamP4_3L	260500	19	0.005617
(886,890)(259405,260255)(259000,264000)	AgamP4_3L	261500	6	0.010324
(889,890)(260194,260255)(260000,265000)	AgamP4_3L	262500	3	0.015785
(891,891)(267795,267795)(263000,268000)	AgamP4_3L	265500	2	0.027417
(891,895)(267795,268578)(264000,269000)	AgamP4_3L	266500	6	0.036118
(891,897)(267795,269818)(265000,270000)	AgamP4_3L	267500	8	0.029264
(891,898)(267795,270002)(266000,271000)	AgamP4_3L	268500	9	0.030647
(891,906)(267795,271999)(267000,272000)	AgamP4_3L	269500	17	0.017624
(892,928)(268006,272999)(268000,273000)	AgamP4_3L	270500	38	0.009875
(896,943)(269001,273884)(269000,274000)	AgamP4_3L	271500	49	0.005220
(898,957)(270002,274790)(270000,275000)	AgamP4_3L	272500	61	0.006221
(899,963)(271672,275608)(271000,276000)	AgamP4_3L	273500	66	0.005785
(907,963)(272003,275608)(272000,277000)	AgamP4_3L	274500	58	0.005315
(929,963)(273003,275608)(273000,278000)	AgamP4_3L	275500	36	0.005685
(944,963)(274192,275608)(274000,279000)	AgamP4_3L	276500	21	0.010926
(958,963)(275296,275608)(275000,280000)	AgamP4_3L	277500	7	0.009212
(964,964)(281978,281978)(277000,282000)	AgamP4_3L	279500	2	0.001242
(964,966)(281978,282699)(278000,283000)	AgamP4_3L	280500	4	0.017979
(964,967)(281978,283101)(279000,284000)	AgamP4_3L	281500	5	0.014605
(964,967)(281978,283101)(280000,285000)	AgamP4_3L	282500	5	0.014605
(964,968)(281978,285071)(281000,286000)	AgamP4_3L	283500	6	0.015641
(965,968)(282574,285071)(282000,287000)	AgamP4_3L	284500	5	0.017331
(967,969)(283101,287829)(283000,288000)	AgamP4_3L	285500	4	0.018425
(968,971)(285071,288888)(284000,289000)	AgamP4_3L	286500	5	0.012028
(968,973)(285071,289921)(285000,290000)	AgamP4_3L	287500	7	0.014719
(969,977)(287829,290712)(286000,291000)	AgamP4_3L	288500	10	0.013713
(969,978)(287829,291209)(287000,292000)	AgamP4_3L	289500	11	0.013904
(970,982)(288214,292809)(288000,293000)	AgamP4_3L	290500	14	0.010103
(972,990)(289465,293762)(289000,294000)	AgamP4_3L	291500	20	0.006557
(974,990)(290122,293762)(290000,295000)	AgamP4_3L	292500	18	0.005142
(978,990)(291209,293762)(291000,296000)	AgamP4_3L	293500	14	0.001804
(979,990)(292317,293762)(292000,297000)	AgamP4_3L	294500	13	0.001181
(983,990)(293144,293762)(293000,298000)	AgamP4_3L	295500	9	-0.000964
(991,991)(298416,298416)(294000,299000)	AgamP4_3L	296500	2	0.050072
(991,992)(298416,299006)(295000,300000)	AgamP4_3L	297500	3	0.020314
(991,993)(298416,300964)(296000,301000)	AgamP4_3L	298500	4	0.017489
(991,998)(298416,301828)(297000,302000)	AgamP4_3L	299500	9	0.011174
(991,1000)(298416,302860)(298000,303000)	AgamP4_3L	300500	11	0.017065
(992,1000)(299006,302860)(299000,304000)	AgamP4_3L	301500	10	0.012273
(993,1001)(300964,304421)(300000,305000)	AgamP4_3L	302500	10	0.017334
(994,1003)(301002,305547)(301000,306000)	AgamP4_3L	303500	11	0.023116
(999,1003)(302712,305547)(302000,307000)	AgamP4_3L	304500	6	0.038506
(1001,1003)(304421,305547)(303000,308000)	AgamP4_3L	305500	4	0.034693
(1001,1003)(304421,305547)(304000,309000)	AgamP4_3L	306500	4	0.034693
(1002,1005)(305155,309617)(305000,310000)	AgamP4_3L	307500	5	0.023898
(1004,1005)(309131,309617)(306000,311000)	AgamP4_3L	308500	3	0.012430
(1004,1006)(309131,311744)(307000,312000)	AgamP4_3L	309500	4	0.015621
(1004,1008)(309131,312881)(308000,313000)	AgamP4_3L	310500	6	0.013899
(1004,1010)(309131,313902)(309000,314000)	AgamP4_3L	311500	8	0.012858
(1006,1013)(311744,314837)(310000,315000)	AgamP4_3L	312500	9	0.012683
(1006,1017)(311744,315864)(311000,316000)	AgamP4_3L	313500	13	0.024863
(1007,1017)(312795,315864)(312000,317000)	AgamP4_3L	314500	12	0.025175
(1009,1017)(313842,315864)(313000,318000)	AgamP4_3L	315500	10	0.028449
(1011,1019)(314178,318636)(314000,319000)	AgamP4_3L	316500	10	0.029147
(1014,1028)(315509,319624)(315000,320000)	AgamP4_3L	317500	16	0.066727
(1018,1028)(318626,319624)(316000,321000)	AgamP4_3L	318500	12	0.072876
(1018,1029)(318626,321876)(317000,322000)	AgamP4_3L	319500	13	0.065968
(1018,1037)(318626,322903)(318000,323000)	AgamP4_3L	320500	21	0.037961
(1020,1041)(319240,323972)(319000,324000)	AgamP4_3L	321500	23	0.033475
(1029,1051)(321876,324953)(320000,325000)	AgamP4_3L	322500	24	0.009729
(1029,1059)(321876,325806)(321000,326000)	AgamP4_3L	323500	32	0.007607
(1030,1065)(322094,326981)(322000,327000)	AgamP4_3L	324500	37	0.008685
(1038,1071)(323020,327997)(323000,328000)	AgamP4_3L	325500	35	0.011580
(1042,1078)(324147,328923)(324000,329000)	AgamP4_3L	326500	38	0.015792
(1052,1088)(325117,329961)(325000,330000)	AgamP4_3L	327500	38	0.016290
(1060,1091)(326339,330670)(326000,331000)	AgamP4_3L	328500	33	0.019128
(1066,1093)(327040,331450)(327000,332000)	AgamP4_3L	329500	29	0.021524
(1072,1096)(328046,332608)(328000,333000)	AgamP4_3L	330500	26	0.026523
(1079,1099)(329047,333675)(329000,334000)	AgamP4_3L	331500	22	0.025217
(1089,1104)(330232,334712)(330000,335000)	AgamP4_3L	332500	17	0.038656
(1092,1105)(331008,335136)(331000,336000)	AgamP4_3L	333500	15	0.047754
(1094,1105)(332336,335136)(332000,337000)	AgamP4_3L	334500	13	0.048279
(1097,1111)(333608,337939)(333000,338000)	AgamP4_3L	335500	16	0.037464
(1100,1117)(334302,338947)(334000,339000)	AgamP4_3L	336500	19	0.034479
(1105,1118)(335136,339396)(335000,340000)	AgamP4_3L	337500	15	0.027979
(1106,1120)(337176,340993)(336000,341000)	AgamP4_3L	338500	16	0.029191
(1106,1121)(337176,341751)(337000,342000)	AgamP4_3L	339500	17	0.026826
(1112,1123)(338763,342863)(338000,343000)	AgamP4_3L	340500	13	0.033134
(1118,1125)(339396,343327)(339000,344000)	AgamP4_3L	341500	9	0.041213
(1119,1130)(340558,344832)(340000,345000)	AgamP4_3L	342500	13	0.027368
(1121,1135)(341751,345751)(341000,346000)	AgamP4_3L	343500	16	0.032197
(1122,1137)(342487,346460)(342000,347000)	AgamP4_3L	344500	17	0.032885
(1124,1140)(343314,347365)(343000,348000)	AgamP4_3L	345500	18	0.029522
(1126,1144)(344021,348993)(344000,349000)	AgamP4_3L	346500	20	0.030845
(1131,1147)(345021,349952)(345000,350000)	AgamP4_3L	347500	18	0.039899
(1136,1148)(346319,350547)(346000,351000)	AgamP4_3L	348500	14	0.036847
(1138,1148)(347094,350547)(347000,352000)	AgamP4_3L	349500	12	0.041270
(1141,1150)(348026,352693)(348000,353000)	AgamP4_3L	350500	11	0.039633
(1145,1151)(349170,353237)(349000,354000)	AgamP4_3L	351500	8	0.033443
(1148,1151)(350547,353237)(350000,355000)	AgamP4_3L	352500	5	0.021839
(1149,1157)(352078,355902)(351000,356000)	AgamP4_3L	353500	10	0.038861
(1149,1159)(352078,356035)(352000,357000)	AgamP4_3L	354500	12	0.042295
(1151,1159)(353237,356035)(353000,358000)	AgamP4_3L	355500	10	0.046254
(1152,1170)(355159,358865)(354000,359000)	AgamP4_3L	356500	20	0.027094
(1152,1177)(355159,359978)(355000,360000)	AgamP4_3L	357500	27	0.021731
(1158,1195)(356003,360975)(356000,361000)	AgamP4_3L	358500	39	0.018283
(1160,1202)(358284,361948)(357000,362000)	AgamP4_3L	359500	44	0.014408
(1160,1217)(358284,362980)(358000,363000)	AgamP4_3L	360500	59	0.012437
(1171,1219)(359008,363671)(359000,364000)	AgamP4_3L	361500	50	0.014605
(1178,1230)(360067,364956)(360000,365000)	AgamP4_3L	362500	54	0.013678
(1196,1240)(361023,365625)(361000,366000)	AgamP4_3L	363500	46	0.007301
(1203,1248)(362113,366770)(362000,367000)	AgamP4_3L	364500	47	0.010495
(1218,1253)(363603,367986)(363000,368000)	AgamP4_3L	365500	37	0.019133
(1220,1258)(364203,368928)(364000,369000)	AgamP4_3L	366500	40	0.016327
(1231,1259)(365026,369777)(365000,370000)	AgamP4_3L	367500	30	0.023041
(1241,1260)(366006,370634)(366000,371000)	AgamP4_3L	368500	21	0.035336
(1249,1263)(367082,371302)(367000,372000)	AgamP4_3L	369500	16	0.034759
(1254,1266)(368146,372503)(368000,373000)	AgamP4_3L	370500	14	0.032146
(1259,1269)(369777,373875)(369000,374000)	AgamP4_3L	371500	12	0.048803
(1260,1271)(370634,374925)(370000,375000)	AgamP4_3L	372500	13	0.047401
(1261,1277)(371012,375931)(371000,376000)	AgamP4_3L	373500	18	0.046391
(1264,1281)(372139,376944)(372000,377000)	AgamP4_3L	374500	19	0.060586
(1267,1282)(373481,377801)(373000,378000)	AgamP4_3L	375500	17	0.059718
(1270,1285)(374210,378506)(374000,379000)	AgamP4_3L	376500	17	0.055159
(1272,1286)(375017,379661)(375000,380000)	AgamP4_3L	377500	16	0.054591
(1278,1289)(376117,380924)(376000,381000)	AgamP4_3L	378500	13	0.056135
(1282,1290)(377801,381773)(377000,382000)	AgamP4_3L	379500	10	0.047593
(1283,1294)(378330,382954)(378000,383000)	AgamP4_3L	380500	13	0.044360
(1286,1295)(379661,383295)(379000,384000)	AgamP4_3L	381500	11	0.049467
(1287,1306)(380125,384977)(380000,385000)	AgamP4_3L	382500	21	0.045225
(1290,1307)(381773,385335)(381000,386000)	AgamP4_3L	383500	19	0.046695
(1291,1310)(382184,386817)(382000,387000)	AgamP4_3L	384500	21	0.041782
(1295,1312)(383295,387858)(383000,388000)	AgamP4_3L	385500	19	0.034346
(1296,1317)(384026,388991)(384000,389000)	AgamP4_3L	386500	23	0.035321
(1307,1317)(385335,388991)(385000,390000)	AgamP4_3L	387500	12	0.029933
(1308,1317)(386209,388991)(386000,391000)	AgamP4_3L	388500	11	0.023837
(1311,1321)(387187,391359)(387000,392000)	AgamP4_3L	389500	12	0.019693
(1313,1321)(388642,391359)(388000,393000)	AgamP4_3L	390500	10	0.026222
(1318,1322)(391128,393994)(389000,394000)	AgamP4_3L	391500	6	0.006136
(1318,1329)(391128,394989)(390000,395000)	AgamP4_3L	392500	13	0.011427
(1318,1338)(391128,395935)(391000,396000)	AgamP4_3L	393500	22	0.014074
(1322,1344)(393994,396893)(392000,397000)	AgamP4_3L	394500	24	0.016368
(1322,1346)(393994,397549)(393000,398000)	AgamP4_3L	395500	26	0.017637
