region	chr	midPos	Nsites
(861,938)(149043,153866)(149000,154000)	AgamP4_X	151500	79	0.009508
(874,943)(150109,154954)(150000,155000)	AgamP4_X	152500	71	0.011268
(896,949)(151057,155830)(151000,156000)	AgamP4_X	153500	55	0.009982
(913,966)(152097,156935)(152000,157000)	AgamP4_X	154500	55	0.011992
(922,972)(153010,157936)(153000,158000)	AgamP4_X	155500	52	0.013147
(939,980)(154288,158950)(154000,159000)	AgamP4_X	156500	43	0.017432
(944,985)(155194,159951)(155000,160000)	AgamP4_X	157500	43	0.015625
(950,991)(156025,160992)(156000,161000)	AgamP4_X	158500	43	0.015692
(967,998)(157140,161853)(157000,162000)	AgamP4_X	159500	33	0.018674
(973,1006)(158148,162694)(158000,163000)	AgamP4_X	160500	35	0.018448
(981,1020)(159201,163874)(159000,164000)	AgamP4_X	161500	41	0.019945
(986,1025)(160120,164990)(160000,165000)	AgamP4_X	162500	41	0.030283
(992,1036)(161090,165947)(161000,166000)	AgamP4_X	163500	46	0.028163
(999,1046)(162297,166968)(162000,167000)	AgamP4_X	164500	49	0.026311
(1007,1048)(163013,167285)(163000,168000)	AgamP4_X	165500	43	0.026418
(1021,1060)(164138,168910)(164000,169000)	AgamP4_X	166500	41	0.026985
(1026,1082)(165019,169962)(165000,170000)	AgamP4_X	167500	58	0.024268
(1037,1100)(166158,170771)(166000,171000)	AgamP4_X	168500	65	0.022523
(1047,1118)(167263,171999)(167000,172000)	AgamP4_X	169500	73	0.024969
(1049,1129)(168006,172758)(168000,173000)	AgamP4_X	170500	82	0.024321
(1061,1143)(169020,173983)(169000,174000)	AgamP4_X	171500	84	0.022209
(1083,1163)(170021,174978)(170000,175000)	AgamP4_X	172500	82	0.015940
(1101,1178)(171002,175969)(171000,176000)	AgamP4_X	173500	79	0.014164
(1119,1196)(172059,176981)(172000,177000)	AgamP4_X	174500	79	0.009277
(1130,1201)(173223,177899)(173000,178000)	AgamP4_X	175500	73	0.009167
(1144,1218)(174070,178938)(174000,179000)	AgamP4_X	176500	76	0.008594
(1164,1231)(175048,179969)(175000,180000)	AgamP4_X	177500	69	0.008466
(1179,1247)(176074,180764)(176000,181000)	AgamP4_X	178500	70	0.008814
(1197,1257)(177234,181965)(177000,182000)	AgamP4_X	179500	62	0.006570
(1202,1262)(178220,182904)(178000,183000)	AgamP4_X	180500	62	0.005827
(1219,1269)(179041,183943)(179000,184000)	AgamP4_X	181500	52	0.005122
(1232,1280)(180099,184888)(180000,185000)	AgamP4_X	182500	50	0.005369
(1248,1286)(181170,185589)(181000,186000)	AgamP4_X	183500	40	0.004985
(1258,1294)(182454,186780)(182000,187000)	AgamP4_X	184500	38	0.007208
(1263,1299)(183034,187854)(183000,188000)	AgamP4_X	185500	38	0.005846
(1270,1310)(184054,188840)(184000,189000)	AgamP4_X	186500	42	0.013678
(1281,1315)(185081,189914)(185000,190000)	AgamP4_X	187500	36	0.016262
(1287,1323)(186030,190926)(186000,191000)	AgamP4_X	188500	38	0.017061
(1295,1339)(187028,191986)(187000,192000)	AgamP4_X	189500	46	0.017628
(1300,1349)(188134,192856)(188000,193000)	AgamP4_X	190500	51	0.017204
(1311,1356)(189182,193801)(189000,194000)	AgamP4_X	191500	47	0.015413
(1316,1363)(190254,194797)(190000,195000)	AgamP4_X	192500	49	0.014751
(1324,1364)(191054,195109)(191000,196000)	AgamP4_X	193500	42	0.021147
(1340,1370)(192101,196852)(192000,197000)	AgamP4_X	194500	32	0.021758
(1350,1383)(193269,197974)(193000,198000)	AgamP4_X	195500	35	0.023810
(1357,1392)(194053,198921)(194000,199000)	AgamP4_X	196500	37	0.019107
(1364,1397)(195109,199738)(195000,200000)	AgamP4_X	197500	35	0.022700
(1365,1400)(196321,200746)(196000,201000)	AgamP4_X	198500	37	0.014377
(1371,1410)(197003,201794)(197000,202000)	AgamP4_X	199500	41	0.011981
(1384,1419)(198004,202972)(198000,203000)	AgamP4_X	200500	37	0.008176
(1393,1426)(199044,203795)(199000,204000)	AgamP4_X	201500	35	0.008175
(1398,1440)(200203,204954)(200000,205000)	AgamP4_X	202500	44	0.012749
(1401,1452)(201000,205776)(201000,206000)	AgamP4_X	203500	53	0.012566
(1411,1460)(202092,206968)(202000,207000)	AgamP4_X	204500	51	0.013844
(1420,1478)(203126,207926)(203000,208000)	AgamP4_X	205500	60	0.022278
(1427,1507)(204235,208952)(204000,209000)	AgamP4_X	206500	82	0.023573
(1441,1522)(205002,209803)(205000,210000)	AgamP4_X	207500	83	0.021616
(1453,1535)(206004,210934)(206000,211000)	AgamP4_X	208500	84	0.030710
(1461,1555)(207002,211998)(207000,212000)	AgamP4_X	209500	96	0.029463
(1479,1574)(208051,212945)(208000,213000)	AgamP4_X	210500	97	0.028077
(1508,1585)(209001,213991)(209000,214000)	AgamP4_X	211500	79	0.029526
(1523,1593)(210220,214885)(210000,215000)	AgamP4_X	212500	72	0.030848
(1536,1598)(211005,215994)(211000,216000)	AgamP4_X	213500	64	0.023007
(1556,1613)(212114,216952)(212000,217000)	AgamP4_X	214500	59	0.026507
(1575,1619)(213163,217947)(213000,218000)	AgamP4_X	215500	46	0.023076
(1586,1632)(214052,218880)(214000,219000)	AgamP4_X	216500	48	0.018603
(1594,1639)(215351,219937)(215000,220000)	AgamP4_X	217500	47	0.016666
(1599,1648)(216043,220695)(216000,221000)	AgamP4_X	218500	51	0.013495
(1614,1651)(217156,221657)(217000,222000)	AgamP4_X	219500	39	0.007634
(1620,1655)(218191,222750)(218000,223000)	AgamP4_X	220500	37	0.008646
(1633,1672)(219110,223938)(219000,224000)	AgamP4_X	221500	41	0.047415
(1640,1681)(220026,224926)(220000,225000)	AgamP4_X	222500	43	0.045232
(1649,1691)(221310,225987)(221000,226000)	AgamP4_X	223500	44	0.041742
(1652,1698)(222279,226989)(222000,227000)	AgamP4_X	224500	48	0.041180
(1656,1709)(223206,227945)(223000,228000)	AgamP4_X	225500	55	0.037636
(1673,1729)(224197,228893)(224000,229000)	AgamP4_X	226500	58	0.010673
(1682,1733)(225151,229475)(225000,230000)	AgamP4_X	227500	53	0.012279
(1692,1740)(226220,230861)(226000,231000)	AgamP4_X	228500	50	0.013212
(1699,1743)(227247,231933)(227000,232000)	AgamP4_X	229500	46	0.009964
(1710,1752)(228171,232893)(228000,233000)	AgamP4_X	230500	44	0.011253
(1730,1757)(229106,233922)(229000,234000)	AgamP4_X	231500	29	0.008527
(1734,1762)(230127,234964)(230000,235000)	AgamP4_X	232500	30	0.008156
(1741,1770)(231132,235953)(231000,236000)	AgamP4_X	233500	31	0.005212
(1744,1779)(232165,236981)(232000,237000)	AgamP4_X	234500	37	0.009935
(1753,1793)(233167,237904)(233000,238000)	AgamP4_X	235500	42	0.009200
(1758,1817)(234222,238953)(234000,239000)	AgamP4_X	236500	61	0.012029
(1763,1830)(235657,239994)(235000,240000)	AgamP4_X	237500	69	0.015228
(1771,1848)(236089,240931)(236000,241000)	AgamP4_X	238500	79	0.013411
(1780,1872)(237102,241930)(237000,242000)	AgamP4_X	239500	94	0.009559
(1794,1898)(238225,242987)(238000,243000)	AgamP4_X	240500	106	0.010248
(1818,1918)(239082,243988)(239000,244000)	AgamP4_X	241500	102	0.010726
(1831,1934)(240014,244738)(240000,245000)	AgamP4_X	242500	105	0.008453
(1849,1950)(241023,245919)(241000,246000)	AgamP4_X	243500	103	0.010854
(1873,1967)(242051,246918)(242000,247000)	AgamP4_X	244500	96	0.014889
(1899,1986)(243026,247916)(243000,248000)	AgamP4_X	245500	89	0.014639
(1919,1995)(244290,248688)(244000,249000)	AgamP4_X	246500	78	0.012205
(1935,2002)(245038,249641)(245000,250000)	AgamP4_X	247500	69	0.014053
(1951,2008)(246018,250766)(246000,251000)	AgamP4_X	248500	59	0.013199
(1968,2012)(247021,251714)(247000,252000)	AgamP4_X	249500	46	0.009441
(1987,2025)(248037,252962)(248000,253000)	AgamP4_X	250500	40	0.009914
(1996,2033)(249272,253973)(249000,254000)	AgamP4_X	251500	39	0.013153
(2003,2053)(250130,254913)(250000,255000)	AgamP4_X	252500	52	0.012617
(2009,2068)(251450,255756)(251000,256000)	AgamP4_X	253500	61	0.012069
(2013,2081)(252119,256811)(252000,257000)	AgamP4_X	254500	70	0.014374
(2026,2095)(253181,257823)(253000,258000)	AgamP4_X	255500	71	0.018834
(2034,2103)(254001,258979)(254000,259000)	AgamP4_X	256500	71	0.036978
(2054,2110)(255079,259909)(255000,260000)	AgamP4_X	257500	58	0.040708
(2069,2132)(256012,260927)(256000,261000)	AgamP4_X	258500	65	0.037729
(2082,2153)(257043,261976)(257000,262000)	AgamP4_X	259500	73	0.031520
(2096,2168)(258102,262907)(258000,263000)	AgamP4_X	260500	74	0.027304
(2104,2178)(259028,263776)(259000,264000)	AgamP4_X	261500	76	0.010685
(2111,2189)(260044,264985)(260000,265000)	AgamP4_X	262500	80	0.014316
(2133,2213)(261005,265880)(261000,266000)	AgamP4_X	263500	82	0.015452
(2154,2220)(262026,266855)(262000,267000)	AgamP4_X	264500	68	0.018465
(2169,2233)(263313,267907)(263000,268000)	AgamP4_X	265500	66	0.018781
(2179,2239)(264111,268796)(264000,269000)	AgamP4_X	266500	62	0.019306
(2190,2252)(265047,269866)(265000,270000)	AgamP4_X	267500	64	0.014598
(2214,2272)(266148,270855)(266000,271000)	AgamP4_X	268500	60	0.010702
(2221,2293)(267113,271946)(267000,272000)	AgamP4_X	269500	74	0.013484
(2234,2315)(268156,272975)(268000,273000)	AgamP4_X	270500	83	0.012478
(2240,2323)(269026,273988)(269000,274000)	AgamP4_X	271500	85	0.012521
(2253,2352)(270005,274926)(270000,275000)	AgamP4_X	272500	101	0.010999
(2273,2362)(271036,275955)(271000,276000)	AgamP4_X	273500	91	0.016808
(2294,2379)(272215,276920)(272000,277000)	AgamP4_X	274500	87	0.015824
(2316,2397)(273284,277982)(273000,278000)	AgamP4_X	275500	83	0.015362
(2324,2406)(274060,278979)(274000,279000)	AgamP4_X	276500	84	0.017393
(2353,2424)(275167,279785)(275000,280000)	AgamP4_X	277500	73	0.022081
(2363,2440)(276138,280859)(276000,281000)	AgamP4_X	278500	79	0.013693
(2380,2462)(277032,281979)(277000,282000)	AgamP4_X	279500	84	0.009004
(2398,2478)(278094,282879)(278000,283000)	AgamP4_X	280500	82	0.008588
(2407,2498)(279025,283964)(279000,284000)	AgamP4_X	281500	93	0.009877
(2425,2509)(280107,284816)(280000,285000)	AgamP4_X	282500	86	0.009675
(2441,2515)(281366,285986)(281000,286000)	AgamP4_X	283500	76	0.011655
(2463,2528)(282027,286900)(282000,287000)	AgamP4_X	284500	67	0.014421
(2479,2540)(283003,287894)(283000,288000)	AgamP4_X	285500	63	0.019378
(2499,2551)(284059,288810)(284000,289000)	AgamP4_X	286500	54	0.015625
(2510,2558)(285068,289817)(285000,290000)	AgamP4_X	287500	50	0.014072
(2516,2573)(286153,290927)(286000,291000)	AgamP4_X	288500	59	0.010876
(2529,2581)(287280,291959)(287000,292000)	AgamP4_X	289500	54	0.010904
(2541,2588)(288265,292996)(288000,293000)	AgamP4_X	290500	49	0.005595
(2552,2601)(289055,293942)(289000,294000)	AgamP4_X	291500	51	0.006441
(2559,2609)(290077,294818)(290000,295000)	AgamP4_X	292500	52	0.007042
(2574,2620)(291059,295982)(291000,296000)	AgamP4_X	293500	48	0.011372
(2582,2623)(292196,296374)(292000,297000)	AgamP4_X	294500	43	0.013036
(2589,2630)(293029,297997)(293000,298000)	AgamP4_X	295500	43	0.016117
(2602,2639)(294005,298940)(294000,299000)	AgamP4_X	296500	39	0.016277
(2610,2642)(295132,299335)(295000,300000)	AgamP4_X	297500	34	0.016445
(2621,2655)(296098,300873)(296000,301000)	AgamP4_X	298500	36	0.009893
(2624,2670)(297142,301799)(297000,302000)	AgamP4_X	299500	48	0.007421
(2631,2674)(298140,302923)(298000,303000)	AgamP4_X	300500	45	0.005415
(2640,2684)(299324,303709)(299000,304000)	AgamP4_X	301500	46	0.004989
(2643,2692)(300096,304995)(300000,305000)	AgamP4_X	302500	51	0.004609
(2656,2703)(301057,305974)(301000,306000)	AgamP4_X	303500	49	0.005701
(2671,2711)(302551,306982)(302000,307000)	AgamP4_X	304500	42	0.003986
(2675,2731)(303087,307984)(303000,308000)	AgamP4_X	305500	58	0.002565
(2685,2748)(304289,308987)(304000,309000)	AgamP4_X	306500	65	0.003601
(2693,2768)(305159,309960)(305000,310000)	AgamP4_X	307500	77	0.007241
(2704,2774)(306162,310988)(306000,311000)	AgamP4_X	308500	72	0.008871
(2712,2784)(307202,311995)(307000,312000)	AgamP4_X	309500	74	0.010074
(2732,2790)(308079,312915)(308000,313000)	AgamP4_X	310500	60	0.012228
(2749,2803)(309027,313954)(309000,314000)	AgamP4_X	311500	56	0.013151
(2769,2815)(310034,314768)(310000,315000)	AgamP4_X	312500	48	0.008781
(2775,2832)(311001,315989)(311000,316000)	AgamP4_X	313500	59	0.010930
(2785,2849)(312310,316996)(312000,317000)	AgamP4_X	314500	66	0.010870
(2791,2854)(313022,317922)(313000,318000)	AgamP4_X	315500	65	0.014200
(2804,2870)(314003,318980)(314000,319000)	AgamP4_X	316500	68	0.011730
(2816,2886)(315102,319980)(315000,320000)	AgamP4_X	317500	72	0.010834
(2833,2895)(316044,320945)(316000,321000)	AgamP4_X	318500	64	0.008574
(2850,2903)(317008,321858)(317000,322000)	AgamP4_X	319500	55	0.007758
(2855,2923)(318121,322919)(318000,323000)	AgamP4_X	320500	70	0.006196
(2871,2935)(319024,323962)(319000,324000)	AgamP4_X	321500	66	0.008844
(2887,2953)(320008,324966)(320000,325000)	AgamP4_X	322500	68	0.008658
(2896,2968)(321028,325880)(321000,326000)	AgamP4_X	323500	74	0.006752
(2904,2987)(322064,326846)(322000,327000)	AgamP4_X	324500	85	0.008071
(2924,3004)(323012,327860)(323000,328000)	AgamP4_X	325500	82	0.006839
(2936,3011)(324147,328992)(324000,329000)	AgamP4_X	326500	77	0.005064
(2954,3021)(325068,329932)(325000,330000)	AgamP4_X	327500	69	0.005745
(2969,3043)(326088,330663)(326000,331000)	AgamP4_X	328500	76	0.021437
(2988,3056)(327059,331888)(327000,332000)	AgamP4_X	329500	70	0.020917
(3005,3066)(328119,332921)(328000,333000)	AgamP4_X	330500	63	0.024100
(3012,3078)(329004,333975)(329000,334000)	AgamP4_X	331500	68	0.027038
(3022,3084)(330012,334991)(330000,335000)	AgamP4_X	332500	64	0.031385
(3044,3094)(331027,335975)(331000,336000)	AgamP4_X	333500	52	0.020277
(3057,3106)(332008,336996)(332000,337000)	AgamP4_X	334500	51	0.021029
(3067,3116)(333126,337708)(333000,338000)	AgamP4_X	335500	51	0.017173
(3079,3139)(334009,338894)(334000,339000)	AgamP4_X	336500	62	0.008206
(3085,3148)(335014,339998)(335000,340000)	AgamP4_X	337500	65	0.005817
(3095,3157)(336032,340891)(336000,341000)	AgamP4_X	338500	64	0.004229
(3107,3158)(337151,341209)(337000,342000)	AgamP4_X	339500	53	0.004135
(3117,3171)(338030,342935)(338000,343000)	AgamP4_X	340500	56	0.005125
(3140,3184)(339037,343862)(339000,344000)	AgamP4_X	341500	46	0.006559
(3149,3192)(340102,344974)(340000,345000)	AgamP4_X	342500	45	0.013148
(3158,3207)(341209,345911)(341000,346000)	AgamP4_X	343500	51	0.014014
(3159,3223)(342009,346911)(342000,347000)	AgamP4_X	344500	66	0.013246
(3172,3238)(343011,347976)(343000,348000)	AgamP4_X	345500	68	0.014312
(3185,3256)(344015,348986)(344000,349000)	AgamP4_X	346500	73	0.013805
(3193,3280)(345000,349983)(345000,350000)	AgamP4_X	347500	89	0.010254
(3208,3299)(346126,350860)(346000,351000)	AgamP4_X	348500	93	0.009134
(3224,3311)(347139,351671)(347000,352000)	AgamP4_X	349500	89	0.008612
(3239,3328)(348022,352991)(348000,353000)	AgamP4_X	350500	91	0.008531
(3257,3345)(349089,353933)(349000,354000)	AgamP4_X	351500	90	0.012649
(3281,3364)(350077,354833)(350000,355000)	AgamP4_X	352500	85	0.011606
(3300,3386)(351007,355927)(351000,356000)	AgamP4_X	353500	88	0.011959
(3312,3396)(352170,356918)(352000,357000)	AgamP4_X	354500	86	0.012421
(3329,3410)(353058,357988)(353000,358000)	AgamP4_X	355500	83	0.011576
(3346,3431)(354018,358994)(354000,359000)	AgamP4_X	356500	87	0.007736
(3365,3437)(355066,359813)(355000,360000)	AgamP4_X	357500	74	0.009502
(3387,3447)(356022,360781)(356000,361000)	AgamP4_X	358500	62	0.008814
(3397,3457)(357032,361751)(357000,362000)	AgamP4_X	359500	62	0.008569
