region	chr	midPos	Nsites
(911,920)(89006,89559)(89000,94000)	AgamP4_2L	91500	11	0.000509
(921,923)(95514,95826)(91000,96000)	AgamP4_2L	93500	4	0.010457
(921,933)(95514,96624)(92000,97000)	AgamP4_2L	94500	14	0.005849
(921,960)(95514,97995)(93000,98000)	AgamP4_2L	95500	41	0.003522
(921,988)(95514,98976)(94000,99000)	AgamP4_2L	96500	69	0.000245
(921,1002)(95514,99822)(95000,100000)	AgamP4_2L	97500	83	0.001003
(924,1010)(96035,100881)(96000,101000)	AgamP4_2L	98500	88	0.001709
(934,1020)(97212,101918)(97000,102000)	AgamP4_2L	99500	88	0.002777
(961,1020)(98016,101918)(98000,103000)	AgamP4_2L	100500	61	0.002977
(989,1036)(99059,103891)(99000,104000)	AgamP4_2L	101500	49	0.005314
(1003,1039)(100201,104100)(100000,105000)	AgamP4_2L	102500	38	0.004977
(1011,1039)(101012,104100)(101000,106000)	AgamP4_2L	103500	30	0.003476
(1021,1056)(103139,106994)(102000,107000)	AgamP4_2L	104500	37	-0.000400
(1021,1070)(103139,107895)(103000,108000)	AgamP4_2L	105500	51	0.001414
(1037,1086)(104016,108864)(104000,109000)	AgamP4_2L	106500	51	0.004650
(1040,1104)(106160,109979)(105000,110000)	AgamP4_2L	107500	66	0.003395
(1040,1112)(106160,110802)(106000,111000)	AgamP4_2L	108500	74	0.004110
(1057,1113)(107011,111893)(107000,112000)	AgamP4_2L	109500	58	0.005600
(1071,1115)(108216,112285)(108000,113000)	AgamP4_2L	110500	46	0.005455
(1087,1115)(109052,112285)(109000,114000)	AgamP4_2L	111500	30	0.003433
(1105,1115)(110023,112285)(110000,115000)	AgamP4_2L	112500	12	0.012057
(1113,1115)(111893,112285)(111000,116000)	AgamP4_2L	113500	4	0.014646
(1114,1116)(112058,116914)(112000,117000)	AgamP4_2L	114500	4	0.007924
(1116,1121)(116914,117953)(113000,118000)	AgamP4_2L	115500	7	0.007511
(1116,1123)(116914,118410)(114000,119000)	AgamP4_2L	116500	9	0.008028
(1116,1128)(116914,119338)(115000,120000)	AgamP4_2L	117500	14	0.005714
(1116,1142)(116914,120997)(116000,121000)	AgamP4_2L	118500	28	0.004447
(1117,1145)(117341,121734)(117000,122000)	AgamP4_2L	119500	30	0.004152
(1122,1145)(118384,121734)(118000,123000)	AgamP4_2L	120500	25	0.003676
(1124,1145)(119061,121734)(119000,124000)	AgamP4_2L	121500	23	0.002880
(1129,1145)(120000,121734)(120000,125000)	AgamP4_2L	122500	18	0.003550
(1143,1160)(121005,125933)(121000,126000)	AgamP4_2L	123500	19	0.001822
(1146,1185)(125564,126979)(122000,127000)	AgamP4_2L	124500	41	0.002164
(1146,1206)(125564,127939)(123000,128000)	AgamP4_2L	125500	62	0.001285
(1146,1218)(125564,128613)(124000,129000)	AgamP4_2L	126500	74	0.001640
(1146,1218)(125564,128613)(125000,130000)	AgamP4_2L	127500	74	0.001640
(1161,1218)(126003,128613)(126000,131000)	AgamP4_2L	128500	59	0.001702
(1186,1218)(127005,128613)(127000,132000)	AgamP4_2L	129500	34	0.000934
(1207,1218)(128010,128613)(128000,133000)	AgamP4_2L	130500	13	0.003728
(1219,1228)(134266,134892)(130000,135000)	AgamP4_2L	132500	11	0.001758
(1219,1250)(134266,135966)(131000,136000)	AgamP4_2L	133500	33	-0.000547
(1219,1259)(134266,136673)(132000,137000)	AgamP4_2L	134500	42	0.002210
(1219,1265)(134266,137850)(133000,138000)	AgamP4_2L	135500	48	0.003513
(1219,1265)(134266,137850)(134000,139000)	AgamP4_2L	136500	48	0.003513
(1229,1265)(135069,137850)(135000,140000)	AgamP4_2L	137500	38	0.003953
(1251,1265)(136025,137850)(136000,141000)	AgamP4_2L	138500	16	0.010039
(1260,1265)(137610,137850)(137000,142000)	AgamP4_2L	139500	7	0.010558
(1266,1284)(144113,144955)(140000,145000)	AgamP4_2L	142500	20	-0.001935
(1266,1301)(144113,145882)(141000,146000)	AgamP4_2L	143500	37	0.000082
(1266,1307)(144113,146277)(142000,147000)	AgamP4_2L	144500	43	0.000481
(1266,1308)(144113,147584)(143000,148000)	AgamP4_2L	145500	44	0.000488
(1266,1313)(144113,148764)(144000,149000)	AgamP4_2L	146500	49	0.002437
(1285,1320)(145032,149900)(145000,150000)	AgamP4_2L	147500	37	0.004116
(1302,1335)(146046,150972)(146000,151000)	AgamP4_2L	148500	35	0.005492
(1308,1361)(147584,151938)(147000,152000)	AgamP4_2L	149500	55	0.004229
(1309,1391)(148336,152916)(148000,153000)	AgamP4_2L	150500	84	0.001926
(1314,1424)(149107,153962)(149000,154000)	AgamP4_2L	151500	112	-0.000054
(1321,1452)(150221,154915)(150000,155000)	AgamP4_2L	152500	133	0.001136
(1336,1460)(151031,155874)(151000,156000)	AgamP4_2L	153500	126	0.000321
(1362,1468)(152016,156968)(152000,157000)	AgamP4_2L	154500	108	-0.000499
(1392,1472)(153003,157486)(153000,158000)	AgamP4_2L	155500	82	0.000099
(1425,1481)(154068,158951)(154000,159000)	AgamP4_2L	156500	58	0.003251
(1453,1494)(155178,159942)(155000,160000)	AgamP4_2L	157500	43	0.004112
(1461,1506)(156199,160999)(156000,161000)	AgamP4_2L	158500	47	0.005784
(1469,1525)(157084,161949)(157000,162000)	AgamP4_2L	159500	58	0.006956
(1473,1532)(158400,162859)(158000,163000)	AgamP4_2L	160500	61	0.007803
(1482,1546)(159001,163820)(159000,164000)	AgamP4_2L	161500	66	0.005653
(1495,1554)(160368,164973)(160000,165000)	AgamP4_2L	162500	61	0.003448
(1507,1565)(161166,165990)(161000,166000)	AgamP4_2L	163500	60	0.001789
(1526,1580)(162053,166641)(162000,167000)	AgamP4_2L	164500	56	0.000092
(1533,1595)(163035,167969)(163000,168000)	AgamP4_2L	165500	64	0.000523
(1547,1619)(164200,168998)(164000,169000)	AgamP4_2L	166500	74	-0.000025
(1555,1651)(165058,169999)(165000,170000)	AgamP4_2L	167500	98	0.001054
(1566,1678)(166112,170883)(166000,171000)	AgamP4_2L	168500	114	0.003458
(1581,1686)(167018,171818)(167000,172000)	AgamP4_2L	169500	107	0.003790
(1596,1690)(168003,172257)(168000,173000)	AgamP4_2L	170500	96	0.002680
(1620,1692)(169004,173978)(169000,174000)	AgamP4_2L	171500	74	0.004290
(1652,1706)(170055,174735)(170000,175000)	AgamP4_2L	172500	56	0.004533
(1679,1717)(171055,175918)(171000,176000)	AgamP4_2L	173500	40	0.000410
(1687,1730)(172009,176932)(172000,177000)	AgamP4_2L	174500	45	0.000236
(1691,1744)(173892,177930)(173000,178000)	AgamP4_2L	175500	55	-0.000484
(1693,1759)(174046,178994)(174000,179000)	AgamP4_2L	176500	68	-0.001124
(1707,1780)(175051,179935)(175000,180000)	AgamP4_2L	177500	75	-0.001784
(1718,1787)(176020,180853)(176000,181000)	AgamP4_2L	178500	71	-0.001935
(1731,1797)(177002,181824)(177000,182000)	AgamP4_2L	179500	68	-0.002591
(1745,1818)(178078,182988)(178000,183000)	AgamP4_2L	180500	75	-0.001481
(1760,1818)(179042,182988)(179000,184000)	AgamP4_2L	181500	60	-0.000839
(1781,1829)(180268,184953)(180000,185000)	AgamP4_2L	182500	50	0.000127
(1788,1849)(181108,185910)(181000,186000)	AgamP4_2L	183500	63	0.000779
(1798,1863)(182033,186944)(182000,187000)	AgamP4_2L	184500	67	0.000116
(1819,1874)(184290,187931)(183000,188000)	AgamP4_2L	185500	57	0.000798
(1819,1896)(184290,188956)(184000,189000)	AgamP4_2L	186500	79	0.002373
(1830,1906)(185092,189980)(185000,190000)	AgamP4_2L	187500	78	0.002280
(1850,1906)(186018,189980)(186000,191000)	AgamP4_2L	188500	58	0.002270
(1864,1911)(187114,191369)(187000,192000)	AgamP4_2L	189500	49	0.005748
(1875,1911)(188043,191369)(188000,193000)	AgamP4_2L	190500	38	0.006697
(1897,1916)(189097,193755)(189000,194000)	AgamP4_2L	191500	21	0.004908
(1907,1923)(191088,194959)(190000,195000)	AgamP4_2L	192500	18	0.008048
(1907,1939)(191088,195804)(191000,196000)	AgamP4_2L	193500	34	0.012612
(1912,1953)(193399,196972)(192000,197000)	AgamP4_2L	194500	43	0.011557
(1912,1955)(193399,197888)(193000,198000)	AgamP4_2L	195500	45	0.011637
(1917,1955)(194404,197888)(194000,199000)	AgamP4_2L	196500	40	0.012560
(1924,1959)(195204,199999)(195000,200000)	AgamP4_2L	197500	37	0.015504
(1940,1965)(196053,200629)(196000,201000)	AgamP4_2L	198500	27	0.012390
(1954,1973)(197859,201954)(197000,202000)	AgamP4_2L	199500	21	0.014218
(1956,1981)(199453,202935)(198000,203000)	AgamP4_2L	200500	27	0.013067
(1956,1999)(199453,203951)(199000,204000)	AgamP4_2L	201500	45	0.009813
(1960,2008)(200288,204815)(200000,205000)	AgamP4_2L	202500	50	0.005871
(1966,2012)(201390,205862)(201000,206000)	AgamP4_2L	203500	48	0.006337
(1974,2012)(202068,205862)(202000,207000)	AgamP4_2L	204500	40	0.005785
(1982,2023)(203009,207883)(203000,208000)	AgamP4_2L	205500	43	0.004540
(2000,2026)(204212,208464)(204000,209000)	AgamP4_2L	206500	28	0.003033
(2009,2029)(205197,209838)(205000,210000)	AgamP4_2L	207500	22	0.003812
(2013,2036)(207056,210989)(206000,211000)	AgamP4_2L	208500	25	0.002678
(2013,2044)(207056,211893)(207000,212000)	AgamP4_2L	209500	33	0.007235
(2024,2047)(208023,212925)(208000,213000)	AgamP4_2L	210500	25	0.012182
(2027,2058)(209004,213652)(209000,214000)	AgamP4_2L	211500	33	0.017537
(2030,2060)(210286,214946)(210000,215000)	AgamP4_2L	212500	32	0.018928
(2037,2064)(211118,215920)(211000,216000)	AgamP4_2L	213500	29	0.023010
(2045,2074)(212634,216967)(212000,217000)	AgamP4_2L	214500	31	0.017418
(2048,2100)(213141,217957)(213000,218000)	AgamP4_2L	215500	54	0.009636
(2059,2109)(214020,218961)(214000,219000)	AgamP4_2L	216500	52	0.003620
(2061,2119)(215121,219906)(215000,220000)	AgamP4_2L	217500	60	0.004180
(2065,2126)(216027,220958)(216000,221000)	AgamP4_2L	218500	63	0.003846
(2075,2132)(217036,221760)(217000,222000)	AgamP4_2L	219500	59	0.005043
(2101,2140)(218146,222664)(218000,223000)	AgamP4_2L	220500	41	0.005766
(2110,2148)(219238,223841)(219000,224000)	AgamP4_2L	221500	40	0.009712
(2120,2159)(220011,224793)(220000,225000)	AgamP4_2L	222500	41	0.010020
(2127,2165)(221222,225787)(221000,226000)	AgamP4_2L	223500	40	0.009940
(2133,2169)(222289,226996)(222000,227000)	AgamP4_2L	224500	38	0.009285
(2141,2182)(223014,227949)(223000,228000)	AgamP4_2L	225500	43	0.013837
(2149,2195)(224015,228952)(224000,229000)	AgamP4_2L	226500	48	0.012216
(2160,2210)(225163,229990)(225000,230000)	AgamP4_2L	227500	52	0.015168
(2166,2223)(226950,230976)(226000,231000)	AgamP4_2L	228500	59	0.015150
(2170,2230)(227009,231981)(227000,232000)	AgamP4_2L	229500	62	0.014887
(2183,2244)(228052,232937)(228000,233000)	AgamP4_2L	230500	63	0.010668
(2196,2245)(229027,233042)(229000,234000)	AgamP4_2L	231500	51	0.010995
(2211,2245)(230057,233042)(230000,235000)	AgamP4_2L	232500	36	0.005888
(2224,2245)(231074,233042)(231000,236000)	AgamP4_2L	233500	23	0.003934
(2231,2245)(232040,233042)(232000,237000)	AgamP4_2L	234500	16	0.000605
(2245,2259)(233042,237886)(233000,238000)	AgamP4_2L	235500	16	0.004605
(2246,2269)(237073,238775)(234000,239000)	AgamP4_2L	236500	25	0.001047
(2246,2269)(237073,238775)(235000,240000)	AgamP4_2L	237500	25	0.001047
(2246,2272)(237073,240890)(236000,241000)	AgamP4_2L	238500	28	0.000925
(2246,2273)(237073,241025)(237000,242000)	AgamP4_2L	239500	29	0.000830
(2260,2273)(238085,241025)(238000,243000)	AgamP4_2L	240500	15	-0.001711
(2270,2273)(240524,241025)(239000,244000)	AgamP4_2L	241500	5	-0.001809
(2270,2279)(240524,244296)(240000,245000)	AgamP4_2L	242500	11	0.003950
(2273,2285)(241025,245974)(241000,246000)	AgamP4_2L	243500	14	0.010115
(2274,2288)(244035,246807)(242000,247000)	AgamP4_2L	244500	16	0.008944
(2274,2291)(244035,247347)(243000,248000)	AgamP4_2L	245500	19	0.007009
(2274,2293)(244035,248971)(244000,249000)	AgamP4_2L	246500	21	0.007179
(2280,2301)(245487,249798)(245000,250000)	AgamP4_2L	247500	23	0.007892
(2286,2314)(246197,250415)(246000,251000)	AgamP4_2L	248500	30	0.011520
(2289,2314)(247088,250415)(247000,252000)	AgamP4_2L	249500	27	0.012342
(2292,2314)(248476,250415)(248000,253000)	AgamP4_2L	250500	24	0.013821
(2294,2314)(249014,250415)(249000,254000)	AgamP4_2L	251500	22	0.014461
(2302,2329)(250022,254971)(250000,255000)	AgamP4_2L	252500	29	0.015927
(2315,2337)(254084,255970)(251000,256000)	AgamP4_2L	253500	24	0.013194
(2315,2352)(254084,256946)(252000,257000)	AgamP4_2L	254500	39	0.011885
(2315,2370)(254084,257907)(253000,258000)	AgamP4_2L	255500	57	0.011827
(2315,2386)(254084,258979)(254000,259000)	AgamP4_2L	256500	73	0.009001
(2330,2398)(255056,259966)(255000,260000)	AgamP4_2L	257500	70	0.010760
(2338,2402)(256154,260352)(256000,261000)	AgamP4_2L	258500	66	0.010844
(2353,2402)(257065,260352)(257000,262000)	AgamP4_2L	259500	51	0.011087
(2371,2402)(258142,260352)(258000,263000)	AgamP4_2L	260500	33	0.010828
(2387,2402)(259075,260352)(259000,264000)	AgamP4_2L	261500	17	0.020590
(2399,2402)(260002,260352)(260000,265000)	AgamP4_2L	262500	5	0.017447
(2403,2404)(267716,267983)(263000,268000)	AgamP4_2L	265500	3	0.001814
(2403,2412)(267716,268766)(264000,269000)	AgamP4_2L	266500	11	0.008987
(2403,2421)(267716,269871)(265000,270000)	AgamP4_2L	267500	20	0.006640
(2403,2426)(267716,270875)(266000,271000)	AgamP4_2L	268500	25	0.009856
(2403,2433)(267716,271795)(267000,272000)	AgamP4_2L	269500	32	0.009795
(2405,2442)(268034,272849)(268000,273000)	AgamP4_2L	270500	39	0.009886
(2413,2448)(269008,273799)(269000,274000)	AgamP4_2L	271500	37	0.010830
(2422,2461)(270169,274905)(270000,275000)	AgamP4_2L	272500	41	0.012674
(2427,2462)(271105,275558)(271000,276000)	AgamP4_2L	273500	37	0.011476
(2434,2466)(272529,276310)(272000,277000)	AgamP4_2L	274500	34	0.014704
(2443,2468)(273217,277985)(273000,278000)	AgamP4_2L	275500	27	0.016497
(2449,2477)(274001,278996)(274000,279000)	AgamP4_2L	276500	30	0.014557
(2462,2491)(275558,279952)(275000,280000)	AgamP4_2L	277500	31	0.012407
(2463,2499)(276259,280957)(276000,281000)	AgamP4_2L	278500	38	0.012610
(2467,2502)(277859,281139)(277000,282000)	AgamP4_2L	279500	37	0.009176
(2469,2507)(278164,282974)(278000,283000)	AgamP4_2L	280500	40	0.010271
(2478,2516)(279004,283259)(279000,284000)	AgamP4_2L	281500	40	0.008946
(2492,2516)(280531,283259)(280000,285000)	AgamP4_2L	282500	26	0.010105
(2500,2516)(281002,283259)(281000,286000)	AgamP4_2L	283500	18	0.007906
(2503,2525)(282006,286921)(282000,287000)	AgamP4_2L	284500	24	0.008431
(2508,2555)(283016,287999)(283000,288000)	AgamP4_2L	285500	49	0.006571
(2517,2578)(286599,288930)(284000,289000)	AgamP4_2L	286500	63	0.005351
(2517,2596)(286599,289877)(285000,290000)	AgamP4_2L	287500	81	0.006962
(2517,2614)(286599,290997)(286000,291000)	AgamP4_2L	288500	99	0.006357
(2526,2628)(287048,291986)(287000,292000)	AgamP4_2L	289500	104	0.006231
(2556,2639)(288065,292906)(288000,293000)	AgamP4_2L	290500	85	0.005441
(2579,2645)(289075,293867)(289000,294000)	AgamP4_2L	291500	68	0.006136
(2597,2662)(290318,294898)(290000,295000)	AgamP4_2L	292500	67	0.003720
(2615,2690)(291636,295983)(291000,296000)	AgamP4_2L	293500	77	0.002331
(2629,2700)(292134,296983)(292000,297000)	AgamP4_2L	294500	73	0.001090
(2640,2701)(293115,297009)(293000,298000)	AgamP4_2L	295500	63	0.001115
(2646,2709)(294017,298997)(294000,299000)	AgamP4_2L	296500	65	0.001413
(2663,2718)(295002,299933)(295000,300000)	AgamP4_2L	297500	57	0.002083
(2691,2726)(296083,300908)(296000,301000)	AgamP4_2L	298500	37	0.005062
(2701,2727)(297009,301123)(297000,302000)	AgamP4_2L	299500	28	0.007964
(2702,2738)(298117,302993)(298000,303000)	AgamP4_2L	300500	38	0.007865
(2710,2748)(299140,303978)(299000,304000)	AgamP4_2L	301500	40	0.020667
(2719,2764)(300010,304996)(300000,305000)	AgamP4_2L	302500	47	0.025319
(2727,2773)(301123,305995)(301000,306000)	AgamP4_2L	303500	48	0.028550
(2728,2791)(302544,306979)(302000,307000)	AgamP4_2L	304500	65	0.021781
(2739,2813)(303016,307783)(303000,308000)	AgamP4_2L	305500	76	0.021482
(2749,2815)(304023,308460)(304000,309000)	AgamP4_2L	306500	68	0.016589
(2765,2815)(305007,308460)(305000,310000)	AgamP4_2L	307500	52	0.012683
(2774,2822)(306062,310949)(306000,311000)	AgamP4_2L	308500	50	0.011589
(2792,2823)(307081,311105)(307000,312000)	AgamP4_2L	309500	33	0.014457
(2814,2827)(308383,312955)(308000,313000)	AgamP4_2L	310500	15	0.014118
(2816,2832)(310407,313982)(309000,314000)	AgamP4_2L	311500	18	0.011694
(2816,2844)(310407,314988)(310000,315000)	AgamP4_2L	312500	30	0.010876
(2823,2864)(311105,315956)(311000,316000)	AgamP4_2L	313500	43	0.007310
(2824,2876)(312539,316970)(312000,317000)	AgamP4_2L	314500	54	0.007207
(2828,2885)(313184,317977)(313000,318000)	AgamP4_2L	315500	59	0.005253
(2833,2898)(314006,318717)(314000,319000)	AgamP4_2L	316500	67	0.004974
(2845,2909)(315078,319986)(315000,320000)	AgamP4_2L	317500	66	0.004448
(2865,2921)(316088,320937)(316000,321000)	AgamP4_2L	318500	58	0.004898
(2877,2933)(317172,321794)(317000,322000)	AgamP4_2L	319500	58	0.003542
(2886,2933)(318076,321794)(318000,323000)	AgamP4_2L	320500	49	0.004236
(2899,2933)(319126,321794)(319000,324000)	AgamP4_2L	321500	36	0.004884
(2910,2944)(320129,324888)(320000,325000)	AgamP4_2L	322500	36	0.005673
(2922,2958)(321000,325711)(321000,326000)	AgamP4_2L	323500	38	0.005699
(2934,2972)(324388,326973)(322000,327000)	AgamP4_2L	324500	40	0.008929
(2934,2984)(324388,327800)(323000,328000)	AgamP4_2L	325500	52	0.009673
(2934,2989)(324388,328879)(324000,329000)	AgamP4_2L	326500	57	0.010938
(2945,3004)(325082,329820)(325000,330000)	AgamP4_2L	327500	61	0.011647
(2959,3012)(326043,330958)(326000,331000)	AgamP4_2L	328500	55	0.012428
(2973,3021)(327008,331897)(327000,332000)	AgamP4_2L	329500	50	0.012530
(2985,3029)(328250,332783)(328000,333000)	AgamP4_2L	330500	46	0.011517
(2990,3038)(329061,333859)(329000,334000)	AgamP4_2L	331500	50	0.007962
(3005,3050)(330076,334983)(330000,335000)	AgamP4_2L	332500	47	0.002985
(3013,3059)(331017,335571)(331000,336000)	AgamP4_2L	333500	48	0.006744
(3022,3063)(332028,336936)(332000,337000)	AgamP4_2L	334500	43	0.006758
(3030,3079)(333367,337915)(333000,338000)	AgamP4_2L	335500	51	0.006338
(3039,3085)(334085,338666)(334000,339000)	AgamP4_2L	336500	48	0.006863
(3051,3086)(335011,339805)(335000,340000)	AgamP4_2L	337500	37	0.009514
(3060,3090)(336772,340716)(336000,341000)	AgamP4_2L	338500	32	0.005279
(3064,3096)(337003,341955)(337000,342000)	AgamP4_2L	339500	34	0.005475
(3080,3097)(338241,342025)(338000,343000)	AgamP4_2L	340500	19	0.005932
(3086,3097)(339805,342025)(339000,344000)	AgamP4_2L	341500	13	0.007659
(3087,3100)(340079,344465)(340000,345000)	AgamP4_2L	342500	15	0.006413
(3091,3101)(341655,345343)(341000,346000)	AgamP4_2L	343500	12	0.004494
(3097,3101)(342025,345343)(342000,347000)	AgamP4_2L	344500	6	-0.001673
(3098,3110)(344314,347972)(343000,348000)	AgamP4_2L	345500	14	0.000958
(3098,3130)(344314,348969)(344000,349000)	AgamP4_2L	346500	34	0.002834
(3101,3149)(345343,349870)(345000,350000)	AgamP4_2L	347500	50	0.007203
(3102,3167)(347125,350966)(346000,351000)	AgamP4_2L	348500	67	0.007056
(3102,3182)(347125,351979)(347000,352000)	AgamP4_2L	349500	82	0.005650
(3111,3192)(348032,352924)(348000,353000)	AgamP4_2L	350500	83	0.006778
(3131,3196)(349004,353510)(349000,354000)	AgamP4_2L	351500	67	0.007985
(3150,3213)(350154,354959)(350000,355000)	AgamP4_2L	352500	65	0.008429
(3168,3221)(351013,355633)(351000,356000)	AgamP4_2L	353500	55	0.008156
