region	chr	midPos	Nsites
(1417,1451)(199084,203914)(199000,204000)	AgamP4_X	201500	36	0.012554
(1418,1466)(200203,204954)(200000,205000)	AgamP4_X	202500	50	0.010384
(1421,1477)(201030,205991)(201000,206000)	AgamP4_X	203500	58	0.009036
(1429,1481)(202183,206343)(202000,207000)	AgamP4_X	204500	54	0.007950
(1437,1500)(203097,207974)(203000,208000)	AgamP4_X	205500	65	0.008753
(1452,1515)(204037,208879)(204000,209000)	AgamP4_X	206500	65	0.006792
(1467,1529)(205002,209744)(205000,210000)	AgamP4_X	207500	64	0.006605
(1478,1539)(206081,210928)(206000,211000)	AgamP4_X	208500	63	0.005676
(1482,1553)(207068,211670)(207000,212000)	AgamP4_X	209500	73	0.007509
(1501,1573)(208067,212945)(208000,213000)	AgamP4_X	210500	74	0.009502
(1516,1585)(209001,213991)(209000,214000)	AgamP4_X	211500	71	0.011510
(1530,1593)(210262,214885)(210000,215000)	AgamP4_X	212500	65	0.015333
(1540,1596)(211010,215969)(211000,216000)	AgamP4_X	213500	58	0.017417
(1554,1611)(212014,216952)(212000,217000)	AgamP4_X	214500	59	0.015859
(1574,1622)(213080,217956)(213000,218000)	AgamP4_X	215500	50	0.015260
(1586,1634)(214071,218880)(214000,219000)	AgamP4_X	216500	50	0.012304
(1594,1639)(215399,219937)(215000,220000)	AgamP4_X	217500	47	0.008130
(1597,1643)(216043,220695)(216000,221000)	AgamP4_X	218500	48	0.007956
(1612,1645)(217279,221499)(217000,222000)	AgamP4_X	219500	35	0.006224
(1623,1653)(218013,222750)(218000,223000)	AgamP4_X	220500	32	0.003858
(1635,1667)(219580,223980)(219000,224000)	AgamP4_X	221500	34	0.004342
(1640,1677)(220332,224926)(220000,225000)	AgamP4_X	222500	39	0.003120
(1644,1690)(221310,225953)(221000,226000)	AgamP4_X	223500	48	0.001771
(1646,1702)(222144,226986)(222000,227000)	AgamP4_X	224500	58	0.003156
(1654,1713)(223216,227945)(223000,228000)	AgamP4_X	225500	61	0.004217
(1668,1730)(224048,228828)(224000,229000)	AgamP4_X	226500	64	0.006559
(1678,1733)(225130,229475)(225000,230000)	AgamP4_X	227500	57	0.011986
(1691,1741)(226077,230727)(226000,231000)	AgamP4_X	228500	52	0.015132
(1703,1742)(227042,231933)(227000,232000)	AgamP4_X	229500	41	0.015516
(1714,1748)(228125,232893)(228000,233000)	AgamP4_X	230500	36	0.015923
(1731,1753)(229106,233922)(229000,234000)	AgamP4_X	231500	24	0.016713
(1734,1757)(230069,234964)(230000,235000)	AgamP4_X	232500	25	0.006665
(1742,1771)(231933,235953)(231000,236000)	AgamP4_X	233500	31	0.003844
(1743,1776)(232302,236970)(232000,237000)	AgamP4_X	234500	35	0.006133
(1749,1787)(233267,237586)(233000,238000)	AgamP4_X	235500	40	0.003142
(1754,1804)(234222,238953)(234000,239000)	AgamP4_X	236500	52	0.004943
(1758,1815)(235302,239825)(235000,240000)	AgamP4_X	237500	59	0.006600
(1772,1833)(236184,240990)(236000,241000)	AgamP4_X	238500	63	0.008688
(1777,1847)(237132,241930)(237000,242000)	AgamP4_X	239500	72	0.008340
(1788,1868)(238225,242987)(238000,243000)	AgamP4_X	240500	82	0.010336
(1805,1884)(239017,243929)(239000,244000)	AgamP4_X	241500	81	0.013181
(1816,1897)(240014,244836)(240000,245000)	AgamP4_X	242500	83	0.014686
(1834,1909)(241031,245959)(241000,246000)	AgamP4_X	243500	77	0.017395
(1848,1929)(242051,246993)(242000,247000)	AgamP4_X	244500	83	0.017735
(1869,1950)(243026,247943)(243000,248000)	AgamP4_X	245500	83	0.016251
(1885,1956)(244290,248504)(244000,249000)	AgamP4_X	246500	73	0.013271
(1898,1965)(245046,249671)(245000,250000)	AgamP4_X	247500	69	0.010788
(1910,1968)(246071,250997)(246000,251000)	AgamP4_X	248500	60	0.006857
(1930,1975)(247030,251663)(247000,252000)	AgamP4_X	249500	47	0.002527
(1951,1981)(248247,252962)(248000,253000)	AgamP4_X	250500	32	0.001953
(1957,1992)(249370,253973)(249000,254000)	AgamP4_X	251500	37	0.006402
(1966,2006)(250130,254929)(250000,255000)	AgamP4_X	252500	42	0.008377
(1969,2019)(251087,255924)(251000,256000)	AgamP4_X	253500	52	0.007639
(1976,2031)(252223,256688)(252000,257000)	AgamP4_X	254500	57	0.008047
(1982,2044)(253092,257842)(253000,258000)	AgamP4_X	255500	64	0.008061
(1993,2053)(254001,258979)(254000,259000)	AgamP4_X	256500	62	0.005990
(2007,2058)(255053,259951)(255000,260000)	AgamP4_X	257500	53	0.005153
(2020,2077)(256065,260927)(256000,261000)	AgamP4_X	258500	59	0.004869
(2032,2092)(257062,261995)(257000,262000)	AgamP4_X	259500	62	0.006251
(2045,2115)(258361,262939)(258000,263000)	AgamP4_X	260500	72	0.010781
(2054,2127)(259003,263914)(259000,264000)	AgamP4_X	261500	75	0.010311
(2059,2138)(260044,264985)(260000,265000)	AgamP4_X	262500	81	0.009619
(2078,2158)(261005,265840)(261000,266000)	AgamP4_X	263500	82	0.012134
(2093,2169)(262026,266855)(262000,267000)	AgamP4_X	264500	78	0.012372
(2116,2182)(263148,267851)(263000,268000)	AgamP4_X	265500	68	0.009895
(2128,2187)(264111,268796)(264000,269000)	AgamP4_X	266500	61	0.013082
(2139,2201)(265050,269866)(265000,270000)	AgamP4_X	267500	64	0.013094
(2159,2212)(266045,270855)(266000,271000)	AgamP4_X	268500	55	0.013314
(2170,2236)(267058,271884)(267000,272000)	AgamP4_X	269500	68	0.011528
(2183,2262)(268428,272975)(268000,273000)	AgamP4_X	270500	81	0.017083
(2188,2269)(269008,273875)(269000,274000)	AgamP4_X	271500	83	0.015284
(2202,2296)(270053,274926)(270000,275000)	AgamP4_X	272500	96	0.012542
(2213,2302)(271007,275943)(271000,276000)	AgamP4_X	273500	91	0.012987
(2237,2318)(272054,276920)(272000,277000)	AgamP4_X	274500	83	0.012846
(2263,2339)(273110,277982)(273000,278000)	AgamP4_X	275500	78	0.007002
(2270,2352)(274016,278979)(274000,279000)	AgamP4_X	276500	84	0.008529
(2297,2368)(275178,279998)(275000,280000)	AgamP4_X	277500	73	0.010692
(2303,2387)(276059,280985)(276000,281000)	AgamP4_X	278500	86	0.007865
(2319,2406)(277035,281937)(277000,282000)	AgamP4_X	279500	89	0.012775
(2340,2420)(278094,282876)(278000,283000)	AgamP4_X	280500	82	0.011256
(2353,2434)(279088,283951)(279000,284000)	AgamP4_X	281500	83	0.011912
(2369,2443)(280107,284876)(280000,285000)	AgamP4_X	282500	76	0.013842
(2388,2449)(281103,285986)(281000,286000)	AgamP4_X	283500	63	0.016187
(2407,2462)(282027,286990)(282000,287000)	AgamP4_X	284500	57	0.009457
(2421,2476)(283023,287965)(283000,288000)	AgamP4_X	285500	57	0.008583
(2435,2488)(284013,288774)(284000,289000)	AgamP4_X	286500	55	0.007315
(2444,2496)(285224,289932)(285000,290000)	AgamP4_X	287500	54	0.007192
(2450,2513)(286153,290927)(286000,291000)	AgamP4_X	288500	65	0.008151
(2463,2521)(287198,291959)(287000,292000)	AgamP4_X	289500	60	0.007768
(2477,2530)(288058,292996)(288000,293000)	AgamP4_X	290500	55	0.009344
(2489,2545)(289055,293649)(289000,294000)	AgamP4_X	291500	58	0.006716
(2497,2552)(290077,294804)(290000,295000)	AgamP4_X	292500	57	0.005483
(2514,2563)(291020,295982)(291000,296000)	AgamP4_X	293500	51	0.004979
(2522,2568)(292014,296384)(292000,297000)	AgamP4_X	294500	48	0.005412
(2531,2576)(293029,297997)(293000,298000)	AgamP4_X	295500	47	0.006203
(2546,2585)(294005,298988)(294000,299000)	AgamP4_X	296500	41	0.010818
(2553,2589)(295132,299633)(295000,300000)	AgamP4_X	297500	38	0.009859
(2564,2599)(296098,300858)(296000,301000)	AgamP4_X	298500	37	0.009530
(2569,2614)(297181,301799)(297000,302000)	AgamP4_X	299500	47	0.009526
(2577,2618)(298210,302923)(298000,303000)	AgamP4_X	300500	43	0.012185
(2586,2629)(299324,303941)(299000,304000)	AgamP4_X	301500	45	0.009155
(2590,2635)(300096,304995)(300000,305000)	AgamP4_X	302500	47	0.008050
(2600,2647)(301005,305974)(301000,306000)	AgamP4_X	303500	49	0.006649
(2615,2657)(302551,306982)(302000,307000)	AgamP4_X	304500	44	0.006208
(2619,2677)(303087,307999)(303000,308000)	AgamP4_X	305500	60	0.003206
(2630,2696)(304555,308987)(304000,309000)	AgamP4_X	306500	68	0.001542
(2636,2715)(305159,309960)(305000,310000)	AgamP4_X	307500	81	0.005598
(2648,2719)(306158,310988)(306000,311000)	AgamP4_X	308500	73	0.005942
(2658,2729)(307242,311995)(307000,312000)	AgamP4_X	309500	73	0.005103
(2678,2739)(308003,312915)(308000,313000)	AgamP4_X	310500	63	0.007740
(2697,2750)(309027,313901)(309000,314000)	AgamP4_X	311500	55	0.009579
(2716,2758)(310034,314449)(310000,315000)	AgamP4_X	312500	44	0.005682
(2720,2771)(311001,315989)(311000,316000)	AgamP4_X	313500	53	0.004565
(2730,2792)(312310,316996)(312000,317000)	AgamP4_X	314500	64	0.004348
(2740,2797)(313218,317835)(313000,318000)	AgamP4_X	315500	59	0.002341
(2751,2811)(314003,318980)(314000,319000)	AgamP4_X	316500	62	0.004373
(2759,2828)(315293,319980)(315000,320000)	AgamP4_X	317500	71	0.005358
(2772,2842)(316044,320945)(316000,321000)	AgamP4_X	318500	72	0.006541
(2793,2851)(317057,321896)(317000,322000)	AgamP4_X	319500	60	0.010870
(2798,2873)(318100,322847)(318000,323000)	AgamP4_X	320500	77	0.014906
(2812,2883)(319024,323962)(319000,324000)	AgamP4_X	321500	73	0.013878
(2829,2899)(320008,324966)(320000,325000)	AgamP4_X	322500	72	0.012379
(2843,2909)(321028,325803)(321000,326000)	AgamP4_X	323500	68	0.012443
(2852,2930)(322120,326926)(322000,327000)	AgamP4_X	324500	80	0.008853
(2874,2950)(323071,327860)(323000,328000)	AgamP4_X	325500	78	0.002909
(2884,2958)(324153,328992)(324000,329000)	AgamP4_X	326500	76	0.003123
(2900,2970)(325074,329946)(325000,330000)	AgamP4_X	327500	72	0.005212
(2910,2993)(326066,330903)(326000,331000)	AgamP4_X	328500	85	0.008831
(2931,3009)(327042,331898)(327000,332000)	AgamP4_X	329500	80	0.012339
(2951,3020)(328011,332921)(328000,333000)	AgamP4_X	330500	71	0.014136
(2959,3040)(329004,333975)(329000,334000)	AgamP4_X	331500	83	0.011581
(2971,3044)(330061,334745)(330000,335000)	AgamP4_X	332500	75	0.013306
(2994,3053)(331096,335975)(331000,336000)	AgamP4_X	333500	61	0.010937
(3010,3061)(332008,336996)(332000,337000)	AgamP4_X	334500	53	0.007807
(3021,3071)(333126,337465)(333000,338000)	AgamP4_X	335500	52	0.008639
(3041,3088)(334009,338894)(334000,339000)	AgamP4_X	336500	49	0.012789
(3045,3102)(335014,339800)(335000,340000)	AgamP4_X	337500	59	0.007111
(3054,3116)(336034,340891)(336000,341000)	AgamP4_X	338500	64	0.006273
(3062,3118)(337057,341997)(337000,342000)	AgamP4_X	339500	58	0.007098
(3072,3134)(338177,342935)(338000,343000)	AgamP4_X	340500	64	0.015853
(3089,3147)(339037,343792)(339000,344000)	AgamP4_X	341500	60	0.017356
(3103,3157)(340083,344974)(340000,345000)	AgamP4_X	342500	56	0.020898
(3117,3169)(341209,345987)(341000,346000)	AgamP4_X	343500	54	0.022459
(3119,3189)(342009,346947)(342000,347000)	AgamP4_X	344500	72	0.019052
(3135,3200)(343011,347976)(343000,348000)	AgamP4_X	345500	67	0.014212
(3148,3222)(344015,348986)(344000,349000)	AgamP4_X	346500	76	0.011592
(3158,3242)(345000,349983)(345000,350000)	AgamP4_X	347500	86	0.011516
(3170,3254)(346018,350989)(346000,351000)	AgamP4_X	348500	86	0.011276
(3190,3267)(347139,351671)(347000,352000)	AgamP4_X	349500	79	0.011126
(3201,3282)(348068,352926)(348000,353000)	AgamP4_X	350500	83	0.007174
(3223,3299)(349089,353972)(349000,354000)	AgamP4_X	351500	78	0.009934
(3243,3321)(350120,354881)(350000,355000)	AgamP4_X	352500	80	0.008902
(3255,3344)(351002,355907)(351000,356000)	AgamP4_X	353500	91	0.013311
(3268,3354)(352170,356918)(352000,357000)	AgamP4_X	354500	88	0.012969
(3283,3371)(353058,357994)(353000,358000)	AgamP4_X	355500	90	0.013784
(3300,3391)(354009,358994)(354000,359000)	AgamP4_X	356500	93	0.010915
(3322,3400)(355066,359939)(355000,360000)	AgamP4_X	357500	80	0.013452
(3345,3418)(356022,360969)(356000,361000)	AgamP4_X	358500	75	0.008706
