region	chr	midPos	Nsites
(278,304)(47061,50939)(47000,52000)	AgamP4_X	49500	28	0.009908
(298,312)(48568,52925)(48000,53000)	AgamP4_X	50500	16	0.004891
(299,319)(49020,53866)(49000,54000)	AgamP4_X	51500	22	0.007519
(303,322)(50619,54495)(50000,55000)	AgamP4_X	52500	21	0.006521
(305,326)(52140,55824)(51000,56000)	AgamP4_X	53500	23	0.006366
(305,335)(52140,56964)(52000,57000)	AgamP4_X	54500	32	0.005629
(313,336)(53537,57462)(53000,58000)	AgamP4_X	55500	25	0.007236
(320,340)(54082,58806)(54000,59000)	AgamP4_X	56500	22	0.006807
(323,346)(55125,59995)(55000,60000)	AgamP4_X	57500	25	0.004316
(327,358)(56346,60873)(56000,61000)	AgamP4_X	58500	33	0.004686
(336,366)(57462,61875)(57000,62000)	AgamP4_X	59500	32	0.003854
(337,377)(58693,62965)(58000,63000)	AgamP4_X	60500	42	0.003737
(341,385)(59285,63994)(59000,64000)	AgamP4_X	61500	46	0.004397
(347,391)(60033,64956)(60000,65000)	AgamP4_X	62500	46	0.004662
(359,405)(61091,65964)(61000,66000)	AgamP4_X	63500	48	0.005919
(367,413)(62071,66944)(62000,67000)	AgamP4_X	64500	48	0.007832
(378,417)(63160,67935)(63000,68000)	AgamP4_X	65500	41	0.008259
(386,425)(64509,68830)(64000,69000)	AgamP4_X	66500	41	0.007080
(392,433)(65033,69978)(65000,70000)	AgamP4_X	67500	43	0.007532
(406,441)(66071,70926)(66000,71000)	AgamP4_X	68500	37	0.006893
(414,450)(67193,71887)(67000,72000)	AgamP4_X	69500	38	0.009645
(418,462)(68253,72841)(68000,73000)	AgamP4_X	70500	46	0.008800
(426,466)(69155,73864)(69000,74000)	AgamP4_X	71500	42	0.009224
(434,471)(70012,74984)(70000,75000)	AgamP4_X	72500	39	0.010741
(442,473)(71003,75957)(71000,76000)	AgamP4_X	73500	33	0.010599
(451,496)(72010,76771)(72000,77000)	AgamP4_X	74500	47	0.007541
(463,501)(73103,77796)(73000,78000)	AgamP4_X	75500	40	0.009109
(467,503)(74183,78629)(74000,79000)	AgamP4_X	76500	38	0.009333
(472,514)(75689,79999)(75000,80000)	AgamP4_X	77500	44	0.007930
(474,523)(76001,80865)(76000,81000)	AgamP4_X	78500	51	0.008826
(497,527)(77090,81844)(77000,82000)	AgamP4_X	79500	32	0.007708
(502,533)(78016,82917)(78000,83000)	AgamP4_X	80500	33	0.006208
(504,546)(79008,83840)(79000,84000)	AgamP4_X	81500	44	0.006303
(515,546)(80009,83840)(80000,85000)	AgamP4_X	82500	33	0.006690
(524,548)(81035,85695)(81000,86000)	AgamP4_X	83500	26	0.005555
(528,550)(82071,86728)(82000,87000)	AgamP4_X	84500	24	0.006434
(534,551)(83096,87022)(83000,88000)	AgamP4_X	85500	19	0.006796
(547,555)(85652,88955)(84000,89000)	AgamP4_X	86500	10	0.007240
(547,559)(85652,89706)(85000,90000)	AgamP4_X	87500	14	0.005626
(549,560)(86374,90589)(86000,91000)	AgamP4_X	88500	13	0.003517
(551,562)(87022,91687)(87000,92000)	AgamP4_X	89500	13	0.012411
(552,566)(88510,92974)(88000,93000)	AgamP4_X	90500	16	0.011151
(556,571)(89136,93767)(89000,94000)	AgamP4_X	91500	17	0.008754
(560,575)(90589,94886)(90000,95000)	AgamP4_X	92500	17	0.009268
(561,581)(91624,95695)(91000,96000)	AgamP4_X	93500	22	0.010131
(563,586)(92796,96700)(92000,97000)	AgamP4_X	94500	25	0.014177
(567,590)(93126,97600)(93000,98000)	AgamP4_X	95500	25	0.017200
(572,596)(94093,98801)(94000,99000)	AgamP4_X	96500	26	0.019536
(576,605)(95230,99822)(95000,100000)	AgamP4_X	97500	31	0.016630
(582,611)(96259,100918)(96000,101000)	AgamP4_X	98500	31	0.021385
(587,616)(97279,101859)(97000,102000)	AgamP4_X	99500	31	0.016060
(591,621)(98579,102896)(98000,103000)	AgamP4_X	100500	32	0.013570
(597,624)(99278,103898)(99000,104000)	AgamP4_X	101500	29	0.015860
(606,630)(100351,104648)(100000,105000)	AgamP4_X	102500	26	0.016985
(612,638)(101158,105843)(101000,106000)	AgamP4_X	103500	28	0.015644
(617,647)(102107,106983)(102000,107000)	AgamP4_X	104500	32	0.013067
(622,649)(103085,107459)(103000,108000)	AgamP4_X	105500	29	0.014992
(625,666)(104098,108969)(104000,109000)	AgamP4_X	106500	43	0.011949
(631,668)(105065,109805)(105000,110000)	AgamP4_X	107500	39	0.013675
(639,674)(106092,110917)(106000,111000)	AgamP4_X	108500	37	0.012809
(648,678)(107186,111939)(107000,112000)	AgamP4_X	109500	32	0.018066
(650,684)(108135,112942)(108000,113000)	AgamP4_X	110500	36	0.016140
(667,693)(109355,113813)(109000,114000)	AgamP4_X	111500	28	0.016408
(669,701)(110047,114934)(110000,115000)	AgamP4_X	112500	34	0.014767
(675,707)(111086,115996)(111000,116000)	AgamP4_X	113500	34	0.012727
(679,715)(112017,116970)(112000,117000)	AgamP4_X	114500	38	0.006397
(685,720)(113000,117851)(113000,118000)	AgamP4_X	115500	37	0.006052
(694,731)(114113,118969)(114000,119000)	AgamP4_X	116500	39	0.007083
(702,747)(115275,119948)(115000,120000)	AgamP4_X	117500	47	0.005791
(708,754)(116243,120997)(116000,121000)	AgamP4_X	118500	48	0.005760
(716,759)(117051,121911)(117000,122000)	AgamP4_X	119500	45	0.007146
(721,767)(118005,122974)(118000,123000)	AgamP4_X	120500	48	0.006366
(732,780)(119012,123928)(119000,124000)	AgamP4_X	121500	50	0.003932
(748,793)(120086,124965)(120000,125000)	AgamP4_X	122500	47	0.005644
(755,801)(121073,125943)(121000,126000)	AgamP4_X	123500	48	0.006560
(760,807)(122119,126973)(122000,127000)	AgamP4_X	124500	49	0.008560
(768,816)(123012,127748)(123000,128000)	AgamP4_X	125500	50	0.012431
(781,824)(124153,128670)(124000,129000)	AgamP4_X	126500	45	0.014472
(794,828)(125083,129646)(125000,130000)	AgamP4_X	127500	36	0.014464
(802,839)(126070,130914)(126000,131000)	AgamP4_X	128500	39	0.014163
(808,848)(127003,131902)(127000,132000)	AgamP4_X	129500	42	0.010693
(817,857)(128239,132965)(128000,133000)	AgamP4_X	130500	42	0.005438
(825,871)(129095,133942)(129000,134000)	AgamP4_X	131500	48	0.007401
(829,882)(130071,134910)(130000,135000)	AgamP4_X	132500	55	0.008801
(840,890)(131099,135979)(131000,136000)	AgamP4_X	133500	52	0.008461
(849,894)(132250,136929)(132000,137000)	AgamP4_X	134500	47	0.009262
(858,902)(133033,137627)(133000,138000)	AgamP4_X	135500	46	0.009367
(872,913)(134197,138997)(134000,139000)	AgamP4_X	136500	43	0.007672
(883,916)(135310,139617)(135000,140000)	AgamP4_X	137500	35	0.006056
(891,926)(136353,140902)(136000,141000)	AgamP4_X	138500	37	0.005367
(895,934)(137072,141980)(137000,142000)	AgamP4_X	139500	41	0.004569
(903,940)(138036,142568)(138000,143000)	AgamP4_X	140500	39	0.004434
(914,950)(139160,143903)(139000,144000)	AgamP4_X	141500	38	0.008851
(917,957)(140076,144914)(140000,145000)	AgamP4_X	142500	42	0.008779
(927,968)(141027,145912)(141000,146000)	AgamP4_X	143500	43	0.012548
(935,972)(142093,146468)(142000,147000)	AgamP4_X	144500	39	0.016598
(941,981)(143349,147896)(143000,148000)	AgamP4_X	145500	42	0.014908
(951,989)(144255,148982)(144000,149000)	AgamP4_X	146500	40	0.010745
(958,1007)(145093,149926)(145000,150000)	AgamP4_X	147500	51	0.008870
(969,1030)(146053,150995)(146000,151000)	AgamP4_X	148500	63	0.009690
(973,1044)(147177,151799)(147000,152000)	AgamP4_X	149500	73	0.010278
(982,1053)(148043,152956)(148000,153000)	AgamP4_X	150500	73	0.010465
(990,1072)(149107,153919)(149000,154000)	AgamP4_X	151500	84	0.010004
(1008,1076)(150109,154945)(150000,155000)	AgamP4_X	152500	70	0.011479
(1031,1081)(151057,155830)(151000,156000)	AgamP4_X	153500	52	0.009953
(1045,1101)(152097,156987)(152000,157000)	AgamP4_X	154500	58	0.008339
(1054,1109)(153010,157936)(153000,158000)	AgamP4_X	155500	57	0.008053
(1073,1121)(154288,158950)(154000,159000)	AgamP4_X	156500	50	0.008869
(1077,1133)(155194,159979)(155000,160000)	AgamP4_X	157500	58	0.010001
(1082,1139)(156025,160992)(156000,161000)	AgamP4_X	158500	59	0.009226
(1102,1151)(157074,161935)(157000,162000)	AgamP4_X	159500	51	0.006642
(1110,1166)(158148,162860)(158000,163000)	AgamP4_X	160500	58	0.006305
(1122,1183)(159201,163874)(159000,164000)	AgamP4_X	161500	63	0.004923
(1134,1193)(160284,164990)(160000,165000)	AgamP4_X	162500	61	0.004162
(1140,1205)(161090,165947)(161000,166000)	AgamP4_X	163500	67	0.004941
(1152,1219)(162004,166968)(162000,167000)	AgamP4_X	164500	69	0.006042
(1167,1222)(163013,167285)(163000,168000)	AgamP4_X	165500	57	0.006439
(1184,1235)(164024,168910)(164000,169000)	AgamP4_X	166500	53	0.007467
(1194,1262)(165019,169962)(165000,170000)	AgamP4_X	167500	70	0.004954
(1206,1282)(166158,170771)(166000,171000)	AgamP4_X	168500	78	0.005658
(1220,1308)(167161,171999)(167000,172000)	AgamP4_X	169500	90	0.005619
(1223,1319)(168006,172758)(168000,173000)	AgamP4_X	170500	98	0.005414
(1236,1332)(169020,173983)(169000,174000)	AgamP4_X	171500	98	0.005613
(1263,1353)(170051,174978)(170000,175000)	AgamP4_X	172500	92	0.006877
(1283,1369)(171002,175969)(171000,176000)	AgamP4_X	173500	88	0.008249
(1309,1386)(172059,176981)(172000,177000)	AgamP4_X	174500	79	0.009579
(1320,1390)(173223,177899)(173000,178000)	AgamP4_X	175500	72	0.010021
(1333,1406)(174003,178938)(174000,179000)	AgamP4_X	176500	75	0.010302
(1354,1416)(175048,179969)(175000,180000)	AgamP4_X	177500	64	0.012822
(1370,1433)(176074,180764)(176000,181000)	AgamP4_X	178500	65	0.012147
(1387,1445)(177540,181965)(177000,182000)	AgamP4_X	179500	60	0.010964
(1391,1452)(178220,182990)(178000,183000)	AgamP4_X	180500	63	0.010785
(1407,1461)(179206,183943)(179000,184000)	AgamP4_X	181500	56	0.009658
(1417,1471)(180099,184888)(180000,185000)	AgamP4_X	182500	56	0.007766
(1434,1479)(181170,185955)(181000,186000)	AgamP4_X	183500	47	0.004096
(1446,1487)(182454,186780)(182000,187000)	AgamP4_X	184500	43	0.003128
(1453,1496)(183034,187854)(183000,188000)	AgamP4_X	185500	45	0.003569
(1462,1509)(184054,188917)(184000,189000)	AgamP4_X	186500	49	0.004963
(1472,1514)(185081,189914)(185000,190000)	AgamP4_X	187500	44	0.002412
(1480,1522)(186030,190926)(186000,191000)	AgamP4_X	188500	44	0.002429
(1488,1539)(187028,191986)(187000,192000)	AgamP4_X	189500	53	0.001510
(1497,1547)(188134,192856)(188000,193000)	AgamP4_X	190500	52	0.000590
(1510,1553)(189182,193801)(189000,194000)	AgamP4_X	191500	45	-0.000509
(1515,1557)(190254,194797)(190000,195000)	AgamP4_X	192500	44	-0.000390
(1523,1558)(191054,195109)(191000,196000)	AgamP4_X	193500	37	0.000373
(1540,1563)(192101,196852)(192000,197000)	AgamP4_X	194500	25	0.001588
(1548,1578)(193269,197974)(193000,198000)	AgamP4_X	195500	32	0.002304
(1554,1585)(194053,198921)(194000,199000)	AgamP4_X	196500	33	0.002952
(1558,1590)(195109,199933)(195000,200000)	AgamP4_X	197500	34	0.003592
(1559,1595)(196081,200971)(196000,201000)	AgamP4_X	198500	38	0.003101
(1564,1602)(197003,201794)(197000,202000)	AgamP4_X	199500	40	0.005612
(1579,1611)(198015,202972)(198000,203000)	AgamP4_X	200500	34	0.006066
(1586,1620)(199044,203628)(199000,204000)	AgamP4_X	201500	36	0.005467
(1591,1640)(200176,204954)(200000,205000)	AgamP4_X	202500	51	0.004295
(1596,1649)(201030,205776)(201000,206000)	AgamP4_X	203500	55	0.003670
(1603,1659)(202092,206968)(202000,207000)	AgamP4_X	204500	58	0.001760
(1612,1678)(203126,207926)(203000,208000)	AgamP4_X	205500	68	0.003599
(1621,1705)(204235,208952)(204000,209000)	AgamP4_X	206500	86	0.003824
(1641,1721)(205002,209803)(205000,210000)	AgamP4_X	207500	82	0.004538
(1650,1734)(206004,210934)(206000,211000)	AgamP4_X	208500	86	0.006447
(1660,1758)(207189,211998)(207000,212000)	AgamP4_X	209500	100	0.007055
(1679,1777)(208051,212945)(208000,213000)	AgamP4_X	210500	100	0.007951
(1706,1788)(209001,213991)(209000,214000)	AgamP4_X	211500	84	0.009423
(1722,1796)(210149,214885)(210000,215000)	AgamP4_X	212500	76	0.009112
(1735,1800)(211005,215969)(211000,216000)	AgamP4_X	213500	67	0.007040
(1759,1819)(212114,216952)(212000,217000)	AgamP4_X	214500	62	0.004472
(1778,1824)(213103,217947)(213000,218000)	AgamP4_X	215500	48	0.001721
(1789,1839)(214071,218924)(214000,219000)	AgamP4_X	216500	52	0.000834
(1797,1846)(215351,219937)(215000,220000)	AgamP4_X	217500	51	0.000804
(1801,1856)(216043,220695)(216000,221000)	AgamP4_X	218500	57	0.002424
(1820,1860)(217279,221499)(217000,222000)	AgamP4_X	219500	42	0.003883
(1825,1866)(218035,222750)(218000,223000)	AgamP4_X	220500	43	0.004854
(1840,1885)(219110,223938)(219000,224000)	AgamP4_X	221500	47	0.005419
(1847,1894)(220026,224931)(220000,225000)	AgamP4_X	222500	49	0.006839
(1857,1903)(221280,225987)(221000,226000)	AgamP4_X	223500	48	0.008149
(1861,1909)(222144,226989)(222000,227000)	AgamP4_X	224500	50	0.009093
(1867,1921)(223199,227945)(223000,228000)	AgamP4_X	225500	56	0.007657
(1886,1946)(224197,228908)(224000,229000)	AgamP4_X	226500	62	0.012649
(1895,1949)(225151,229475)(225000,230000)	AgamP4_X	227500	56	0.012826
(1904,1957)(226220,230879)(226000,231000)	AgamP4_X	228500	55	0.011325
(1910,1960)(227048,231933)(227000,232000)	AgamP4_X	229500	52	0.009811
(1922,1972)(228025,232947)(228000,233000)	AgamP4_X	230500	52	0.009918
(1947,1975)(229106,233922)(229000,234000)	AgamP4_X	231500	30	0.001457
(1950,1983)(230127,234964)(230000,235000)	AgamP4_X	232500	35	0.003092
(1958,1991)(231047,235964)(231000,236000)	AgamP4_X	233500	35	0.003947
(1961,1999)(232165,236981)(232000,237000)	AgamP4_X	234500	40	0.006471
(1973,2012)(233410,237904)(233000,238000)	AgamP4_X	235500	41	0.007257
(1976,2028)(234222,238970)(234000,239000)	AgamP4_X	236500	54	0.009066
(1984,2043)(235172,239994)(235000,240000)	AgamP4_X	237500	61	0.009266
(1992,2059)(236148,240931)(236000,241000)	AgamP4_X	238500	69	0.010600
(2000,2084)(237102,241930)(237000,242000)	AgamP4_X	239500	86	0.008237
(2013,2113)(238275,242987)(238000,243000)	AgamP4_X	240500	102	0.007681
(2029,2136)(239082,243988)(239000,244000)	AgamP4_X	241500	109	0.007844
(2044,2151)(240014,244738)(240000,245000)	AgamP4_X	242500	109	0.007609
(2060,2166)(241023,245959)(241000,246000)	AgamP4_X	243500	108	0.005194
(2085,2186)(242051,246986)(242000,247000)	AgamP4_X	244500	103	0.007578
(2114,2208)(243026,247987)(243000,248000)	AgamP4_X	245500	96	0.007654
(2137,2217)(244307,248688)(244000,249000)	AgamP4_X	246500	82	0.006041
(2152,2225)(245038,249641)(245000,250000)	AgamP4_X	247500	75	0.005043
(2167,2232)(246018,250766)(246000,251000)	AgamP4_X	248500	67	0.006073
(2187,2237)(247021,251638)(247000,252000)	AgamP4_X	249500	52	0.001638
(2209,2243)(248037,252962)(248000,253000)	AgamP4_X	250500	36	0.000426
(2218,2254)(249272,253973)(249000,254000)	AgamP4_X	251500	38	0.001915
(2226,2274)(250130,254954)(250000,255000)	AgamP4_X	252500	50	0.001900
(2233,2291)(251087,255993)(251000,256000)	AgamP4_X	253500	60	0.002698
(2238,2305)(252119,256811)(252000,257000)	AgamP4_X	254500	69	0.002455
(2244,2321)(253181,257823)(253000,258000)	AgamP4_X	255500	79	0.002570
(2255,2330)(254001,258979)(254000,259000)	AgamP4_X	256500	77	0.002155
(2275,2338)(255079,259909)(255000,260000)	AgamP4_X	257500	65	0.003319
(2292,2354)(256005,260890)(256000,261000)	AgamP4_X	258500	64	0.006362
(2306,2372)(257062,261973)(257000,262000)	AgamP4_X	259500	68	0.009010
(2322,2392)(258136,262939)(258000,263000)	AgamP4_X	260500	72	0.009438
(2331,2404)(259170,263993)(259000,264000)	AgamP4_X	261500	75	0.009510
(2339,2416)(260044,264985)(260000,265000)	AgamP4_X	262500	79	0.008617
(2355,2432)(261005,265840)(261000,266000)	AgamP4_X	263500	79	0.008518
(2373,2444)(262026,266962)(262000,267000)	AgamP4_X	264500	73	0.007222
(2393,2462)(263074,267907)(263000,268000)	AgamP4_X	265500	71	0.006612
(2405,2470)(264111,268812)(264000,269000)	AgamP4_X	266500	67	0.008881
(2417,2483)(265050,269866)(265000,270000)	AgamP4_X	267500	68	0.011009
(2433,2500)(266045,270855)(266000,271000)	AgamP4_X	268500	69	0.009191
(2445,2528)(267058,271890)(267000,272000)	AgamP4_X	269500	85	0.009619
(2463,2554)(268025,272975)(268000,273000)	AgamP4_X	270500	93	0.012083
(2471,2564)(269026,273988)(269000,274000)	AgamP4_X	271500	95	0.010224
(2484,2591)(270053,274926)(270000,275000)	AgamP4_X	272500	109	0.008505
(2501,2604)(271028,275955)(271000,276000)	AgamP4_X	273500	105	0.007976
(2529,2618)(272223,276920)(272000,277000)	AgamP4_X	274500	91	0.011857
(2555,2640)(273174,277982)(273000,278000)	AgamP4_X	275500	87	0.009970
(2565,2653)(274060,278979)(274000,279000)	AgamP4_X	276500	90	0.011544
(2592,2674)(275167,279896)(275000,280000)	AgamP4_X	277500	84	0.012562
(2605,2689)(276138,280802)(276000,281000)	AgamP4_X	278500	86	0.012258
(2619,2711)(277032,281979)(277000,282000)	AgamP4_X	279500	94	0.008303
(2641,2731)(278094,282876)(278000,283000)	AgamP4_X	280500	92	0.008659
(2654,2753)(279025,283964)(279000,284000)	AgamP4_X	281500	101	0.007383
(2675,2764)(280107,284894)(280000,285000)	AgamP4_X	282500	91	0.007057
(2690,2770)(281366,285986)(281000,286000)	AgamP4_X	283500	82	0.007981
(2712,2780)(282002,286978)(282000,287000)	AgamP4_X	284500	70	0.005758
(2732,2790)(283003,287736)(283000,288000)	AgamP4_X	285500	60	0.006222
(2754,2801)(284010,288984)(284000,289000)	AgamP4_X	286500	49	0.007554
(2765,2812)(285439,289947)(285000,290000)	AgamP4_X	287500	49	0.012490
(2771,2826)(286153,290927)(286000,291000)	AgamP4_X	288500	57	0.015590
(2781,2833)(287202,291959)(287000,292000)	AgamP4_X	289500	54	0.017542
(2791,2844)(288265,292996)(288000,293000)	AgamP4_X	290500	55	0.017069
(2802,2861)(289055,293942)(289000,294000)	AgamP4_X	291500	61	0.014169
(2813,2871)(290077,294818)(290000,295000)	AgamP4_X	292500	60	0.011025
(2827,2884)(291059,295982)(291000,296000)	AgamP4_X	293500	59	0.004923
(2834,2887)(292196,296374)(292000,297000)	AgamP4_X	294500	55	0.003536
(2845,2891)(293029,297997)(293000,298000)	AgamP4_X	295500	48	0.004100
(2862,2899)(294005,298940)(294000,299000)	AgamP4_X	296500	39	0.004582
(2872,2902)(295067,299335)(295000,300000)	AgamP4_X	297500	32	0.006511
(2885,2913)(296098,300858)(296000,301000)	AgamP4_X	298500	30	0.009724
(2888,2925)(297203,301799)(297000,302000)	AgamP4_X	299500	39	0.006907
(2892,2930)(298210,302997)(298000,303000)	AgamP4_X	300500	40	0.008177
(2900,2939)(299324,303941)(299000,304000)	AgamP4_X	301500	41	0.008825
(2903,2945)(300096,304995)(300000,305000)	AgamP4_X	302500	44	0.005933
(2914,2955)(301057,305843)(301000,306000)	AgamP4_X	303500	43	0.004683
(2926,2964)(302551,306982)(302000,307000)	AgamP4_X	304500	40	0.009198
(2931,2980)(303087,307999)(303000,308000)	AgamP4_X	305500	51	0.005785
(2940,2996)(304259,308987)(304000,309000)	AgamP4_X	306500	58	0.005758
(2946,3013)(305033,309960)(305000,310000)	AgamP4_X	307500	69	0.007926
(2956,3020)(306162,310988)(306000,311000)	AgamP4_X	308500	66	0.012057
(2965,3028)(307242,311995)(307000,312000)	AgamP4_X	309500	65	0.012239
(2981,3032)(308089,312729)(308000,313000)	AgamP4_X	310500	53	0.015954
(2997,3048)(309027,313992)(309000,314000)	AgamP4_X	311500	53	0.021689
(3014,3060)(310034,314768)(310000,315000)	AgamP4_X	312500	48	0.022021
(3021,3073)(311001,315989)(311000,316000)	AgamP4_X	313500	54	0.018735
(3029,3094)(312310,316996)(312000,317000)	AgamP4_X	314500	67	0.019847
(3033,3099)(313022,317922)(313000,318000)	AgamP4_X	315500	68	0.019589
(3049,3113)(314003,318980)(314000,319000)	AgamP4_X	316500	66	0.016224
(3061,3133)(315102,319980)(315000,320000)	AgamP4_X	317500	74	0.016338
(3074,3145)(316044,320945)(316000,321000)	AgamP4_X	318500	73	0.013815
(3095,3154)(317057,321786)(317000,322000)	AgamP4_X	319500	61	0.009333
(3100,3179)(318121,322920)(318000,323000)	AgamP4_X	320500	81	0.007079
(3114,3192)(319024,323962)(319000,324000)	AgamP4_X	321500	80	0.007929
(3134,3212)(320059,324966)(320000,325000)	AgamP4_X	322500	80	0.006498
(3146,3227)(321028,325880)(321000,326000)	AgamP4_X	323500	83	0.006383
(3155,3245)(322064,326846)(322000,327000)	AgamP4_X	324500	92	0.007073
(3180,3266)(323071,327860)(323000,328000)	AgamP4_X	325500	88	0.007549
(3193,3273)(324153,328992)(324000,329000)	AgamP4_X	326500	82	0.005990
(3213,3285)(325068,329932)(325000,330000)	AgamP4_X	327500	74	0.005555
(3228,3309)(326088,330822)(326000,331000)	AgamP4_X	328500	83	0.005370
(3246,3327)(327059,331946)(327000,332000)	AgamP4_X	329500	83	0.004409
(3267,3340)(328119,332921)(328000,333000)	AgamP4_X	330500	75	0.004513
(3274,3357)(329004,333975)(329000,334000)	AgamP4_X	331500	85	0.005040
(3286,3364)(330012,334745)(330000,335000)	AgamP4_X	332500	80	0.005067
(3310,3373)(331027,335975)(331000,336000)	AgamP4_X	333500	65	0.004538
(3328,3381)(332005,336996)(332000,337000)	AgamP4_X	334500	55	0.005273
(3341,3392)(333126,337900)(333000,338000)	AgamP4_X	335500	53	0.004399
(3358,3412)(334009,338882)(334000,339000)	AgamP4_X	336500	56	0.004114
(3365,3421)(335014,339998)(335000,340000)	AgamP4_X	337500	58	0.004932
(3374,3435)(336032,340891)(336000,341000)	AgamP4_X	338500	63	0.007448
(3382,3436)(337151,341209)(337000,342000)	AgamP4_X	339500	56	0.007516
(3393,3447)(338065,342935)(338000,343000)	AgamP4_X	340500	56	0.007979
(3413,3458)(339037,343862)(339000,344000)	AgamP4_X	341500	47	0.007537
(3422,3468)(340083,344974)(340000,345000)	AgamP4_X	342500	48	0.008428
(3436,3485)(341209,345924)(341000,346000)	AgamP4_X	343500	51	0.006820
(3437,3501)(342009,346833)(342000,347000)	AgamP4_X	344500	66	0.005044
(3448,3515)(343011,347976)(343000,348000)	AgamP4_X	345500	69	0.004639
(3459,3537)(344015,348986)(344000,349000)	AgamP4_X	346500	80	0.005888
(3469,3561)(345000,349983)(345000,350000)	AgamP4_X	347500	94	0.006656
(3486,3579)(346033,350998)(346000,351000)	AgamP4_X	348500	95	0.007183
(3502,3591)(347139,351671)(347000,352000)	AgamP4_X	349500	91	0.008888
(3516,3611)(348022,352991)(348000,353000)	AgamP4_X	350500	97	0.009477
(3538,3629)(349089,353933)(349000,354000)	AgamP4_X	351500	93	0.009548
(3562,3652)(350188,354905)(350000,355000)	AgamP4_X	352500	92	0.009198
(3580,3677)(351007,355953)(351000,356000)	AgamP4_X	353500	99	0.011335
(3592,3684)(352170,356918)(352000,357000)	AgamP4_X	354500	94	0.011804
(3612,3697)(353058,357988)(353000,358000)	AgamP4_X	355500	87	0.012589
(3630,3724)(354009,358994)(354000,359000)	AgamP4_X	356500	96	0.011163
(3653,3730)(355066,359813)(355000,360000)	AgamP4_X	357500	79	0.011841
(3678,3750)(356022,360946)(356000,361000)	AgamP4_X	358500	74	0.010971
