region	chr	midPos	Nsites
(241,287)(54003,58956)(54000,59000)	AgamP4_2L	56500	48	0.007069
(258,294)(55076,59987)(55000,60000)	AgamP4_2L	57500	38	0.002703
(266,300)(56314,60935)(56000,61000)	AgamP4_2L	58500	36	0.002863
(270,306)(57320,61245)(57000,62000)	AgamP4_2L	59500	38	0.000308
(284,309)(58056,62999)(58000,63000)	AgamP4_2L	60500	27	0.001744
(288,309)(59184,62999)(59000,64000)	AgamP4_2L	61500	23	0.002109
(295,315)(60053,64871)(60000,65000)	AgamP4_2L	62500	22	0.004958
(301,322)(61066,65840)(61000,66000)	AgamP4_2L	63500	23	0.005965
(307,330)(62448,66964)(62000,67000)	AgamP4_2L	64500	25	0.009982
(310,342)(64133,67971)(63000,68000)	AgamP4_2L	65500	34	0.012519
(310,350)(64133,68990)(64000,69000)	AgamP4_2L	66500	42	0.011829
(316,371)(65182,69968)(65000,70000)	AgamP4_2L	67500	57	0.009781
(323,394)(66173,70890)(66000,71000)	AgamP4_2L	68500	73	0.009706
(331,409)(67000,71902)(67000,72000)	AgamP4_2L	69500	80	0.008561
(343,411)(68599,72524)(68000,73000)	AgamP4_2L	70500	70	0.007290
(351,414)(69026,73582)(69000,74000)	AgamP4_2L	71500	65	0.007191
(372,429)(70002,74992)(70000,75000)	AgamP4_2L	72500	59	0.006747
(395,433)(71103,75103)(71000,76000)	AgamP4_2L	73500	40	0.008682
(410,433)(72306,75103)(72000,77000)	AgamP4_2L	74500	25	0.010006
(412,449)(73264,77971)(73000,78000)	AgamP4_2L	75500	39	0.009057
(415,471)(74167,78906)(74000,79000)	AgamP4_2L	76500	58	0.006923
(430,471)(75084,78906)(75000,80000)	AgamP4_2L	77500	43	0.007813
(434,471)(77294,78906)(76000,81000)	AgamP4_2L	78500	39	0.005685
(434,495)(77294,81995)(77000,82000)	AgamP4_2L	79500	63	0.004168
(450,514)(78043,82980)(78000,83000)	AgamP4_2L	80500	66	0.001232
(472,540)(81076,83975)(79000,84000)	AgamP4_2L	81500	70	0.001437
(472,556)(81076,84876)(80000,85000)	AgamP4_2L	82500	86	0.001594
(472,580)(81076,85980)(81000,86000)	AgamP4_2L	83500	110	0.001291
(496,606)(82002,86983)(82000,87000)	AgamP4_2L	84500	112	0.001174
(515,626)(83128,87929)(83000,88000)	AgamP4_2L	85500	113	0.001619
(541,637)(84071,88911)(84000,89000)	AgamP4_2L	86500	98	0.000906
(557,645)(85018,89559)(85000,90000)	AgamP4_2L	87500	90	0.001513
(581,645)(86078,89559)(86000,91000)	AgamP4_2L	88500	66	0.001985
(607,645)(87002,89559)(87000,92000)	AgamP4_2L	89500	40	0.002468
(627,645)(88076,89559)(88000,93000)	AgamP4_2L	90500	20	0.003351
(638,645)(89006,89559)(89000,94000)	AgamP4_2L	91500	9	0.008798
(646,647)(95582,95607)(91000,96000)	AgamP4_2L	93500	3	0.019263
(646,656)(95582,96943)(92000,97000)	AgamP4_2L	94500	12	0.005908
(646,682)(95582,97995)(93000,98000)	AgamP4_2L	95500	38	0.005738
(646,707)(95582,98960)(94000,99000)	AgamP4_2L	96500	63	0.002923
(646,717)(95582,99973)(95000,100000)	AgamP4_2L	97500	73	0.002970
(648,725)(96035,100759)(96000,101000)	AgamP4_2L	98500	79	0.003542
(657,728)(97234,101664)(97000,102000)	AgamP4_2L	99500	73	0.003604
(683,728)(98003,101664)(98000,103000)	AgamP4_2L	100500	47	0.002380
(708,745)(99090,103891)(99000,104000)	AgamP4_2L	101500	39	0.002713
(718,747)(100154,104097)(100000,105000)	AgamP4_2L	102500	31	0.004655
(726,747)(101188,104097)(101000,106000)	AgamP4_2L	103500	23	0.001818
(729,761)(103061,106985)(102000,107000)	AgamP4_2L	104500	34	0.001417
(729,773)(103061,107870)(103000,108000)	AgamP4_2L	105500	46	0.001493
(746,777)(104016,108995)(104000,109000)	AgamP4_2L	106500	33	0.002770
(748,788)(106299,109911)(105000,110000)	AgamP4_2L	107500	42	0.004031
(748,789)(106299,110758)(106000,111000)	AgamP4_2L	108500	43	0.004775
(762,789)(107078,110758)(107000,112000)	AgamP4_2L	109500	29	0.007051
(774,789)(108199,110758)(108000,113000)	AgamP4_2L	110500	17	0.011399
(778,789)(109124,110758)(109000,114000)	AgamP4_2L	111500	13	0.015672
(789,789)(110758,110758)(110000,115000)	AgamP4_2L	112500	2	0.029860
(790,793)(116868,116958)(112000,117000)	AgamP4_2L	114500	5	0.027395
(790,794)(116868,117118)(113000,118000)	AgamP4_2L	115500	6	0.038601
(790,802)(116868,118904)(114000,119000)	AgamP4_2L	116500	14	0.120916
(790,808)(116868,119946)(115000,120000)	AgamP4_2L	117500	20	0.093139
(790,814)(116868,120808)(116000,121000)	AgamP4_2L	118500	26	0.076475
(794,821)(117118,121820)(117000,122000)	AgamP4_2L	119500	29	0.069961
(795,821)(118390,121820)(118000,123000)	AgamP4_2L	120500	28	0.070028
(803,821)(119068,121820)(119000,124000)	AgamP4_2L	121500	20	0.012478
(809,821)(120076,121820)(120000,125000)	AgamP4_2L	122500	14	0.007648
(815,832)(121496,125933)(121000,126000)	AgamP4_2L	123500	19	0.010328
(822,857)(125614,126977)(122000,127000)	AgamP4_2L	124500	37	0.004981
(822,873)(125614,127933)(123000,128000)	AgamP4_2L	125500	53	0.004315
(822,891)(125614,128598)(124000,129000)	AgamP4_2L	126500	71	0.003748
(822,891)(125614,128598)(125000,130000)	AgamP4_2L	127500	71	0.003748
(833,891)(126051,128598)(126000,131000)	AgamP4_2L	128500	60	0.002172
(858,891)(127336,128598)(127000,132000)	AgamP4_2L	129500	35	0.002141
(874,891)(128027,128598)(128000,133000)	AgamP4_2L	130500	19	0.001632
(892,892)(133967,133967)(129000,134000)	AgamP4_2L	131500	2	0.003216
(892,899)(133967,134892)(130000,135000)	AgamP4_2L	132500	9	0.023975
(892,920)(133967,135838)(131000,136000)	AgamP4_2L	133500	30	0.007515
(892,926)(133967,136882)(132000,137000)	AgamP4_2L	134500	36	0.008982
(892,933)(133967,137993)(133000,138000)	AgamP4_2L	135500	43	0.007914
(893,933)(134085,137993)(134000,139000)	AgamP4_2L	136500	42	0.007982
(900,933)(135069,137993)(135000,140000)	AgamP4_2L	137500	35	0.005210
(921,933)(136330,137993)(136000,141000)	AgamP4_2L	138500	14	0.008723
(927,933)(137610,137993)(137000,142000)	AgamP4_2L	139500	8	0.003452
(934,937)(144718,144847)(140000,145000)	AgamP4_2L	142500	5	0.000874
(934,947)(144718,145769)(141000,146000)	AgamP4_2L	143500	15	0.006744
(934,948)(144718,146092)(142000,147000)	AgamP4_2L	144500	16	0.006827
(934,949)(144718,147871)(143000,148000)	AgamP4_2L	145500	17	0.006478
(934,954)(144718,148764)(144000,149000)	AgamP4_2L	146500	22	0.008407
(938,957)(145030,149216)(145000,150000)	AgamP4_2L	147500	21	0.009975
(948,961)(146092,150871)(146000,151000)	AgamP4_2L	148500	15	0.005915
(949,976)(147871,151832)(147000,152000)	AgamP4_2L	149500	29	0.003213
(950,993)(148500,152867)(148000,153000)	AgamP4_2L	150500	45	0.001080
(955,1010)(149052,153962)(149000,154000)	AgamP4_2L	151500	57	-0.000770
(958,1025)(150708,154915)(150000,155000)	AgamP4_2L	152500	69	-0.000689
(962,1027)(151003,155618)(151000,156000)	AgamP4_2L	153500	67	-0.000601
(977,1028)(152063,156199)(152000,157000)	AgamP4_2L	154500	53	-0.001134
(994,1029)(153003,157120)(153000,158000)	AgamP4_2L	155500	37	0.000006
(1011,1032)(154015,158786)(154000,159000)	AgamP4_2L	156500	23	0.002613
(1026,1035)(155487,159764)(155000,160000)	AgamP4_2L	157500	11	0.009370
(1028,1043)(156199,160682)(156000,161000)	AgamP4_2L	158500	17	0.010213
(1029,1047)(157120,161519)(157000,162000)	AgamP4_2L	159500	20	0.010192
(1030,1048)(158390,162745)(158000,163000)	AgamP4_2L	160500	20	0.008987
(1033,1053)(159001,163735)(159000,164000)	AgamP4_2L	161500	22	0.007979
(1036,1054)(160183,164521)(160000,165000)	AgamP4_2L	162500	20	0.008233
(1044,1055)(161390,165058)(161000,166000)	AgamP4_2L	163500	13	0.005807
(1048,1056)(162745,166431)(162000,167000)	AgamP4_2L	164500	10	0.004489
(1049,1063)(163368,167969)(163000,168000)	AgamP4_2L	165500	16	0.006445
(1054,1071)(164521,168905)(164000,169000)	AgamP4_2L	166500	19	0.003727
(1055,1090)(165058,169999)(165000,170000)	AgamP4_2L	167500	37	0.005792
(1056,1111)(166431,170883)(166000,171000)	AgamP4_2L	168500	57	0.007019
(1057,1115)(167018,171098)(167000,172000)	AgamP4_2L	169500	60	0.006841
(1064,1120)(168733,172469)(168000,173000)	AgamP4_2L	170500	58	0.007140
(1072,1120)(169023,172469)(169000,174000)	AgamP4_2L	171500	50	0.008226
(1091,1132)(170055,174733)(170000,175000)	AgamP4_2L	172500	43	0.006982
(1112,1137)(171000,175918)(171000,176000)	AgamP4_2L	173500	27	0.004288
(1116,1142)(172089,176717)(172000,177000)	AgamP4_2L	174500	28	0.006266
(1121,1142)(174148,176717)(173000,178000)	AgamP4_2L	175500	23	0.005062
(1121,1144)(174148,178619)(174000,179000)	AgamP4_2L	176500	25	0.004789
(1133,1154)(175461,179935)(175000,180000)	AgamP4_2L	177500	23	0.006904
(1138,1154)(176020,179935)(176000,181000)	AgamP4_2L	178500	18	0.008135
(1143,1154)(178095,179935)(177000,182000)	AgamP4_2L	179500	13	0.006522
(1143,1160)(178095,182862)(178000,183000)	AgamP4_2L	180500	19	0.006900
(1145,1160)(179154,182862)(179000,184000)	AgamP4_2L	181500	17	0.007396
(1155,1165)(182075,184539)(180000,185000)	AgamP4_2L	182500	12	0.009019
(1155,1172)(182075,185729)(181000,186000)	AgamP4_2L	183500	19	0.028616
(1155,1173)(182075,186481)(182000,187000)	AgamP4_2L	184500	20	0.027916
(1161,1180)(184414,187908)(183000,188000)	AgamP4_2L	185500	21	0.027779
(1161,1191)(184414,188956)(184000,189000)	AgamP4_2L	186500	32	0.021671
(1166,1201)(185455,189991)(185000,190000)	AgamP4_2L	187500	37	0.022081
(1173,1202)(186481,190097)(186000,191000)	AgamP4_2L	188500	31	0.013353
(1174,1203)(187043,191326)(187000,192000)	AgamP4_2L	189500	31	0.013451
(1181,1203)(188086,191326)(188000,193000)	AgamP4_2L	190500	24	0.014694
(1192,1204)(189037,193917)(189000,194000)	AgamP4_2L	191500	14	0.017186
(1202,1205)(190097,194812)(190000,195000)	AgamP4_2L	192500	5	0.013737
(1203,1223)(191326,195853)(191000,196000)	AgamP4_2L	193500	22	0.016336
(1204,1232)(193917,196995)(192000,197000)	AgamP4_2L	194500	30	0.021756
(1204,1237)(193917,197479)(193000,198000)	AgamP4_2L	195500	35	0.020224
(1205,1237)(194812,197479)(194000,199000)	AgamP4_2L	196500	34	0.020150
(1206,1237)(195182,197479)(195000,200000)	AgamP4_2L	197500	33	0.020160
(1224,1237)(196688,197479)(196000,201000)	AgamP4_2L	198500	15	0.026745
(1233,1245)(197392,201930)(197000,202000)	AgamP4_2L	199500	14	0.005772
(1238,1252)(201390,202935)(198000,203000)	AgamP4_2L	200500	16	0.008317
(1238,1259)(201390,203460)(199000,204000)	AgamP4_2L	201500	23	0.007300
(1238,1259)(201390,203460)(200000,205000)	AgamP4_2L	202500	23	0.007300
(1238,1259)(201390,203460)(201000,206000)	AgamP4_2L	203500	23	0.007300
(1246,1259)(202068,203460)(202000,207000)	AgamP4_2L	204500	15	0.010993
(1253,1267)(203003,207796)(203000,208000)	AgamP4_2L	205500	16	0.009186
(1260,1267)(207110,207796)(204000,209000)	AgamP4_2L	206500	9	0.013846
(1260,1268)(207110,209004)(205000,210000)	AgamP4_2L	207500	10	0.013870
(1260,1269)(207110,210899)(206000,211000)	AgamP4_2L	208500	11	0.013629
(1260,1269)(207110,210899)(207000,212000)	AgamP4_2L	209500	11	0.013629
(1268,1269)(209004,210899)(208000,213000)	AgamP4_2L	210500	3	0.012207
(1268,1277)(209004,213617)(209000,214000)	AgamP4_2L	211500	11	0.010015
(1269,1280)(210899,214648)(210000,215000)	AgamP4_2L	212500	13	0.008600
(1270,1282)(213259,215920)(211000,216000)	AgamP4_2L	213500	14	0.006556
(1270,1284)(213259,216918)(212000,217000)	AgamP4_2L	214500	16	0.008189
(1270,1306)(213259,217986)(213000,218000)	AgamP4_2L	215500	38	0.008572
(1278,1306)(214580,217986)(214000,219000)	AgamP4_2L	216500	30	0.008280
(1281,1307)(215763,219460)(215000,220000)	AgamP4_2L	217500	28	0.013557
(1283,1308)(216412,220855)(216000,221000)	AgamP4_2L	218500	27	0.015346
(1285,1310)(217036,221042)(217000,222000)	AgamP4_2L	219500	27	0.014551
(1307,1311)(219460,222578)(218000,223000)	AgamP4_2L	220500	6	0.067112
(1307,1311)(219460,222578)(219000,224000)	AgamP4_2L	221500	6	0.067112
(1308,1314)(220855,224344)(220000,225000)	AgamP4_2L	222500	8	0.039533
(1309,1314)(221003,224344)(221000,226000)	AgamP4_2L	223500	7	0.043920
(1311,1314)(222578,224344)(222000,227000)	AgamP4_2L	224500	5	0.056003
(1312,1315)(224015,227829)(223000,228000)	AgamP4_2L	225500	5	0.019590
(1312,1318)(224015,228652)(224000,229000)	AgamP4_2L	226500	8	0.019660
(1315,1326)(227829,229898)(225000,230000)	AgamP4_2L	227500	13	0.011251
(1315,1339)(227829,230987)(226000,231000)	AgamP4_2L	228500	26	0.008387
(1315,1343)(227829,231981)(227000,232000)	AgamP4_2L	229500	30	0.008314
(1316,1368)(228367,232972)(228000,233000)	AgamP4_2L	230500	54	0.003129
(1319,1368)(229234,232972)(229000,234000)	AgamP4_2L	231500	51	0.002588
(1327,1368)(230127,232972)(230000,235000)	AgamP4_2L	232500	43	0.002175
(1340,1368)(231927,232972)(231000,236000)	AgamP4_2L	233500	30	0.000841
(1344,1369)(232081,236696)(232000,237000)	AgamP4_2L	234500	27	0.000460
(1369,1383)(236696,237994)(233000,238000)	AgamP4_2L	235500	16	0.010556
(1369,1404)(236696,238832)(234000,239000)	AgamP4_2L	236500	37	0.005665
(1369,1404)(236696,238832)(235000,240000)	AgamP4_2L	237500	37	0.005665
(1369,1404)(236696,238832)(236000,241000)	AgamP4_2L	238500	37	0.005665
(1370,1404)(237144,238832)(237000,242000)	AgamP4_2L	239500	36	0.005321
(1384,1404)(238004,238832)(238000,243000)	AgamP4_2L	240500	22	0.002151
(1405,1409)(244103,244703)(240000,245000)	AgamP4_2L	242500	6	0.011098
(1405,1416)(244103,245598)(241000,246000)	AgamP4_2L	243500	13	0.007717
(1405,1417)(244103,246807)(242000,247000)	AgamP4_2L	244500	14	0.008222
(1405,1420)(244103,247347)(243000,248000)	AgamP4_2L	245500	17	0.009247
(1405,1421)(244103,248971)(244000,249000)	AgamP4_2L	246500	18	0.009439
(1410,1422)(245404,249710)(245000,250000)	AgamP4_2L	247500	14	0.010428
(1417,1435)(246807,250325)(246000,251000)	AgamP4_2L	248500	20	0.013237
(1418,1435)(247320,250325)(247000,252000)	AgamP4_2L	249500	19	0.013084
(1421,1435)(248971,250325)(248000,253000)	AgamP4_2L	250500	16	0.012779
(1422,1435)(249710,250325)(249000,254000)	AgamP4_2L	251500	15	0.012804
(1423,1444)(250022,254626)(250000,255000)	AgamP4_2L	252500	23	0.010209
(1436,1446)(254183,255818)(251000,256000)	AgamP4_2L	253500	12	0.009608
(1436,1455)(254183,256928)(252000,257000)	AgamP4_2L	254500	21	0.005381
(1436,1466)(254183,257907)(253000,258000)	AgamP4_2L	255500	32	0.005542
(1436,1472)(254183,258914)(254000,259000)	AgamP4_2L	256500	38	0.008378
(1445,1473)(255195,259235)(255000,260000)	AgamP4_2L	257500	30	0.010028
(1447,1474)(256721,260188)(256000,261000)	AgamP4_2L	258500	29	0.009172
(1456,1474)(257246,260188)(257000,262000)	AgamP4_2L	259500	20	0.013171
(1467,1474)(258428,260188)(258000,263000)	AgamP4_2L	260500	9	0.022531
(1473,1474)(259235,260188)(259000,264000)	AgamP4_2L	261500	3	0.034051
(1474,1474)(260188,260188)(260000,265000)	AgamP4_2L	262500	2	0.003220
(1475,1477)(267599,267933)(263000,268000)	AgamP4_2L	265500	4	-0.002117
(1475,1480)(267599,268341)(264000,269000)	AgamP4_2L	266500	7	0.003393
(1475,1480)(267599,268341)(265000,270000)	AgamP4_2L	267500	7	0.003393
(1475,1480)(267599,268341)(266000,271000)	AgamP4_2L	268500	7	0.003393
(1475,1480)(267599,268341)(267000,272000)	AgamP4_2L	269500	7	0.003393
(1478,1481)(268163,272736)(268000,273000)	AgamP4_2L	270500	5	0.012879
(1481,1482)(272736,273714)(269000,274000)	AgamP4_2L	271500	3	0.034007
(1481,1484)(272736,274226)(270000,275000)	AgamP4_2L	272500	5	0.033157
(1481,1484)(272736,274226)(271000,276000)	AgamP4_2L	273500	5	0.033157
(1481,1486)(272736,276310)(272000,277000)	AgamP4_2L	274500	7	0.030639
(1482,1486)(273714,276310)(273000,278000)	AgamP4_2L	275500	6	0.027524
(1483,1488)(274183,278996)(274000,279000)	AgamP4_2L	276500	7	0.019021
(1485,1492)(276309,279268)(275000,280000)	AgamP4_2L	277500	9	0.011591
(1485,1497)(276309,280957)(276000,281000)	AgamP4_2L	278500	14	0.017376
(1487,1497)(278930,280957)(277000,282000)	AgamP4_2L	279500	12	0.015549
(1487,1500)(278930,282634)(278000,283000)	AgamP4_2L	280500	15	0.013432
(1489,1507)(279009,283259)(279000,284000)	AgamP4_2L	281500	20	0.009008
(1493,1507)(280498,283259)(280000,285000)	AgamP4_2L	282500	16	0.009125
(1498,1507)(282385,283259)(281000,286000)	AgamP4_2L	283500	11	-0.000588
(1498,1521)(282385,286997)(282000,287000)	AgamP4_2L	284500	25	0.000789
(1501,1546)(283016,287999)(283000,288000)	AgamP4_2L	285500	47	0.002139
(1508,1565)(286599,288854)(284000,289000)	AgamP4_2L	286500	59	0.003459
(1508,1586)(286599,289979)(285000,290000)	AgamP4_2L	287500	80	0.002577
(1508,1599)(286599,290977)(286000,291000)	AgamP4_2L	288500	93	0.003254
(1522,1612)(287061,291893)(287000,292000)	AgamP4_2L	289500	92	0.002961
(1547,1625)(288065,292967)(288000,293000)	AgamP4_2L	290500	80	0.003647
(1566,1628)(289075,293957)(289000,294000)	AgamP4_2L	291500	64	0.003155
(1587,1648)(290242,294976)(290000,295000)	AgamP4_2L	292500	63	0.004501
(1600,1671)(291567,295998)(291000,296000)	AgamP4_2L	293500	73	0.001789
(1613,1676)(292144,296560)(292000,297000)	AgamP4_2L	294500	65	0.002835
(1626,1676)(293939,296560)(293000,298000)	AgamP4_2L	295500	52	0.001676
(1629,1676)(294112,296560)(294000,299000)	AgamP4_2L	296500	49	0.001763
(1649,1679)(295002,299933)(295000,300000)	AgamP4_2L	297500	32	0.000588
(1672,1679)(296019,299933)(296000,301000)	AgamP4_2L	298500	9	0.009150
(1677,1679)(299372,299933)(297000,302000)	AgamP4_2L	299500	4	0.005154
(1677,1693)(299372,302993)(298000,303000)	AgamP4_2L	300500	18	0.030017
(1677,1717)(299372,303978)(299000,304000)	AgamP4_2L	301500	42	0.038203
(1680,1753)(302679,304996)(300000,305000)	AgamP4_2L	302500	75	0.044453
(1680,1773)(302679,305681)(301000,306000)	AgamP4_2L	303500	95	0.049017
(1680,1812)(302679,306979)(302000,307000)	AgamP4_2L	304500	134	0.045305
(1694,1844)(303016,307672)(303000,308000)	AgamP4_2L	305500	152	0.042040
(1718,1845)(304015,308540)(304000,309000)	AgamP4_2L	306500	129	0.041756
(1754,1845)(305007,308540)(305000,310000)	AgamP4_2L	307500	93	0.038910
(1774,1851)(306034,310949)(306000,311000)	AgamP4_2L	308500	79	0.029387
(1813,1851)(307013,310949)(307000,312000)	AgamP4_2L	309500	40	0.023284
(1845,1851)(308540,310949)(308000,313000)	AgamP4_2L	310500	8	0.010180
(1846,1856)(310407,313908)(309000,314000)	AgamP4_2L	311500	12	0.026701
(1846,1859)(310407,314988)(310000,315000)	AgamP4_2L	312500	15	0.024253
(1852,1865)(313184,315956)(311000,316000)	AgamP4_2L	313500	15	0.024425
(1852,1873)(313184,316920)(312000,317000)	AgamP4_2L	314500	23	0.021302
(1852,1884)(313184,317983)(313000,318000)	AgamP4_2L	315500	34	0.014602
(1857,1892)(314006,318524)(314000,319000)	AgamP4_2L	316500	37	0.004190
(1860,1905)(315699,319958)(315000,320000)	AgamP4_2L	317500	47	0.003616
(1866,1923)(316088,320937)(316000,321000)	AgamP4_2L	318500	59	0.002432
(1874,1943)(317462,321732)(317000,322000)	AgamP4_2L	319500	71	0.001519
(1885,1943)(318076,321732)(318000,323000)	AgamP4_2L	320500	60	0.001144
(1893,1943)(319126,321732)(319000,324000)	AgamP4_2L	321500	52	0.001976
(1906,1952)(320029,324623)(320000,325000)	AgamP4_2L	322500	48	0.002046
(1924,1953)(321000,325661)(321000,326000)	AgamP4_2L	323500	31	0.003768
(1944,1958)(324388,326973)(322000,327000)	AgamP4_2L	324500	16	0.002032
(1944,1967)(324388,327684)(323000,328000)	AgamP4_2L	325500	25	0.002752
(1944,1974)(324388,328918)(324000,329000)	AgamP4_2L	326500	32	0.003307
(1953,1982)(325661,329439)(325000,330000)	AgamP4_2L	327500	31	0.004028
(1954,1987)(326046,330958)(326000,331000)	AgamP4_2L	328500	35	0.004365
(1959,1991)(327068,331897)(327000,332000)	AgamP4_2L	329500	34	0.004922
(1968,1996)(328034,332887)(328000,333000)	AgamP4_2L	330500	30	0.004579
(1975,2003)(329057,333902)(329000,334000)	AgamP4_2L	331500	30	0.003423
(1983,2020)(330509,334999)(330000,335000)	AgamP4_2L	332500	39	0.000535
(1988,2033)(331062,335601)(331000,336000)	AgamP4_2L	333500	47	-0.000873
(1992,2041)(332019,336936)(332000,337000)	AgamP4_2L	334500	51	0.000585
(1997,2058)(333399,337911)(333000,338000)	AgamP4_2L	335500	63	0.000158
(2004,2065)(334108,338479)(334000,339000)	AgamP4_2L	336500	63	0.000125
(2021,2069)(335011,339610)(335000,340000)	AgamP4_2L	337500	50	0.001026
(2034,2079)(336577,340746)(336000,341000)	AgamP4_2L	338500	47	0.001984
(2042,2086)(337003,341900)(337000,342000)	AgamP4_2L	339500	46	0.001778
(2059,2088)(338125,342161)(338000,343000)	AgamP4_2L	340500	31	0.004382
(2066,2088)(339484,342161)(339000,344000)	AgamP4_2L	341500	24	0.005668
(2070,2088)(340079,342161)(340000,345000)	AgamP4_2L	342500	20	0.005022
(2080,2088)(341229,342161)(341000,346000)	AgamP4_2L	343500	10	0.010199
(2087,2088)(342131,342161)(342000,347000)	AgamP4_2L	344500	3	0.019056
(2089,2099)(348227,348969)(344000,349000)	AgamP4_2L	346500	12	-0.000114
(2089,2123)(348227,349971)(345000,350000)	AgamP4_2L	347500	36	0.003673
(2089,2137)(348227,350966)(346000,351000)	AgamP4_2L	348500	50	0.003887
(2089,2141)(348227,351956)(347000,352000)	AgamP4_2L	349500	54	0.003681
(2089,2149)(348227,352802)(348000,353000)	AgamP4_2L	350500	62	0.003607
(2100,2151)(349051,353702)(349000,354000)	AgamP4_2L	351500	53	0.005030
(2124,2159)(350397,354607)(350000,355000)	AgamP4_2L	352500	37	0.004238
(2138,2159)(351638,354607)(351000,356000)	AgamP4_2L	353500	23	0.003902
(2142,2163)(352025,356952)(352000,357000)	AgamP4_2L	354500	23	0.003398
(2150,2164)(353648,357049)(353000,358000)	AgamP4_2L	355500	16	0.003395
(2152,2167)(354163,358272)(354000,359000)	AgamP4_2L	356500	17	0.007302
(2160,2170)(356827,359612)(355000,360000)	AgamP4_2L	357500	12	0.010108
(2160,2194)(356827,360934)(356000,361000)	AgamP4_2L	358500	36	0.002337
(2164,2217)(357049,361938)(357000,362000)	AgamP4_2L	359500	55	0.002520
(2165,2224)(358268,362880)(358000,363000)	AgamP4_2L	360500	61	0.002080
